"long","lat","group","order","region","subregion","FIPS"
-73.6594543457031,40.8347015380859,1824,53786,"new york","nassau",36059
-73.6651840209961,40.8518905639648,1824,53787,"new york","nassau",36059
-73.6308059692383,40.8805389404297,1824,53788,"new york","nassau",36059
-73.5620498657227,40.9091873168945,1824,53789,"new york","nassau",36059
-73.5334091186523,40.9034576416016,1824,53790,"new york","nassau",36059
-73.5104827880859,40.8748092651367,1824,53791,"new york","nassau",36059
-73.4818420410156,40.8919982910156,1824,53792,"new york","nassau",36059
-73.4417343139648,40.7716789245605,1824,53793,"new york","nassau",36059
-73.4016265869141,40.6513557434082,1824,53794,"new york","nassau",36059
-73.4646453857422,40.6398963928223,1824,53795,"new york","nassau",36059
-73.4990234375,40.6456260681152,1824,53796,"new york","nassau",36059
-73.5391311645508,40.6341667175293,1824,53797,"new york","nassau",36059
-73.6537246704102,40.6112480163574,1824,53798,"new york","nassau",36059
-73.688102722168,40.6112480163574,1824,53799,"new york","nassau",36059
-73.7167510986328,40.5768699645996,1824,53800,"new york","nassau",36059
-73.9287414550781,40.8060531616211,1825,53802,"new york","new york",36061
-73.9344787597656,40.7888641357422,1825,53803,"new york","new york",36061
-73.95166015625,40.7774085998535,1825,53804,"new york","new york",36061
-73.9631195068359,40.7544898986816,1825,53805,"new york","new york",36061
-73.9688491821289,40.7373008728027,1825,53806,"new york","new york",36061
-73.9745788574219,40.7258415222168,1825,53807,"new york","new york",36061
-74.0032272338867,40.7143821716309,1825,53808,"new york","new york",36061
-74.0204162597656,40.7086524963379,1825,53809,"new york","new york",36061
-74.0261535644531,40.7201080322266,1825,53810,"new york","new york",36061
-74.0032272338867,40.7659454345703,1825,53811,"new york","new york",36061
-73.9745788574219,40.7945976257324,1825,53812,"new york","new york",36061
-73.95166015625,40.8347015380859,1825,53813,"new york","new york",36061
-73.9344787597656,40.8404350280762,1825,53814,"new york","new york",36061
-73.9287414550781,40.8347015380859,1825,53815,"new york","new york",36061
-73.9344787597656,40.8232421875,1825,53816,"new york","new york",36061
-73.9287414550781,40.8060531616211,1825,53817,"new york","new york",36061
-78.4608383178711,43.3614463806152,1826,53819,"new york","niagara",36063
-78.4608383178711,43.1322631835938,1826,53820,"new york","niagara",36063
-78.4608383178711,43.092155456543,1826,53821,"new york","niagara",36063
-78.483757019043,43.092155456543,1826,53822,"new york","niagara",36063
-78.5124130249023,43.092155456543,1826,53823,"new york","niagara",36063
-78.5295944213867,43.08642578125,1826,53824,"new york","niagara",36063
-78.5525131225586,43.08642578125,1826,53825,"new york","niagara",36063
-78.5639724731445,43.08642578125,1826,53826,"new york","niagara",36063
-78.5983505249023,43.080696105957,1826,53827,"new york","niagara",36063
-78.6384506225586,43.092155456543,1826,53828,"new york","niagara",36063
-78.661376953125,43.080696105957,1826,53829,"new york","niagara",36063
-78.7301254272461,43.08642578125,1826,53830,"new york","niagara",36063
-78.7473220825195,43.0692367553711,1826,53831,"new york","niagara",36063
-78.7988891601562,43.0635108947754,1826,53832,"new york","niagara",36063
-78.8275375366211,43.0405921936035,1826,53833,"new york","niagara",36063
-78.8504486083984,43.0176734924316,1826,53834,"new york","niagara",36063
-78.8848266601562,43.0291290283203,1826,53835,"new york","niagara",36063
-78.8962860107422,43.0520477294922,1826,53836,"new york","niagara",36063
-78.936393737793,43.0692367553711,1826,53837,"new york","niagara",36063
-79.0280685424805,43.080696105957,1826,53838,"new york","niagara",36063
-79.0567169189453,43.092155456543,1826,53839,"new york","niagara",36063
-79.0567169189453,43.1093444824219,1826,53840,"new york","niagara",36063
-79.0395278930664,43.1322631835938,1826,53841,"new york","niagara",36063
-79.0166091918945,43.1494483947754,1826,53842,"new york","niagara",36063
-79.0166091918945,43.1952857971191,1826,53843,"new york","niagara",36063
-79.0166091918945,43.2468566894531,1826,53844,"new york","niagara",36063
-79.0108795166016,43.2812309265137,1826,53845,"new york","niagara",36063
-78.9707717895508,43.2926902770996,1826,53846,"new york","niagara",36063
-78.8447189331055,43.3098793029785,1826,53847,"new york","niagara",36063
-78.6728363037109,43.3385276794434,1826,53848,"new york","niagara",36063
-78.5238647460938,43.3614463806152,1826,53849,"new york","niagara",36063
-78.4608383178711,43.3614463806152,1826,53850,"new york","niagara",36063
-75.2465515136719,42.8687019348145,1827,53852,"new york","oneida",36065
-75.4356231689453,42.8687019348145,1827,53853,"new york","oneida",36065
-75.4413528442383,42.9374580383301,1827,53854,"new york","oneida",36065
-75.5444869995117,42.9374580383301,1827,53855,"new york","oneida",36065
-75.5616760253906,43.0348587036133,1827,53856,"new york","oneida",36065
-75.6189727783203,43.0405921936035,1827,53857,"new york","oneida",36065
-75.6247024536133,43.0692367553711,1827,53858,"new york","oneida",36065
-75.6418838500977,43.0749664306641,1827,53859,"new york","oneida",36065
-75.6533508300781,43.1093444824219,1827,53860,"new york","oneida",36065
-75.6991882324219,43.1322631835938,1827,53861,"new york","oneida",36065
-75.7507553100586,43.1609115600586,1827,53862,"new york","oneida",36065
-75.7908630371094,43.1666412353516,1827,53863,"new york","oneida",36065
-75.8424224853516,43.1609115600586,1827,53864,"new york","oneida",36065
-75.8710708618164,43.1551818847656,1827,53865,"new york","oneida",36065
-75.8882598876953,43.1551818847656,1827,53866,"new york","oneida",36065
-75.8710708618164,43.3156089782715,1827,53867,"new york","oneida",36065
-75.8882598876953,43.3213386535645,1827,53868,"new york","oneida",36065
-75.8252334594727,43.4817657470703,1827,53869,"new york","oneida",36065
-75.756477355957,43.4703102111816,1827,53870,"new york","oneida",36065
-75.5444869995117,43.4187393188477,1827,53871,"new york","oneida",36065
-75.1204986572266,43.6135482788086,1827,53872,"new york","oneida",36065
-75.0918502807617,43.3385276794434,1827,53873,"new york","oneida",36065
-75.1319580078125,43.3156089782715,1827,53874,"new york","oneida",36065
-75.1434097290039,43.3041496276855,1827,53875,"new york","oneida",36065
-75.1606063842773,43.2755012512207,1827,53876,"new york","oneida",36065
-75.1663360595703,43.2640419006348,1827,53877,"new york","oneida",36065
-75.1606063842773,43.2525825500488,1827,53878,"new york","oneida",36065
-75.0861206054688,43.2239379882812,1827,53879,"new york","oneida",36065
-75.2350845336914,43.0520477294922,1827,53880,"new york","oneida",36065
-75.217903137207,42.8858909606934,1827,53881,"new york","oneida",36065
-75.2236251831055,42.8744316101074,1827,53882,"new york","oneida",36065
-75.2408142089844,42.8744316101074,1827,53883,"new york","oneida",36065
-75.2465515136719,42.8687019348145,1827,53884,"new york","oneida",36065
-76.4784088134766,43.2239379882812,1828,53886,"new york","onondaga",36067
-76.3122482299805,43.2239379882812,1828,53887,"new york","onondaga",36067
-76.2893371582031,43.218204498291,1828,53888,"new york","onondaga",36067
-76.2835998535156,43.2010192871094,1828,53889,"new york","onondaga",36067
-76.2606811523438,43.218204498291,1828,53890,"new york","onondaga",36067
-76.2606811523438,43.2239379882812,1828,53891,"new york","onondaga",36067
-76.2606811523438,43.2353935241699,1828,53892,"new york","onondaga",36067
-76.21484375,43.212474822998,1828,53893,"new york","onondaga",36067
-76.2033920288086,43.212474822998,1828,53894,"new york","onondaga",36067
-76.1976623535156,43.2353935241699,1828,53895,"new york","onondaga",36067
-76.1976623535156,43.2640419006348,1828,53896,"new york","onondaga",36067
-76.1919250488281,43.269775390625,1828,53897,"new york","onondaga",36067
-76.1747360229492,43.2640419006348,1828,53898,"new york","onondaga",36067
-76.1460876464844,43.2411231994629,1828,53899,"new york","onondaga",36067
-76.1002502441406,43.218204498291,1828,53900,"new york","onondaga",36067
-76.0887908935547,43.2010192871094,1828,53901,"new york","onondaga",36067
-76.0773391723633,43.2010192871094,1828,53902,"new york","onondaga",36067
-76.0544128417969,43.2010192871094,1828,53903,"new york","onondaga",36067
-76.0372314453125,43.1895561218262,1828,53904,"new york","onondaga",36067
-76.0028533935547,43.1838302612305,1828,53905,"new york","onondaga",36067
-75.9799346923828,43.1666412353516,1828,53906,"new york","onondaga",36067
-75.9799346923828,43.1494483947754,1828,53907,"new york","onondaga",36067
-75.9627380371094,43.1379928588867,1828,53908,"new york","onondaga",36067
-75.9684753417969,43.1208038330078,1828,53909,"new york","onondaga",36067
-75.9799346923828,43.092155456543,1828,53910,"new york","onondaga",36067
-75.9283676147461,43.08642578125,1828,53911,"new york","onondaga",36067
-75.9169082641602,43.08642578125,1828,53912,"new york","onondaga",36067
-75.9111785888672,43.0692367553711,1828,53913,"new york","onondaga",36067
-75.8939895629883,42.7884902954102,1828,53914,"new york","onondaga",36067
-76.2606811523438,42.7713012695312,1828,53915,"new york","onondaga",36067
-76.2721405029297,42.7942199707031,1828,53916,"new york","onondaga",36067
-76.3523559570312,42.8515129089355,1828,53917,"new york","onondaga",36067
-76.4612121582031,42.8515129089355,1828,53918,"new york","onondaga",36067
-76.4612121582031,43.0062103271484,1828,53919,"new york","onondaga",36067
-76.4955978393555,43.0119400024414,1828,53920,"new york","onondaga",36067
-76.5013198852539,43.092155456543,1828,53921,"new york","onondaga",36067
-76.4898681640625,43.1093444824219,1828,53922,"new york","onondaga",36067
-76.4898681640625,43.1551818847656,1828,53923,"new york","onondaga",36067
-76.4784088134766,43.1666412353516,1828,53924,"new york","onondaga",36067
-76.4784088134766,43.2239379882812,1828,53925,"new york","onondaga",36067
-76.9826126098633,42.759838104248,1829,53927,"new york","ontario",36069
-77.3263778686523,42.759838104248,1829,53928,"new york","ontario",36069
-77.3263778686523,42.7426528930664,1829,53929,"new york","ontario",36069
-77.3493041992188,42.7140045166016,1829,53930,"new york","ontario",36069
-77.3550338745117,42.6796264648438,1829,53931,"new york","ontario",36069
-77.3607635498047,42.6738967895508,1829,53932,"new york","ontario",36069
-77.3664855957031,42.5822219848633,1829,53933,"new york","ontario",36069
-77.4925384521484,42.5822219848633,1829,53934,"new york","ontario",36069
-77.4925384521484,42.6681671142578,1829,53935,"new york","ontario",36069
-77.5956726074219,42.6738967895508,1829,53936,"new york","ontario",36069
-77.6071395874023,42.759838104248,1829,53937,"new york","ontario",36069
-77.5956726074219,42.7713012695312,1829,53938,"new york","ontario",36069
-77.5899429321289,42.8457832336426,1829,53939,"new york","ontario",36069
-77.5555648803711,42.8515129089355,1829,53940,"new york","ontario",36069
-77.5613021850586,42.8858909606934,1829,53941,"new york","ontario",36069
-77.5899429321289,42.9374580383301,1829,53942,"new york","ontario",36069
-77.4925384521484,42.9374580383301,1829,53943,"new york","ontario",36069
-77.4868087768555,43.0291290283203,1829,53944,"new york","ontario",36069
-77.3779525756836,43.0348587036133,1829,53945,"new york","ontario",36069
-77.2461700439453,43.0348587036133,1829,53946,"new york","ontario",36069
-77.2461700439453,43.0405921936035,1829,53947,"new york","ontario",36069
-77.1373062133789,43.0405921936035,1829,53948,"new york","ontario",36069
-77.1373062133789,43.0119400024414,1829,53949,"new york","ontario",36069
-76.9596862792969,43.0176734924316,1829,53950,"new york","ontario",36069
-76.9596862792969,42.8916206359863,1829,53951,"new york","ontario",36069
-76.9654159545898,42.8744316101074,1829,53952,"new york","ontario",36069
-76.9768829345703,42.8687019348145,1829,53953,"new york","ontario",36069
-76.9768829345703,42.8400535583496,1829,53954,"new york","ontario",36069
-76.9940643310547,42.811408996582,1829,53955,"new york","ontario",36069
-76.9940643310547,42.7999458312988,1829,53956,"new york","ontario",36069
-76.9826126098633,42.759838104248,1829,53957,"new york","ontario",36069
-74.765266418457,41.4305801391602,1830,53959,"new york","orange",36071
-74.7595367431641,41.4993362426758,1830,53960,"new york","orange",36071
-74.4787902832031,41.5050621032715,1830,53961,"new york","orange",36071
-74.4501342773438,41.5279808044434,1830,53962,"new york","orange",36071
-74.4329528808594,41.5508995056152,1830,53963,"new york","orange",36071
-74.3756484985352,41.591007232666,1830,53964,"new york","orange",36071
-74.3412780761719,41.602466583252,1830,53965,"new york","orange",36071
-74.2897033691406,41.6253814697266,1830,53966,"new york","orange",36071
-74.2496032714844,41.6368446350098,1830,53967,"new york","orange",36071
-74.2438659667969,41.602466583252,1830,53968,"new york","orange",36071
-74.1235504150391,41.5795478820801,1830,53969,"new york","orange",36071
-74.1235504150391,41.6081924438477,1830,53970,"new york","orange",36071
-74.0891723632812,41.602466583252,1830,53971,"new york","orange",36071
-74.0834426879883,41.596736907959,1830,53972,"new york","orange",36071
-74.0662536621094,41.6081924438477,1830,53973,"new york","orange",36071
-74.0490646362305,41.596736907959,1830,53974,"new york","orange",36071
-74.0547943115234,41.5795478820801,1830,53975,"new york","orange",36071
-73.9631195068359,41.591007232666,1830,53976,"new york","orange",36071
-73.9745788574219,41.5680885314941,1830,53977,"new york","orange",36071
-73.9803161621094,41.5394401550293,1830,53978,"new york","orange",36071
-73.9974975585938,41.5050621032715,1830,53979,"new york","orange",36071
-74.0032272338867,41.4706840515137,1830,53980,"new york","orange",36071
-73.9745788574219,41.4305801391602,1830,53981,"new york","orange",36071
-73.9631195068359,41.419116973877,1830,53982,"new york","orange",36071
-73.95166015625,41.401927947998,1830,53983,"new york","orange",36071
-73.957389831543,41.3675537109375,1830,53984,"new york","orange",36071
-73.9688491821289,41.3274459838867,1830,53985,"new york","orange",36071
-74.2381362915039,41.144100189209,1830,53986,"new york","orange",36071
-74.3756484985352,41.2013931274414,1830,53987,"new york","orange",36071
-74.7251586914062,41.3675537109375,1830,53988,"new york","orange",36071
-74.7366104125977,41.3904724121094,1830,53989,"new york","orange",36071
-74.7538070678711,41.4133911132812,1830,53990,"new york","orange",36071
-74.765266418457,41.4305801391602,1830,53991,"new york","orange",36071
-78.0082015991211,43.3614463806152,1831,53993,"new york","orleans",36073
-78.0139389038086,43.1265296936035,1831,53994,"new york","orleans",36073
-78.1113357543945,43.1265296936035,1831,53995,"new york","orleans",36073
-78.1170654296875,43.1322631835938,1831,53996,"new york","orleans",36073
-78.4608383178711,43.1322631835938,1831,53997,"new york","orleans",36073
-78.4608383178711,43.3614463806152,1831,53998,"new york","orleans",36073
-78.4150009155273,43.3614463806152,1831,53999,"new york","orleans",36073
-78.2660369873047,43.3614463806152,1831,54000,"new york","orleans",36073
-78.208740234375,43.3671760559082,1831,54001,"new york","orleans",36073
-78.1858139038086,43.3614463806152,1831,54002,"new york","orleans",36073
-78.0941467285156,43.3671760559082,1831,54003,"new york","orleans",36073
-78.0082015991211,43.3614463806152,1831,54004,"new york","orleans",36073
-76.0028533935547,43.1838302612305,1832,54006,"new york","oswego",36075
-76.0372314453125,43.1895561218262,1832,54007,"new york","oswego",36075
-76.0544128417969,43.2010192871094,1832,54008,"new york","oswego",36075
-76.0773391723633,43.2010192871094,1832,54009,"new york","oswego",36075
-76.0887908935547,43.2010192871094,1832,54010,"new york","oswego",36075
-76.1002502441406,43.218204498291,1832,54011,"new york","oswego",36075
-76.1460876464844,43.2411231994629,1832,54012,"new york","oswego",36075
-76.1747360229492,43.2640419006348,1832,54013,"new york","oswego",36075
-76.1919250488281,43.269775390625,1832,54014,"new york","oswego",36075
-76.1976623535156,43.2640419006348,1832,54015,"new york","oswego",36075
-76.1976623535156,43.2353935241699,1832,54016,"new york","oswego",36075
-76.2033920288086,43.212474822998,1832,54017,"new york","oswego",36075
-76.21484375,43.212474822998,1832,54018,"new york","oswego",36075
-76.2606811523438,43.2353935241699,1832,54019,"new york","oswego",36075
-76.2606811523438,43.2239379882812,1832,54020,"new york","oswego",36075
-76.2606811523438,43.218204498291,1832,54021,"new york","oswego",36075
-76.2835998535156,43.2010192871094,1832,54022,"new york","oswego",36075
-76.2893371582031,43.218204498291,1832,54023,"new york","oswego",36075
-76.3122482299805,43.2239379882812,1832,54024,"new york","oswego",36075
-76.4784088134766,43.2239379882812,1832,54025,"new york","oswego",36075
-76.4841384887695,43.2525825500488,1832,54026,"new york","oswego",36075
-76.6101913452148,43.2525825500488,1832,54027,"new york","oswego",36075
-76.6159210205078,43.4187393188477,1832,54028,"new york","oswego",36075
-76.575813293457,43.4473915100098,1832,54029,"new york","oswego",36075
-76.5185165405273,43.4473915100098,1832,54030,"new york","oswego",36075
-76.5070495605469,43.4531211853027,1832,54031,"new york","oswego",36075
-76.4955978393555,43.4760398864746,1832,54032,"new york","oswego",36075
-76.4841384887695,43.4989547729492,1832,54033,"new york","oswego",36075
-76.4497604370117,43.5218734741211,1832,54034,"new york","oswego",36075
-76.403923034668,43.5218734741211,1832,54035,"new york","oswego",36075
-76.3466262817383,43.5104141235352,1832,54036,"new york","oswego",36075
-76.2835998535156,43.5104141235352,1832,54037,"new york","oswego",36075
-76.2606811523438,43.533332824707,1832,54038,"new york","oswego",36075
-76.2320327758789,43.5619812011719,1832,54039,"new york","oswego",36075
-76.2263031005859,43.5906295776367,1832,54040,"new york","oswego",36075
-76.220573425293,43.6421928405762,1832,54041,"new york","oswego",36075
-76.21484375,43.682300567627,1832,54042,"new york","oswego",36075
-76.0257720947266,43.670841217041,1832,54043,"new york","oswego",36075
-76.0257720947266,43.7052192687988,1832,54044,"new york","oswego",36075
-75.7736663818359,43.6880302429199,1832,54045,"new york","oswego",36075
-75.756477355957,43.4703102111816,1832,54046,"new york","oswego",36075
-75.8252334594727,43.4817657470703,1832,54047,"new york","oswego",36075
-75.8882598876953,43.3213386535645,1832,54048,"new york","oswego",36075
-75.8710708618164,43.3156089782715,1832,54049,"new york","oswego",36075
-75.8882598876953,43.1551818847656,1832,54050,"new york","oswego",36075
-75.9340972900391,43.1609115600586,1832,54051,"new york","oswego",36075
-75.939826965332,43.1781005859375,1832,54052,"new york","oswego",36075
-75.9799346923828,43.1838302612305,1832,54053,"new york","oswego",36075
-76.0028533935547,43.1838302612305,1832,54054,"new york","oswego",36075
-74.7709884643555,42.8629722595215,1833,54056,"new york","otsego",36077
-74.6564025878906,42.8285942077637,1833,54057,"new york","otsego",36077
-74.6678619384766,42.7942199707031,1833,54058,"new york","otsego",36077
-74.6678619384766,42.7713012695312,1833,54059,"new york","otsego",36077
-74.6334838867188,42.6624374389648,1833,54060,"new york","otsego",36077
-74.6334838867188,42.628059387207,1833,54061,"new york","otsego",36077
-74.7136993408203,42.5134658813477,1833,54062,"new york","otsego",36077
-74.7595367431641,42.5134658813477,1833,54063,"new york","otsego",36077
-74.7767181396484,42.507740020752,1833,54064,"new york","otsego",36077
-74.8340148925781,42.5134658813477,1833,54065,"new york","otsego",36077
-74.9314270019531,42.4733619689941,1833,54066,"new york","otsego",36077
-74.9371490478516,42.4848213195801,1833,54067,"new york","otsego",36077
-74.9600677490234,42.4733619689941,1833,54068,"new york","otsego",36077
-74.9829864501953,42.4504432678223,1833,54069,"new york","otsego",36077
-75.0001754760742,42.4447135925293,1833,54070,"new york","otsego",36077
-75.0116348266602,42.4561729431152,1833,54071,"new york","otsego",36077
-75.0173645019531,42.4389839172363,1833,54072,"new york","otsego",36077
-75.0574645996094,42.4389839172363,1833,54073,"new york","otsego",36077
-75.1090393066406,42.4103355407715,1833,54074,"new york","otsego",36077
-75.1090393066406,42.4046096801758,1833,54075,"new york","otsego",36077
-75.1262283325195,42.3874168395996,1833,54076,"new york","otsego",36077
-75.1434097290039,42.3931465148926,1833,54077,"new york","otsego",36077
-75.1892471313477,42.3702278137207,1833,54078,"new york","otsego",36077
-75.1949768066406,42.3759574890137,1833,54079,"new york","otsego",36077
-75.2522811889648,42.3530387878418,1833,54080,"new york","otsego",36077
-75.2981185913086,42.3358535766602,1833,54081,"new york","otsego",36077
-75.3382263183594,42.324390411377,1833,54082,"new york","otsego",36077
-75.3783264160156,42.324390411377,1833,54083,"new york","otsego",36077
-75.4127044677734,42.3129348754883,1833,54084,"new york","otsego",36077
-75.4012451171875,42.358772277832,1833,54085,"new york","otsego",36077
-75.4012451171875,42.3759574890137,1833,54086,"new york","otsego",36077
-75.3840637207031,42.4160652160645,1833,54087,"new york","otsego",36077
-75.3955154418945,42.4561729431152,1833,54088,"new york","otsego",36077
-75.4012451171875,42.502010345459,1833,54089,"new york","otsego",36077
-75.3897857666016,42.5306549072266,1833,54090,"new york","otsego",36077
-75.3496780395508,42.5707626342773,1833,54091,"new york","otsego",36077
-75.3324890136719,42.5994110107422,1833,54092,"new york","otsego",36077
-75.3267593383789,42.6223297119141,1833,54093,"new york","otsego",36077
-75.3267593383789,42.6681671142578,1833,54094,"new york","otsego",36077
-75.3210296630859,42.6796264648438,1833,54095,"new york","otsego",36077
-75.2923889160156,42.7541122436523,1833,54096,"new york","otsego",36077
-75.2751922607422,42.7827568054199,1833,54097,"new york","otsego",36077
-75.2522811889648,42.817138671875,1833,54098,"new york","otsego",36077
-75.2465515136719,42.8343276977539,1833,54099,"new york","otsego",36077
-75.2465515136719,42.8687019348145,1833,54100,"new york","otsego",36077
-75.2408142089844,42.8744316101074,1833,54101,"new york","otsego",36077
-75.2236251831055,42.8744316101074,1833,54102,"new york","otsego",36077
-75.2236251831055,42.8629722595215,1833,54103,"new york","otsego",36077
-75.1548767089844,42.8629722595215,1833,54104,"new york","otsego",36077
-75.1204986572266,42.9030799865723,1833,54105,"new york","otsego",36077
-74.9256896972656,42.8285942077637,1833,54106,"new york","otsego",36077
-74.8970413208008,42.8400535583496,1833,54107,"new york","otsego",36077
-74.8970413208008,42.8973503112793,1833,54108,"new york","otsego",36077
-74.7709884643555,42.8629722595215,1833,54109,"new york","otsego",36077
-73.5448608398438,41.5337104797363,1834,54111,"new york","putnam",36079
-73.5563201904297,41.3675537109375,1834,54112,"new york","putnam",36079
-73.9688491821289,41.3274459838867,1834,54113,"new york","putnam",36079
-73.957389831543,41.3675537109375,1834,54114,"new york","putnam",36079
-73.95166015625,41.401927947998,1834,54115,"new york","putnam",36079
-73.9631195068359,41.419116973877,1834,54116,"new york","putnam",36079
-73.9745788574219,41.4305801391602,1834,54117,"new york","putnam",36079
-73.9344787597656,41.4878730773926,1834,54118,"new york","putnam",36079
-73.5448608398438,41.5337104797363,1834,54119,"new york","putnam",36079
-73.7625885009766,40.7774085998535,1835,54121,"new york","queens",36081
-73.7282104492188,40.7602157592773,1835,54122,"new york","queens",36081
-73.7110214233398,40.7373008728027,1835,54123,"new york","queens",36081
-73.7110214233398,40.7258415222168,1835,54124,"new york","queens",36081
-73.7224807739258,40.7201080322266,1835,54125,"new york","queens",36081
-73.7282104492188,40.7143821716309,1835,54126,"new york","queens",36081
-73.7167510986328,40.6628150939941,1835,54127,"new york","queens",36081
-73.7224807739258,40.6456260681152,1835,54128,"new york","queens",36081
-73.7339401245117,40.6227073669434,1835,54129,"new york","queens",36081
-73.7453918457031,40.6112480163574,1835,54130,"new york","queens",36081
-73.7167510986328,40.5768699645996,1835,54131,"new york","queens",36081
-73.7683181762695,40.5654106140137,1835,54132,"new york","queens",36081
-73.8141555786133,40.5654106140137,1835,54133,"new york","queens",36081
-73.8542633056641,40.5539512634277,1835,54134,"new york","queens",36081
-73.8829040527344,40.548225402832,1835,54135,"new york","queens",36081
-73.9115524291992,40.5539512634277,1835,54136,"new york","queens",36081
-73.9001007080078,40.5654106140137,1835,54137,"new york","queens",36081
-73.8657150268555,40.5768699645996,1835,54138,"new york","queens",36081
-73.8256072998047,40.5883293151855,1835,54139,"new york","queens",36081
-73.7912292480469,40.5940628051758,1835,54140,"new york","queens",36081
-73.7797775268555,40.6112480163574,1835,54141,"new york","queens",36081
-73.7797775268555,40.6227073669434,1835,54142,"new york","queens",36081
-73.7969665527344,40.6398963928223,1835,54143,"new york","queens",36081
-73.8313369750977,40.6341667175293,1835,54144,"new york","queens",36081
-73.8657150268555,40.6341667175293,1835,54145,"new york","queens",36081
-73.8829040527344,40.6570854187012,1835,54146,"new york","queens",36081
-73.8943710327148,40.6742744445801,1835,54147,"new york","queens",36081
-73.9230117797852,40.680004119873,1835,54148,"new york","queens",36081
-73.9402084350586,40.697193145752,1835,54149,"new york","queens",36081
-73.9344787597656,40.7086524963379,1835,54150,"new york","queens",36081
-73.945930480957,40.7201080322266,1835,54151,"new york","queens",36081
-73.9115524291992,40.7716789245605,1835,54152,"new york","queens",36081
-73.8886413574219,40.7659454345703,1835,54153,"new york","queens",36081
-73.8657150268555,40.7544898986816,1835,54154,"new york","queens",36081
-73.8485336303711,40.7602157592773,1835,54155,"new york","queens",36081
-73.8313369750977,40.7774085998535,1835,54156,"new york","queens",36081
-73.8141555786133,40.8003273010254,1835,54157,"new york","queens",36081
-73.8084259033203,40.7831344604492,1835,54158,"new york","queens",36081
-73.7740478515625,40.7716789245605,1835,54159,"new york","queens",36081
-73.7625885009766,40.7774085998535,1835,54160,"new york","queens",36081
-73.3500595092773,42.5134658813477,1836,54162,"new york","rensselaer",36083
-73.7854995727539,42.4676284790039,1836,54163,"new york","rensselaer",36083
-73.7740478515625,42.5306549072266,1836,54164,"new york","rensselaer",36083
-73.7625885009766,42.5707626342773,1836,54165,"new york","rensselaer",36083
-73.7568588256836,42.5994110107422,1836,54166,"new york","rensselaer",36083
-73.7625885009766,42.6108741760254,1836,54167,"new york","rensselaer",36083
-73.7453918457031,42.6337890625,1836,54168,"new york","rensselaer",36083
-73.7396621704102,42.6681671142578,1836,54169,"new york","rensselaer",36083
-73.7224807739258,42.6968154907227,1836,54170,"new york","rensselaer",36083
-73.676643371582,42.7884902954102,1836,54171,"new york","rensselaer",36083
-73.6709136962891,42.817138671875,1836,54172,"new york","rensselaer",36083
-73.6709136962891,42.8400535583496,1836,54173,"new york","rensselaer",36083
-73.6709136962891,42.8744316101074,1836,54174,"new york","rensselaer",36083
-73.6709136962891,42.8973503112793,1836,54175,"new york","rensselaer",36083
-73.6537246704102,42.9145393371582,1836,54176,"new york","rensselaer",36083
-73.6422653198242,42.9317283630371,1836,54177,"new york","rensselaer",36083
-73.6422653198242,42.9431838989258,1836,54178,"new york","rensselaer",36083
-73.4531860351562,42.948917388916,1836,54179,"new york","rensselaer",36083
-73.4360046386719,42.960376739502,1836,54180,"new york","rensselaer",36083
-73.4188079833984,42.954647064209,1836,54181,"new york","rensselaer",36083
-73.3958969116211,42.954647064209,1836,54182,"new york","rensselaer",36083
-73.3844299316406,42.948917388916,1836,54183,"new york","rensselaer",36083
-73.2813034057617,42.9431838989258,1836,54184,"new york","rensselaer",36083
-73.2813034057617,42.8973503112793,1836,54185,"new york","rensselaer",36083
-73.2755737304688,42.8400535583496,1836,54186,"new york","rensselaer",36083
-73.2813034057617,42.817138671875,1836,54187,"new york","rensselaer",36083
-73.2813034057617,42.7884902954102,1836,54188,"new york","rensselaer",36083
-73.2813034057617,42.7426528930664,1836,54189,"new york","rensselaer",36083
-73.2755737304688,42.7025451660156,1836,54190,"new york","rensselaer",36083
-73.3156814575195,42.5994110107422,1836,54191,"new york","rensselaer",36083
-73.3500595092773,42.5134658813477,1836,54192,"new york","rensselaer",36083
-74.1693878173828,40.6513557434082,1837,54194,"new york","richmond",36085
-74.1464691162109,40.6570854187012,1837,54195,"new york","richmond",36085
-74.0949020385742,40.6628150939941,1837,54196,"new york","richmond",36085
-74.0605239868164,40.6112480163574,1837,54197,"new york","richmond",36085
-74.0834426879883,40.5883293151855,1837,54198,"new york","richmond",36085
-74.129280090332,40.5539512634277,1837,54199,"new york","richmond",36085
-74.1636581420898,40.5310363769531,1837,54200,"new york","richmond",36085
-74.1865768432617,40.5081176757812,1837,54201,"new york","richmond",36085
-74.2324142456055,40.4909286499023,1837,54202,"new york","richmond",36085
-74.2782440185547,40.4851989746094,1837,54203,"new york","richmond",36085
-74.2954406738281,40.5081176757812,1837,54204,"new york","richmond",36085
-74.2897033691406,40.5195732116699,1837,54205,"new york","richmond",36085
-74.2610626220703,40.5310363769531,1837,54206,"new york","richmond",36085
-74.2438659667969,40.5539512634277,1837,54207,"new york","richmond",36085
-74.2324142456055,40.5825996398926,1837,54208,"new york","richmond",36085
-74.2209548950195,40.6112480163574,1837,54209,"new york","richmond",36085
-74.2037658691406,40.6227073669434,1837,54210,"new york","richmond",36085
-74.1808471679688,40.6513557434082,1837,54211,"new york","richmond",36085
