"fips","year","month","date","county","state","cases","deaths","total_population","area_sqmi"
"36049","2020","07","31","Lewis","New York",34,0,27107,1274.64128820997
"36049","2020","08","01","Lewis","New York",34,0,27107,1274.64128820997
"36049","2020","08","02","Lewis","New York",35,0,27107,1274.64128820997
"36049","2020","08","03","Lewis","New York",35,0,27107,1274.64128820997
"36049","2020","08","04","Lewis","New York",37,0,27107,1274.64128820997
"36049","2020","08","05","Lewis","New York",37,0,27107,1274.64128820997
"36049","2020","08","06","Lewis","New York",39,5,27107,1274.64128820997
"36049","2020","08","07","Lewis","New York",39,5,27107,1274.64128820997
"36049","2020","08","08","Lewis","New York",41,5,27107,1274.64128820997
"36049","2020","08","09","Lewis","New York",41,5,27107,1274.64128820997
"36049","2020","08","10","Lewis","New York",41,5,27107,1274.64128820997
"36049","2020","08","11","Lewis","New York",45,5,27107,1274.64128820997
"36049","2020","08","12","Lewis","New York",46,5,27107,1274.64128820997
"36049","2020","08","13","Lewis","New York",47,5,27107,1274.64128820997
"36049","2020","08","14","Lewis","New York",47,5,27107,1274.64128820997
"36049","2020","08","15","Lewis","New York",47,5,27107,1274.64128820997
"36049","2020","08","16","Lewis","New York",47,5,27107,1274.64128820997
"36049","2020","08","17","Lewis","New York",47,5,27107,1274.64128820997
"36049","2020","08","18","Lewis","New York",47,5,27107,1274.64128820997
"36049","2020","08","19","Lewis","New York",47,5,27107,1274.64128820997
"36049","2020","08","20","Lewis","New York",47,5,27107,1274.64128820997
"36049","2020","08","21","Lewis","New York",47,5,27107,1274.64128820997
"36049","2020","08","22","Lewis","New York",47,5,27107,1274.64128820997
"36049","2020","08","23","Lewis","New York",47,5,27107,1274.64128820997
"36049","2020","08","24","Lewis","New York",47,5,27107,1274.64128820997
"36049","2020","08","25","Lewis","New York",47,5,27107,1274.64128820997
"36049","2020","08","26","Lewis","New York",48,5,27107,1274.64128820997
"36049","2020","08","27","Lewis","New York",48,5,27107,1274.64128820997
"36049","2020","08","28","Lewis","New York",48,5,27107,1274.64128820997
"36049","2020","08","29","Lewis","New York",48,5,27107,1274.64128820997
"36049","2020","08","30","Lewis","New York",49,5,27107,1274.64128820997
"36049","2020","08","31","Lewis","New York",49,5,27107,1274.64128820997
"36049","2020","09","01","Lewis","New York",49,5,27107,1274.64128820997
"36049","2020","09","02","Lewis","New York",49,5,27107,1274.64128820997
"36049","2020","09","03","Lewis","New York",49,5,27107,1274.64128820997
"36049","2020","09","04","Lewis","New York",49,5,27107,1274.64128820997
"36049","2020","09","05","Lewis","New York",49,5,27107,1274.64128820997
"36049","2020","09","06","Lewis","New York",49,5,27107,1274.64128820997
"36049","2020","09","07","Lewis","New York",49,5,27107,1274.64128820997
"36049","2020","09","08","Lewis","New York",49,5,27107,1274.64128820997
"36049","2020","09","09","Lewis","New York",50,5,27107,1274.64128820997
"36049","2020","09","10","Lewis","New York",50,5,27107,1274.64128820997
"36049","2020","09","11","Lewis","New York",50,5,27107,1274.64128820997
"36049","2020","09","12","Lewis","New York",50,5,27107,1274.64128820997
"36049","2020","09","13","Lewis","New York",50,5,27107,1274.64128820997
"36049","2020","09","14","Lewis","New York",50,5,27107,1274.64128820997
"36049","2020","09","15","Lewis","New York",50,5,27107,1274.64128820997
"36049","2020","09","16","Lewis","New York",50,5,27107,1274.64128820997
"36049","2020","09","17","Lewis","New York",50,5,27107,1274.64128820997
"36049","2020","09","18","Lewis","New York",50,5,27107,1274.64128820997
"36049","2020","09","19","Lewis","New York",50,5,27107,1274.64128820997
"36049","2020","09","20","Lewis","New York",50,5,27107,1274.64128820997
"36049","2020","09","21","Lewis","New York",50,5,27107,1274.64128820997
"36049","2020","09","22","Lewis","New York",50,5,27107,1274.64128820997
"36049","2020","09","23","Lewis","New York",50,5,27107,1274.64128820997
"36049","2020","09","24","Lewis","New York",50,5,27107,1274.64128820997
"36049","2020","09","25","Lewis","New York",50,5,27107,1274.64128820997
"36049","2020","09","26","Lewis","New York",50,5,27107,1274.64128820997
"36049","2020","09","27","Lewis","New York",50,5,27107,1274.64128820997
"36049","2020","09","28","Lewis","New York",50,5,27107,1274.64128820997
"36049","2020","09","29","Lewis","New York",50,5,27107,1274.64128820997
"36049","2020","09","30","Lewis","New York",50,5,27107,1274.64128820997
"36049","2020","10","01","Lewis","New York",50,5,27107,1274.64128820997
"36049","2020","10","02","Lewis","New York",51,5,27107,1274.64128820997
"36049","2020","10","03","Lewis","New York",51,5,27107,1274.64128820997
"36049","2020","10","04","Lewis","New York",51,5,27107,1274.64128820997
"36049","2020","10","05","Lewis","New York",53,5,27107,1274.64128820997
"36049","2020","10","06","Lewis","New York",53,5,27107,1274.64128820997
"36049","2020","10","07","Lewis","New York",53,5,27107,1274.64128820997
"36049","2020","10","08","Lewis","New York",54,5,27107,1274.64128820997
"36049","2020","10","09","Lewis","New York",54,5,27107,1274.64128820997
"36049","2020","10","10","Lewis","New York",55,5,27107,1274.64128820997
"36049","2020","10","11","Lewis","New York",55,5,27107,1274.64128820997
"36049","2020","10","12","Lewis","New York",55,5,27107,1274.64128820997
"36049","2020","10","13","Lewis","New York",55,5,27107,1274.64128820997
"36049","2020","10","14","Lewis","New York",55,5,27107,1274.64128820997
"36049","2020","10","15","Lewis","New York",55,5,27107,1274.64128820997
"36049","2020","10","16","Lewis","New York",55,5,27107,1274.64128820997
"36049","2020","10","17","Lewis","New York",55,5,27107,1274.64128820997
"36049","2020","10","18","Lewis","New York",56,5,27107,1274.64128820997
"36049","2020","10","19","Lewis","New York",56,5,27107,1274.64128820997
"36049","2020","10","20","Lewis","New York",57,5,27107,1274.64128820997
"36049","2020","10","21","Lewis","New York",62,5,27107,1274.64128820997
"36049","2020","10","22","Lewis","New York",64,5,27107,1274.64128820997
"36049","2020","10","23","Lewis","New York",68,5,27107,1274.64128820997
"36049","2020","10","24","Lewis","New York",92,5,27107,1274.64128820997
"36049","2020","10","25","Lewis","New York",108,5,27107,1274.64128820997
"36049","2020","10","26","Lewis","New York",115,5,27107,1274.64128820997
"36049","2020","10","27","Lewis","New York",120,5,27107,1274.64128820997
"36049","2020","10","28","Lewis","New York",127,5,27107,1274.64128820997
"36049","2020","10","29","Lewis","New York",134,5,27107,1274.64128820997
"36049","2020","10","30","Lewis","New York",139,5,27107,1274.64128820997
"36049","2020","10","31","Lewis","New York",146,5,27107,1274.64128820997
"36049","2020","11","01","Lewis","New York",148,5,27107,1274.64128820997
"36049","2020","11","02","Lewis","New York",153,5,27107,1274.64128820997
"36049","2020","11","03","Lewis","New York",155,5,27107,1274.64128820997
"36049","2020","11","04","Lewis","New York",165,5,27107,1274.64128820997
"36049","2020","11","05","Lewis","New York",167,5,27107,1274.64128820997
"36049","2020","11","06","Lewis","New York",171,5,27107,1274.64128820997
"36049","2020","11","07","Lewis","New York",173,5,27107,1274.64128820997
"36049","2020","11","08","Lewis","New York",180,5,27107,1274.64128820997
"36049","2020","11","09","Lewis","New York",185,5,27107,1274.64128820997
"36049","2020","11","10","Lewis","New York",186,5,27107,1274.64128820997
"36049","2020","11","11","Lewis","New York",195,5,27107,1274.64128820997
"36049","2020","11","12","Lewis","New York",210,5,27107,1274.64128820997
"36049","2020","11","13","Lewis","New York",219,5,27107,1274.64128820997
"36049","2020","11","14","Lewis","New York",234,5,27107,1274.64128820997
"36049","2020","11","15","Lewis","New York",237,5,27107,1274.64128820997
"36049","2020","11","16","Lewis","New York",247,5,27107,1274.64128820997
"36049","2020","11","17","Lewis","New York",253,6,27107,1274.64128820997
"36049","2020","11","18","Lewis","New York",265,7,27107,1274.64128820997
"36049","2020","11","19","Lewis","New York",275,7,27107,1274.64128820997
"36049","2020","11","20","Lewis","New York",284,8,27107,1274.64128820997
"36049","2020","11","21","Lewis","New York",300,8,27107,1274.64128820997
"36049","2020","11","22","Lewis","New York",300,8,27107,1274.64128820997
"36049","2020","11","23","Lewis","New York",306,9,27107,1274.64128820997
"36049","2020","11","24","Lewis","New York",315,9,27107,1274.64128820997
"36049","2020","11","25","Lewis","New York",326,9,27107,1274.64128820997
"36049","2020","11","26","Lewis","New York",337,9,27107,1274.64128820997
"36049","2020","11","27","Lewis","New York",345,9,27107,1274.64128820997
"36049","2020","11","28","Lewis","New York",351,9,27107,1274.64128820997
"36049","2020","11","29","Lewis","New York",360,9,27107,1274.64128820997
"36049","2020","11","30","Lewis","New York",368,9,27107,1274.64128820997
"36049","2020","12","01","Lewis","New York",380,9,27107,1274.64128820997
"36049","2020","12","02","Lewis","New York",404,9,27107,1274.64128820997
"36049","2020","12","03","Lewis","New York",430,9,27107,1274.64128820997
"36049","2020","12","04","Lewis","New York",450,9,27107,1274.64128820997
"36051","2020","03","18","Livingston","New York",1,0,64622,631.761954653546
"36051","2020","03","19","Livingston","New York",1,0,64622,631.761954653546
"36051","2020","03","20","Livingston","New York",1,0,64622,631.761954653546
"36051","2020","03","21","Livingston","New York",2,0,64622,631.761954653546
"36051","2020","03","22","Livingston","New York",2,0,64622,631.761954653546
"36051","2020","03","23","Livingston","New York",3,0,64622,631.761954653546
"36051","2020","03","24","Livingston","New York",3,0,64622,631.761954653546
"36051","2020","03","25","Livingston","New York",3,0,64622,631.761954653546
"36051","2020","03","26","Livingston","New York",3,0,64622,631.761954653546
"36051","2020","03","27","Livingston","New York",3,0,64622,631.761954653546
"36051","2020","03","28","Livingston","New York",5,0,64622,631.761954653546
"36051","2020","03","29","Livingston","New York",10,0,64622,631.761954653546
"36051","2020","03","30","Livingston","New York",12,0,64622,631.761954653546
"36051","2020","03","31","Livingston","New York",13,0,64622,631.761954653546
"36051","2020","04","01","Livingston","New York",14,0,64622,631.761954653546
"36051","2020","04","02","Livingston","New York",18,1,64622,631.761954653546
"36051","2020","04","03","Livingston","New York",18,1,64622,631.761954653546
"36051","2020","04","04","Livingston","New York",18,1,64622,631.761954653546
"36051","2020","04","05","Livingston","New York",19,1,64622,631.761954653546
"36051","2020","04","06","Livingston","New York",26,1,64622,631.761954653546
"36051","2020","04","07","Livingston","New York",28,1,64622,631.761954653546
"36051","2020","04","08","Livingston","New York",28,0,64622,631.761954653546
"36051","2020","04","09","Livingston","New York",26,1,64622,631.761954653546
"36051","2020","04","10","Livingston","New York",29,1,64622,631.761954653546
"36051","2020","04","11","Livingston","New York",30,1,64622,631.761954653546
"36051","2020","04","12","Livingston","New York",30,1,64622,631.761954653546
"36051","2020","04","13","Livingston","New York",30,1,64622,631.761954653546
"36051","2020","04","14","Livingston","New York",31,1,64622,631.761954653546
"36051","2020","04","15","Livingston","New York",31,1,64622,631.761954653546
"36051","2020","04","16","Livingston","New York",32,1,64622,631.761954653546
"36051","2020","04","17","Livingston","New York",34,1,64622,631.761954653546
"36051","2020","04","18","Livingston","New York",37,1,64622,631.761954653546
"36051","2020","04","19","Livingston","New York",39,2,64622,631.761954653546
"36051","2020","04","20","Livingston","New York",39,2,64622,631.761954653546
"36051","2020","04","21","Livingston","New York",39,2,64622,631.761954653546
"36051","2020","04","22","Livingston","New York",39,2,64622,631.761954653546
"36051","2020","04","23","Livingston","New York",41,2,64622,631.761954653546
"36051","2020","04","24","Livingston","New York",44,2,64622,631.761954653546
"36051","2020","04","25","Livingston","New York",58,2,64622,631.761954653546
"36051","2020","04","26","Livingston","New York",60,2,64622,631.761954653546
"36051","2020","04","27","Livingston","New York",62,2,64622,631.761954653546
"36051","2020","04","28","Livingston","New York",65,2,64622,631.761954653546
"36051","2020","04","29","Livingston","New York",67,2,64622,631.761954653546
"36051","2020","04","30","Livingston","New York",69,2,64622,631.761954653546
"36051","2020","05","01","Livingston","New York",73,2,64622,631.761954653546
"36051","2020","05","02","Livingston","New York",76,2,64622,631.761954653546
"36051","2020","05","03","Livingston","New York",83,2,64622,631.761954653546
"36051","2020","05","04","Livingston","New York",85,2,64622,631.761954653546
"36051","2020","05","05","Livingston","New York",86,2,64622,631.761954653546
"36051","2020","05","06","Livingston","New York",89,2,64622,631.761954653546
"36051","2020","05","07","Livingston","New York",95,2,64622,631.761954653546
"36051","2020","05","08","Livingston","New York",100,3,64622,631.761954653546
"36051","2020","05","09","Livingston","New York",101,3,64622,631.761954653546
"36051","2020","05","10","Livingston","New York",102,3,64622,631.761954653546
"36051","2020","05","11","Livingston","New York",102,3,64622,631.761954653546
"36051","2020","05","12","Livingston","New York",102,3,64622,631.761954653546
"36051","2020","05","13","Livingston","New York",103,4,64622,631.761954653546
"36051","2020","05","14","Livingston","New York",106,4,64622,631.761954653546
"36051","2020","05","15","Livingston","New York",106,4,64622,631.761954653546
"36051","2020","05","16","Livingston","New York",107,4,64622,631.761954653546
"36051","2020","05","17","Livingston","New York",110,4,64622,631.761954653546
"36051","2020","05","18","Livingston","New York",110,4,64622,631.761954653546
"36051","2020","05","19","Livingston","New York",111,4,64622,631.761954653546
"36051","2020","05","20","Livingston","New York",111,4,64622,631.761954653546
"36051","2020","05","21","Livingston","New York",114,4,64622,631.761954653546
"36051","2020","05","22","Livingston","New York",114,4,64622,631.761954653546
"36051","2020","05","23","Livingston","New York",114,4,64622,631.761954653546
"36051","2020","05","24","Livingston","New York",114,4,64622,631.761954653546
"36051","2020","05","25","Livingston","New York",115,4,64622,631.761954653546
"36051","2020","05","26","Livingston","New York",118,4,64622,631.761954653546
"36051","2020","05","27","Livingston","New York",118,4,64622,631.761954653546
"36051","2020","05","28","Livingston","New York",118,4,64622,631.761954653546
"36051","2020","05","29","Livingston","New York",118,4,64622,631.761954653546
"36051","2020","05","30","Livingston","New York",118,4,64622,631.761954653546
"36051","2020","05","31","Livingston","New York",119,4,64622,631.761954653546
"36051","2020","06","01","Livingston","New York",119,4,64622,631.761954653546
"36051","2020","06","02","Livingston","New York",119,4,64622,631.761954653546
"36051","2020","06","03","Livingston","New York",120,4,64622,631.761954653546
"36051","2020","06","04","Livingston","New York",120,4,64622,631.761954653546
"36051","2020","06","05","Livingston","New York",121,4,64622,631.761954653546
"36051","2020","06","06","Livingston","New York",121,4,64622,631.761954653546
"36051","2020","06","07","Livingston","New York",121,4,64622,631.761954653546
"36051","2020","06","08","Livingston","New York",121,4,64622,631.761954653546
"36051","2020","06","09","Livingston","New York",121,4,64622,631.761954653546
"36051","2020","06","10","Livingston","New York",121,4,64622,631.761954653546
"36051","2020","06","11","Livingston","New York",121,4,64622,631.761954653546
"36051","2020","06","12","Livingston","New York",121,4,64622,631.761954653546
"36051","2020","06","13","Livingston","New York",122,4,64622,631.761954653546
"36051","2020","06","14","Livingston","New York",123,4,64622,631.761954653546
"36051","2020","06","15","Livingston","New York",123,4,64622,631.761954653546
"36051","2020","06","16","Livingston","New York",123,4,64622,631.761954653546
"36051","2020","06","17","Livingston","New York",123,4,64622,631.761954653546
"36051","2020","06","18","Livingston","New York",123,4,64622,631.761954653546
"36051","2020","06","19","Livingston","New York",123,4,64622,631.761954653546
"36051","2020","06","20","Livingston","New York",123,4,64622,631.761954653546
"36051","2020","06","21","Livingston","New York",123,4,64622,631.761954653546
"36051","2020","06","22","Livingston","New York",124,4,64622,631.761954653546
"36051","2020","06","23","Livingston","New York",125,4,64622,631.761954653546
"36051","2020","06","24","Livingston","New York",125,4,64622,631.761954653546
"36051","2020","06","25","Livingston","New York",126,4,64622,631.761954653546
"36051","2020","06","26","Livingston","New York",126,4,64622,631.761954653546
"36051","2020","06","27","Livingston","New York",126,4,64622,631.761954653546
"36051","2020","06","28","Livingston","New York",128,4,64622,631.761954653546
"36051","2020","06","29","Livingston","New York",128,4,64622,631.761954653546
"36051","2020","06","30","Livingston","New York",129,4,64622,631.761954653546
"36051","2020","07","01","Livingston","New York",130,4,64622,631.761954653546
"36051","2020","07","02","Livingston","New York",130,4,64622,631.761954653546
"36051","2020","07","03","Livingston","New York",130,4,64622,631.761954653546
"36051","2020","07","04","Livingston","New York",131,4,64622,631.761954653546
"36051","2020","07","05","Livingston","New York",132,4,64622,631.761954653546
"36051","2020","07","06","Livingston","New York",133,4,64622,631.761954653546
"36051","2020","07","07","Livingston","New York",134,4,64622,631.761954653546
"36051","2020","07","08","Livingston","New York",137,4,64622,631.761954653546
"36051","2020","07","09","Livingston","New York",140,4,64622,631.761954653546
"36051","2020","07","10","Livingston","New York",144,4,64622,631.761954653546
"36051","2020","07","11","Livingston","New York",145,4,64622,631.761954653546
"36051","2020","07","12","Livingston","New York",147,4,64622,631.761954653546
"36051","2020","07","13","Livingston","New York",147,4,64622,631.761954653546
"36051","2020","07","14","Livingston","New York",151,4,64622,631.761954653546
"36051","2020","07","15","Livingston","New York",151,4,64622,631.761954653546
"36051","2020","07","16","Livingston","New York",153,4,64622,631.761954653546
"36051","2020","07","17","Livingston","New York",155,4,64622,631.761954653546
"36051","2020","07","18","Livingston","New York",157,4,64622,631.761954653546
"36051","2020","07","19","Livingston","New York",158,4,64622,631.761954653546
"36051","2020","07","20","Livingston","New York",159,4,64622,631.761954653546
"36051","2020","07","21","Livingston","New York",160,4,64622,631.761954653546
"36051","2020","07","22","Livingston","New York",161,4,64622,631.761954653546
"36051","2020","07","23","Livingston","New York",161,4,64622,631.761954653546
"36051","2020","07","24","Livingston","New York",161,4,64622,631.761954653546
"36051","2020","07","25","Livingston","New York",162,4,64622,631.761954653546
"36051","2020","07","26","Livingston","New York",162,4,64622,631.761954653546
"36051","2020","07","27","Livingston","New York",162,4,64622,631.761954653546
"36051","2020","07","28","Livingston","New York",162,4,64622,631.761954653546
"36051","2020","07","29","Livingston","New York",163,4,64622,631.761954653546
"36051","2020","07","30","Livingston","New York",164,4,64622,631.761954653546
"36051","2020","07","31","Livingston","New York",165,4,64622,631.761954653546
"36051","2020","08","01","Livingston","New York",166,4,64622,631.761954653546
"36051","2020","08","02","Livingston","New York",167,6,64622,631.761954653546
"36051","2020","08","03","Livingston","New York",167,6,64622,631.761954653546
"36051","2020","08","04","Livingston","New York",170,6,64622,631.761954653546
"36051","2020","08","05","Livingston","New York",171,6,64622,631.761954653546
"36051","2020","08","06","Livingston","New York",173,6,64622,631.761954653546
"36051","2020","08","07","Livingston","New York",174,6,64622,631.761954653546
"36051","2020","08","08","Livingston","New York",176,6,64622,631.761954653546
"36051","2020","08","09","Livingston","New York",176,6,64622,631.761954653546
"36051","2020","08","10","Livingston","New York",176,6,64622,631.761954653546
"36051","2020","08","11","Livingston","New York",176,6,64622,631.761954653546
"36051","2020","08","12","Livingston","New York",176,6,64622,631.761954653546
"36051","2020","08","13","Livingston","New York",176,6,64622,631.761954653546
"36051","2020","08","14","Livingston","New York",178,6,64622,631.761954653546
"36051","2020","08","15","Livingston","New York",178,6,64622,631.761954653546
"36051","2020","08","16","Livingston","New York",178,6,64622,631.761954653546
"36051","2020","08","17","Livingston","New York",178,6,64622,631.761954653546
"36051","2020","08","18","Livingston","New York",178,6,64622,631.761954653546
"36051","2020","08","19","Livingston","New York",178,6,64622,631.761954653546
"36051","2020","08","20","Livingston","New York",178,6,64622,631.761954653546
"36051","2020","08","21","Livingston","New York",178,6,64622,631.761954653546
"36051","2020","08","22","Livingston","New York",179,6,64622,631.761954653546
"36051","2020","08","23","Livingston","New York",180,6,64622,631.761954653546
"36051","2020","08","24","Livingston","New York",180,6,64622,631.761954653546
"36051","2020","08","25","Livingston","New York",181,6,64622,631.761954653546
"36051","2020","08","26","Livingston","New York",181,6,64622,631.761954653546
"36051","2020","08","27","Livingston","New York",181,6,64622,631.761954653546
"36051","2020","08","28","Livingston","New York",181,6,64622,631.761954653546
"36051","2020","08","29","Livingston","New York",182,6,64622,631.761954653546
"36051","2020","08","30","Livingston","New York",182,6,64622,631.761954653546
"36051","2020","08","31","Livingston","New York",183,6,64622,631.761954653546
"36051","2020","09","01","Livingston","New York",183,6,64622,631.761954653546
"36051","2020","09","02","Livingston","New York",184,6,64622,631.761954653546
"36051","2020","09","03","Livingston","New York",187,6,64622,631.761954653546
"36051","2020","09","04","Livingston","New York",188,6,64622,631.761954653546
"36051","2020","09","05","Livingston","New York",188,6,64622,631.761954653546
"36051","2020","09","06","Livingston","New York",189,6,64622,631.761954653546
"36051","2020","09","07","Livingston","New York",189,6,64622,631.761954653546
"36051","2020","09","08","Livingston","New York",189,6,64622,631.761954653546
"36051","2020","09","09","Livingston","New York",190,6,64622,631.761954653546
"36051","2020","09","10","Livingston","New York",190,6,64622,631.761954653546
"36051","2020","09","11","Livingston","New York",190,6,64622,631.761954653546
"36051","2020","09","12","Livingston","New York",194,6,64622,631.761954653546
"36051","2020","09","13","Livingston","New York",196,6,64622,631.761954653546
"36051","2020","09","14","Livingston","New York",196,6,64622,631.761954653546
"36051","2020","09","15","Livingston","New York",196,6,64622,631.761954653546
"36051","2020","09","16","Livingston","New York",197,6,64622,631.761954653546
"36051","2020","09","17","Livingston","New York",199,6,64622,631.761954653546
"36051","2020","09","18","Livingston","New York",201,6,64622,631.761954653546
"36051","2020","09","19","Livingston","New York",201,6,64622,631.761954653546
"36051","2020","09","20","Livingston","New York",201,6,64622,631.761954653546
"36051","2020","09","21","Livingston","New York",201,6,64622,631.761954653546
"36051","2020","09","22","Livingston","New York",202,6,64622,631.761954653546
"36051","2020","09","23","Livingston","New York",202,6,64622,631.761954653546
"36051","2020","09","24","Livingston","New York",205,6,64622,631.761954653546
"36051","2020","09","25","Livingston","New York",206,6,64622,631.761954653546
"36051","2020","09","26","Livingston","New York",207,6,64622,631.761954653546
"36051","2020","09","27","Livingston","New York",207,6,64622,631.761954653546
"36051","2020","09","28","Livingston","New York",207,6,64622,631.761954653546
"36051","2020","09","29","Livingston","New York",207,6,64622,631.761954653546
"36051","2020","09","30","Livingston","New York",208,6,64622,631.761954653546
"36051","2020","10","01","Livingston","New York",208,6,64622,631.761954653546
"36051","2020","10","02","Livingston","New York",209,6,64622,631.761954653546
"36051","2020","10","03","Livingston","New York",210,6,64622,631.761954653546
"36051","2020","10","04","Livingston","New York",211,6,64622,631.761954653546
"36051","2020","10","05","Livingston","New York",211,6,64622,631.761954653546
"36051","2020","10","06","Livingston","New York",212,6,64622,631.761954653546
"36051","2020","10","07","Livingston","New York",213,6,64622,631.761954653546
"36051","2020","10","08","Livingston","New York",216,6,64622,631.761954653546
"36051","2020","10","09","Livingston","New York",219,6,64622,631.761954653546
"36051","2020","10","10","Livingston","New York",219,6,64622,631.761954653546
"36051","2020","10","11","Livingston","New York",222,6,64622,631.761954653546
"36051","2020","10","12","Livingston","New York",225,6,64622,631.761954653546
"36051","2020","10","13","Livingston","New York",227,6,64622,631.761954653546
"36051","2020","10","14","Livingston","New York",227,6,64622,631.761954653546
"36051","2020","10","15","Livingston","New York",232,6,64622,631.761954653546
"36051","2020","10","16","Livingston","New York",234,6,64622,631.761954653546
"36051","2020","10","17","Livingston","New York",239,6,64622,631.761954653546
"36051","2020","10","18","Livingston","New York",239,6,64622,631.761954653546
"36051","2020","10","19","Livingston","New York",243,6,64622,631.761954653546
"36051","2020","10","20","Livingston","New York",250,6,64622,631.761954653546
"36051","2020","10","21","Livingston","New York",256,6,64622,631.761954653546
"36051","2020","10","22","Livingston","New York",261,6,64622,631.761954653546
"36051","2020","10","23","Livingston","New York",266,6,64622,631.761954653546
"36051","2020","10","24","Livingston","New York",272,6,64622,631.761954653546
"36051","2020","10","25","Livingston","New York",280,6,64622,631.761954653546
"36051","2020","10","26","Livingston","New York",298,6,64622,631.761954653546
"36051","2020","10","27","Livingston","New York",303,6,64622,631.761954653546
"36051","2020","10","28","Livingston","New York",305,6,64622,631.761954653546
"36051","2020","10","29","Livingston","New York",313,6,64622,631.761954653546
"36051","2020","10","30","Livingston","New York",327,6,64622,631.761954653546
"36051","2020","10","31","Livingston","New York",332,6,64622,631.761954653546
"36051","2020","11","01","Livingston","New York",350,6,64622,631.761954653546
"36051","2020","11","02","Livingston","New York",356,6,64622,631.761954653546
"36051","2020","11","03","Livingston","New York",359,6,64622,631.761954653546
"36051","2020","11","04","Livingston","New York",368,6,64622,631.761954653546
"36051","2020","11","05","Livingston","New York",375,6,64622,631.761954653546
"36051","2020","11","06","Livingston","New York",393,6,64622,631.761954653546
"36051","2020","11","07","Livingston","New York",402,7,64622,631.761954653546
"36051","2020","11","08","Livingston","New York",406,7,64622,631.761954653546
"36051","2020","11","09","Livingston","New York",408,7,64622,631.761954653546
"36051","2020","11","10","Livingston","New York",432,7,64622,631.761954653546
"36051","2020","11","11","Livingston","New York",443,7,64622,631.761954653546
"36051","2020","11","12","Livingston","New York",451,7,64622,631.761954653546
"36051","2020","11","13","Livingston","New York",466,7,64622,631.761954653546
"36051","2020","11","14","Livingston","New York",481,7,64622,631.761954653546
"36051","2020","11","15","Livingston","New York",488,7,64622,631.761954653546
"36051","2020","11","16","Livingston","New York",499,7,64622,631.761954653546
"36051","2020","11","17","Livingston","New York",509,7,64622,631.761954653546
"36051","2020","11","18","Livingston","New York",527,7,64622,631.761954653546
"36051","2020","11","19","Livingston","New York",542,7,64622,631.761954653546
"36051","2020","11","20","Livingston","New York",549,7,64622,631.761954653546
"36051","2020","11","21","Livingston","New York",577,8,64622,631.761954653546
"36051","2020","11","22","Livingston","New York",583,8,64622,631.761954653546
"36051","2020","11","23","Livingston","New York",617,8,64622,631.761954653546
"36051","2020","11","24","Livingston","New York",624,8,64622,631.761954653546
"36051","2020","11","25","Livingston","New York",642,8,64622,631.761954653546
"36051","2020","11","26","Livingston","New York",655,9,64622,631.761954653546
"36051","2020","11","27","Livingston","New York",671,9,64622,631.761954653546
"36051","2020","11","28","Livingston","New York",683,9,64622,631.761954653546
"36051","2020","11","29","Livingston","New York",700,9,64622,631.761954653546
"36051","2020","11","30","Livingston","New York",714,9,64622,631.761954653546
"36051","2020","12","01","Livingston","New York",738,11,64622,631.761954653546
"36051","2020","12","02","Livingston","New York",764,11,64622,631.761954653546
"36051","2020","12","03","Livingston","New York",789,12,64622,631.761954653546
"36051","2020","12","04","Livingston","New York",815,12,64622,631.761954653546
"36053","2020","03","22","Madison","New York",1,0,72089,654.864343113018
"36053","2020","03","23","Madison","New York",4,0,72089,654.864343113018
"36053","2020","03","24","Madison","New York",5,0,72089,654.864343113018
"36053","2020","03","25","Madison","New York",7,0,72089,654.864343113018
"36053","2020","03","26","Madison","New York",9,0,72089,654.864343113018
"36053","2020","03","27","Madison","New York",17,0,72089,654.864343113018
"36053","2020","03","28","Madison","New York",19,0,72089,654.864343113018
"36053","2020","03","29","Madison","New York",24,0,72089,654.864343113018
"36053","2020","03","30","Madison","New York",34,0,72089,654.864343113018
"36053","2020","03","31","Madison","New York",41,0,72089,654.864343113018
"36053","2020","04","01","Madison","New York",67,2,72089,654.864343113018
"36053","2020","04","02","Madison","New York",77,2,72089,654.864343113018
"36053","2020","04","03","Madison","New York",77,2,72089,654.864343113018
"36053","2020","04","04","Madison","New York",77,2,72089,654.864343113018
"36053","2020","04","05","Madison","New York",89,2,72089,654.864343113018
"36053","2020","04","06","Madison","New York",92,2,72089,654.864343113018
"36053","2020","04","07","Madison","New York",92,2,72089,654.864343113018
"36053","2020","04","08","Madison","New York",92,1,72089,654.864343113018
"36053","2020","04","09","Madison","New York",91,1,72089,654.864343113018
"36053","2020","04","10","Madison","New York",99,1,72089,654.864343113018
"36053","2020","04","11","Madison","New York",99,1,72089,654.864343113018
"36053","2020","04","12","Madison","New York",101,1,72089,654.864343113018
"36053","2020","04","13","Madison","New York",101,1,72089,654.864343113018
"36053","2020","04","14","Madison","New York",104,1,72089,654.864343113018
"36053","2020","04","15","Madison","New York",105,1,72089,654.864343113018
"36053","2020","04","16","Madison","New York",105,1,72089,654.864343113018
"36053","2020","04","17","Madison","New York",105,1,72089,654.864343113018
"36053","2020","04","18","Madison","New York",105,1,72089,654.864343113018
"36053","2020","04","19","Madison","New York",106,3,72089,654.864343113018
"36053","2020","04","20","Madison","New York",106,3,72089,654.864343113018
"36053","2020","04","21","Madison","New York",106,3,72089,654.864343113018
