X,Y,objectid
-73.93299195446892,40.84418408460361,61
-73.93240550181383,40.844838179179284,61
-73.9315279064619,40.8452705293293,61
-73.93149099341204,40.845738235003054,61
-73.92982993605106,40.845045046703326,61
-73.93088993208328,40.8424779202543,61
-73.93439575536135,40.83610394068545,61
-73.93440160458212,40.836469017808476,61
-73.93506980371573,40.83567357256877,61
-73.93855748620817,40.83291832007009,61
-73.9399124624082,40.83092734327202,61
-73.9400877390704,40.83034967785467,61
-73.94107858204309,40.82908318828013,61
-73.94971383646286,40.83269649150552,61
-73.94852105078529,40.83634866699097,61
-73.94917082807663,40.83668014333772,61
-73.95035333237948,40.83270690183203,61
-73.95119152647304,40.830482220167625,61
-73.95218696274918,40.82892668637683,61
-73.9534708521888,40.827525921315825,61
-73.9545418790166,40.82786149839284,61
-73.9511691024042,40.83265118172919,61
-73.95091399534284,40.83330463429175,61
-73.95015909125742,40.834384172504045,61
-73.94954196093035,40.836609539186945,61
-73.94916704996425,40.83668873778727,61
-73.94954429666501,40.83688311385108,61
-73.94882846127585,40.8389157386598,61
-73.94738278950409,40.84194047114247,61
-73.94613038088204,40.843950834255715,61
-73.94623482148211,40.84539193331183,61
-73.94655744115931,40.84598305846326,61
-73.94635643102687,40.84622629353009,61
-73.94682911293692,40.8470636911263,61
-73.94664694075595,40.848136792028676,61
-73.9466763281312,40.84896569956346,61
-73.94705147325554,40.85023681853292,61
-73.94691631035546,40.85053396462935,61
-73.92809812060851,40.8453184972172,62
-73.92731890479833,40.84645628559003,62
-73.92552373636825,40.845650921379786,62
-73.92560837052363,40.84549232899062,62
-73.92521236339977,40.84519946771317,62
-73.92511527239955,40.844841394006714,62
-73.92473433075106,40.844812706708666,62
-73.92425286952357,40.845529882577544,62
-73.922446782922,40.84521562164023,62
-73.92212005611987,40.84566710938351,62
-73.9210435737383,40.84652005091085,62
-73.92059936320499,40.84628549185735,62
-73.91944201781013,40.84606418758272,62
-73.91526645813974,40.846812745319944,62
-73.9143876446413,40.84645383364176,62
-73.91481777696751,40.845779561467616,62
-73.91226538833638,40.84471730004147,62
-73.91132052387474,40.84478293213822,62
-73.9128910088513,40.840372130480866,62
-73.91387854541227,40.8385655847127,62
-73.9190290311349,40.833090305012284,62
-73.9198563779372,40.831948617025944,62
-73.92117100376741,40.82962775432217,62
-73.92241309948928,40.830052563277604,62
-73.92404682541348,40.8272439479143,62
-73.92713355145005,40.82821103296855,62
-73.92990283464644,40.82995643775951,62
-73.93103678392244,40.829639709525765,62
-73.92968227038422,40.82871379487919,62
-73.93096438607371,40.82835233359979,62
-73.93311365908062,40.82815279425892,62
-73.93323926934785,40.83029390138358,62
-73.93339933657043,40.83039106188832,62
-73.93361585971276,40.83265781133958,62
-73.93307723736721,40.83544857344403,62
-73.93253197252466,40.836731323877075,62
-73.93052223627198,40.83998269800756,62
-73.930454336369,40.840512766790354,62
-73.92969250307178,40.841845547450625,62
-73.92960225974842,40.84235556957594,62
-73.92917859777519,40.842839822355664,62
-73.92919977430641,40.84318178228686,62
-73.92865162181239,40.844601282345,62
-73.92823315220744,40.8449781527298,62
-73.92809812060851,40.8453184972172,62
-73.91313620916213,40.83981410928697,63
-73.91207880804134,40.839453247489764,63
-73.91270830046946,40.83836011456288,63
-73.91139056208888,40.83786560751648,63
-73.91072456408988,40.83899776672884,63
-73.90891034814139,40.83837650764227,63
-73.90945871055806,40.83705723204548,63
-73.90930617085675,40.83695840993266,63
-73.90798076079534,40.83717811624066,63
-73.90677415530106,40.83825366003363,63
-73.90560739685763,40.83984364155386,63
-73.9053835743797,40.83976900624047,63
-73.90597940139904,40.83850521536677,63
-73.9005661055861,40.83659253112087,63
-73.89996791820123,40.8376547906892,63
-73.89956172662355,40.837421721168155,63
-73.8988953041404,40.83653701199864,63
-73.89819991154158,40.83641267778845,63
-73.89724960068844,40.836574459872566,63
-73.89603976342188,40.836459872891105,63
-73.89568799348555,40.83623747354246,63
-73.89513914629471,40.835429533032105,63
-73.89566235293624,40.83495746849519,63
-73.89696587999109,40.83434217523766,63
-73.89630199034309,40.833543242971515,63
-73.89669215632844,40.83196617088248,63
-73.89884262200559,40.831750922781055,63
-73.8986266161061,40.830505361776595,63
-73.9034371417602,40.818967659600276,63
-73.90337473066617,40.818783819487955,63
-73.90531286970605,40.8179242793546,63
-73.91061208471453,40.819223793095176,63
-73.90953288060507,40.822309273905525,63
-73.90963704963323,40.82261805744466,63
-73.90870858035929,40.824066660415184,63
-73.9113064353643,40.82484260023421,63
-73.91136758264065,40.82501254832759,63
-73.91179361330045,40.82642818162548,63
-73.91169430267045,40.82775873382422,63
-73.91030770499657,40.82877250411782,63
-73.91127397045084,40.829101492957385,63
-73.91194860236519,40.827835474895366,63
-73.91211594116584,40.827885972661136,63
-73.91461050893973,40.826294535013176,63
-73.92020143339224,40.82809982586024,63
-73.91964222728834,40.829113606925,63
-73.92117100376741,40.82962775432217,63
-73.9198563779372,40.831948617025944,63
-73.9190290311349,40.833090305012284,63
-73.91456826593198,40.83773002144198,63
-73.91313620916213,40.83981410928697,63
-73.88011102455741,40.837234420019854,64
-73.87747194769558,40.83656423602639,64
-73.87144739786964,40.836123077161815,64
-73.86767387830876,40.83530014341919,64
-73.86652947039447,40.83496002157638,64
-73.86680620277706,40.83483704751475,64
-73.8630319674145,40.83371028311841,64
-73.86283694474895,40.833688049541,64
-73.86286863112504,40.83387147488716,64
-73.8603242158381,40.833115862161144,64
-73.86037736800591,40.83292603904782,64
-73.8487791472634,40.82952951841749,64
-73.84717761298778,40.82874788185447,64
-73.84699865453219,40.82799984626042,64
-73.85970333043633,40.82627736719667,64
-73.85952908285559,40.82589093752696,64
-73.869603354989,40.824683654599134,64
-73.86984338421631,40.82492549477131,64
-73.87200390404604,40.82465025492206,64
-73.87359452769965,40.82443281423652,64
-73.87342314884913,40.82407446184542,64
-73.88405863981497,40.82266634785382,64
-73.8842465275955,40.8230461049424,64
-73.88413712478415,40.82321048697728,64
-73.8843987010609,40.824987075959214,64
-73.88432704043842,40.825927893881456,64
-73.8833045767707,40.82915684445737,64
-73.88348025052572,40.82961072511225,64
-73.88392704748625,40.829927669257316,64
-73.88399951150336,40.83017939465165,64
-73.88337892205485,40.83202715350027,64
-73.88251852571881,40.83214759586708,64
-73.88139058261531,40.833539384876616,64
-73.88096391740902,40.83567383676969,64
-73.88011102455741,40.837234420019854,64
-73.9400877390704,40.83034967785467,65
-73.93967968247685,40.82970254686012,65
-73.93972862463075,40.82930186115972,65
-73.94384274852182,40.823647824134895,65
-73.94475648732869,40.82403157957557,65
-73.94486897851922,40.82386640413126,65
-73.94800732455235,40.81711652474162,65
-73.95087990584247,40.81839445721214,65
-73.95170372594359,40.81794207332058,65
-73.95227185224422,40.817220667105836,65
-73.9588738926919,40.82000554269312,65
-73.95820656423024,40.82085070937795,65
-73.95746185705265,40.82111957376044,65
-73.95615427393327,40.82225797562543,65
-73.95574306955656,40.82287558489654,65
-73.95727774852912,40.82320648900828,65
-73.95814312643297,40.82302073871083,65
-73.9595464836919,40.8236568716786,65
-73.95726081743564,40.82711172049232,65
-73.95693710601441,40.82698756674208,65
-73.9563051984452,40.827936505964715,65
-73.95503913113517,40.82741345292111,65
-73.95469736123226,40.82791840153549,65
-73.9534708521888,40.827525921315825,65
-73.95218696274918,40.82892668637683,65
-73.95146373921256,40.829950335296914,65
-73.95085728630414,40.83121636507139,65
-73.94917082807663,40.83668014333772,65
-73.94852105078529,40.83634866699097,65
-73.94971383646286,40.83269649150552,65
-73.94107858204309,40.82908318828013,65
-73.9400877390704,40.83034967785467,65
-73.93439575536135,40.83610394068545,66
-73.93491790572467,40.83519342810474,66
-73.93514291963257,40.832750484738476,66
-73.93442124221117,40.827040143954164,66
-73.93396483800849,40.81972427828244,66
-73.93382728310257,40.81969831735175,66
-73.93382316715753,40.819499686157954,66
-73.94384274852182,40.823647824134895,66
-73.93972862463075,40.82930186115972,66
-73.93967968247685,40.82970254686012,66
-73.9400877390704,40.83034967785467,66
-73.93997525986644,40.830787705622726,66
-73.93939208403268,40.83152064201187,66
-73.9388531954772,40.83255914208199,66
-73.93814090955608,40.83330373505747,66
-73.93489763514887,40.83582227676596,66
-73.93440160458212,40.836469017808476,66
-73.93439575536135,40.83610394068545,66
-73.89630199034309,40.833543242971515,67
-73.89477113846525,40.8343111995086,67
-73.89362217032325,40.83539646352994,67
-73.89299709373722,40.835643018834176,67
-73.89173687010934,40.8326635795345,67
-73.89162677257228,40.83273280074007,67
-73.8856326545163,40.83064192008958,67
-73.88472947085283,40.83233386920893,67
-73.88364178617395,40.833635565521455,67
-73.88322832095454,40.834377190587404,67
-73.88222191532053,40.83546297172717,67
-73.88132708821787,40.83514991956336,67
-73.88162555004448,40.83353630525916,67
-73.88262704401626,40.83249991525157,67
-73.88358646288829,40.83249579628606,67
-73.8843455146679,40.83032018794443,67
-73.88440213777253,40.8300181455801,67
-73.8839396771619,40.82974810153983,67
-73.88371213231648,40.82924743898369,67
-73.88395185902749,40.82813273256352,67
-73.88462273540785,40.82769833655117,67
-73.88462513652495,40.82682428786925,67
-73.88482263355122,40.82624375718811,67
-73.88504402246431,40.82360732044528,67
-73.88443220251824,40.8226208263391,67
-73.88741357789279,40.822156564826145,67
-73.89038753655056,40.820013836270995,67
-73.89288509046425,40.81761583187083,67
-73.89332276170828,40.817877895118976,67
-73.89542858297601,40.815844692940054,67
-73.90166320790993,40.81953184533151,67
-73.90160120929121,40.819694882330374,67
-73.90337473066617,40.818783819487955,67
-73.9034371417602,40.818967659600276,67
-73.8986266161061,40.830505361776595,67
-73.89884262200559,40.831750922781055,67
-73.89669215632844,40.83196617088248,67
-73.89630199034309,40.833543242971515,67
-73.93293579565668,40.827724561262286,68
-73.93311365908062,40.82815279425892,68
-73.93096438607371,40.82835233359979,68
-73.92968227038422,40.82871379487919,68
-73.93103678392244,40.829639709525765,68
-73.92990283464644,40.82995643775951,68
-73.92713355145005,40.82821103296855,68
-73.92404682541348,40.8272439479143,68
-73.92241309948928,40.830052563277604,68
-73.91964222728834,40.829113606925,68
-73.92020143339224,40.82809982586024,68
-73.91461050893973,40.826294535013176,68
-73.91211594116584,40.827885972661136,68
-73.91194860236519,40.827835474895366,68
-73.91127397045084,40.829101492957385,68
-73.91030770499657,40.82877250411782,68
-73.91169430267045,40.82775873382422,68
-73.91179361330045,40.82642818162548,68
-73.9113064353643,40.82484260023421,68
-73.90870858035929,40.824066660415184,68
-73.90963704963323,40.82261805744466,68
-73.90953288060507,40.822309273905525,68
-73.91061208471453,40.819223793095176,68
-73.91304674876675,40.82015421282985,68
-73.91741656261301,40.82127727741208,68
-73.92034893087636,40.8146288822998,68
-73.92644365596114,40.81150660841546,68
-73.9272232244666,40.811038428234276,68
-73.9271913789268,40.81086241571954,68
-73.92813462089917,40.80962158371083,68
-73.92880616854771,40.80989911693504,68
-73.93062294842971,40.80850914493453,68
-73.9317564471804,40.80793457778949,68
-73.93245010764808,40.80887302360745,68
-73.93256668529217,40.80962507530394,68
-73.93223343502545,40.80992942473122,68
-73.93274485292682,40.810036308949485,68
-73.93287327440493,40.81034453059341,68
-73.93258294021298,40.81091176220656,68
-73.93263501410694,40.811703078970815,68
-73.93250314608784,40.811775500017504,68
-73.9323569873176,40.813248886012865,68
-73.93229986510782,40.81342484841902,68
-73.93210320951746,40.81331025973406,68
-73.93201235552432,40.81341822267112,68
-73.93244171534809,40.81374331691181,68
-73.93233196033289,40.81463107632666,68
-73.93166012536861,40.81473183293259,68
-73.93169986420865,40.814942471089225,68
-73.93227402446446,40.81496011103421,68
-73.93235410493742,40.815400219336766,68
-73.93223730702354,40.81738879494064,68
-73.93206018568213,40.81804376075479,68
-73.93223542711458,40.81809771448805,68
-73.93237788540343,40.81930174241836,68
-73.93217759907007,40.81999231646315,68
-73.93231498273117,40.821250630232186,68
-73.93166395217517,40.821471074960826,68
-73.93174285606761,40.82158965852502,68
-73.93231867291973,40.82157334686326,68
-73.93233990892412,40.82213533832113,68
-73.93164254329328,40.82226132337151,68
-73.9315944661707,40.8224239469831,68
-73.93162922031186,40.82254896186447,68
-73.93233364105305,40.822544053647185,68
-73.93242816708616,40.822667618425776,68
-73.93235969692475,40.823426002184725,68
-73.93251459507913,40.824079004741286,68
-73.93182599481176,40.82415040163667,68
-73.931862791337835,40.824560456077606,68
-73.9325878144022,40.82452671018362,68
-73.93263422881698,40.825148443208434,68
-73.93192603207754,40.8251858769536,68
-73.93194587207792,40.82550073528859,68
-73.93246459074531,40.82547671605434,68
-73.93245820648485,40.82691382404195,68
-73.93266781537824,40.8269297251003,68
-73.93252819947382,40.82769454502442,68
-73.93293579565668,40.827724561262286,68
-73.84699865453219,40.82799984626042,69
-73.8458008756281,40.82832317251553,69
-73.8442893873832,40.8279741127383,69
-73.84265366205182,40.82798730181284,69
-73.8417632787377,40.825757426234254,69
-73.840424921095,40.823347281820354,69
-73.84043734690513,40.82306239788804,69
-73.83977702970114,40.821553641687444,69
-73.84005537758823,40.82038164686612,69
-73.83994437710398,40.820025282957076,69
-73.84017944934078,40.8195686676276,69
-73.8412958969194,40.81889673724937,69
-73.84195003724084,40.81876487353923,69
-73.84218858987094,40.8183559347788,69
-73.84213713925153,40.81796139220079,69
-73.84305894073148,40.8165595205352,69
-73.84319175448331,40.81601945722169,69
-73.84374284531788,40.81531011833668,69
-73.8451932846275,40.81187329046162,69
-73.84580355515142,40.81157399991834,69
-73.84618920470862,40.810670803130485,69
-73.8469161787383,40.81051782949974,69
-73.84723110112513,40.81060138579893,69
-73.84824297033717,40.81249241089417,69
-73.84871443095956,40.812896120718115,69
-73.85042985954605,40.813556159580806,69
-73.85079637201623,40.814018077800384,69
-73.85113023400226,40.814009231528665,69
-73.85168737192237,40.81428620625738,69
-73.85244628106909,40.814270491950815,69
-73.8525483990588,40.814504089399406,69
-73.85290562062474,40.814503474998205,69
-73.85281885480485,40.81433486572181,69
-73.85263899603036,40.81434470985961,69
-73.85264497820293,40.813976320012735,69
-73.8529412585095,40.81382562887872,69
-73.85286223020466,40.81368727632683,69
-73.85352814137299,40.813589944679556,69
-73.85534576223249,40.81440113733508,69
-73.85535321092054,40.81419855887133,69
-73.85472668126278,40.813846198573835,69
-73.85365641017967,40.81353065755357,69
-73.85243234444069,40.813745244006206,69
-73.85106029245244,40.813526317330954,69
-73.84964796826146,40.81274701265444,69
-73.84905976803299,40.812158626371236,69
-73.84903492145625,40.811852337811104,69
-73.84940383729652,40.81129135836563,69
-73.84917562365752,40.8108987567972,69
-73.84974634543329,40.810072158667445,69
-73.85001436362627,40.80934521056633,69
-73.84998095337569,40.80862193117092,69
-73.8494483265708,40.80791323458103,69
-73.84853395222241,40.80748086695152,69
-73.84829913436681,40.807046123035455,69
-73.84830163937876,40.806358847064196,69
-73.84766552251985,40.80612426736828,69
-73.84746245021203,40.805837695785,69
-73.84765529385751,40.805148776727265,69
-73.84863581565511,40.80471815800544,69
-73.84879915505559,40.80492587362822,69
-73.84899882350636,40.8047714150641,69
-73.84920325193701,40.804970894823875,69
-73.84975540644302,40.80506543073361,69
-73.85000011199877,40.804993617565266,69
-73.85016840010631,40.80452816635649,69
-73.85058613347387,40.804468076983106,69
-73.85546309074,40.80447484415139,69
-73.85655690668705,40.80481271361498,69
-73.856493691922,40.80493150990147,69
-73.85563185538945,40.804688293059705,69
-73.85563331424942,40.80513195307044,69
-73.85620434440746,40.80535603299078,69
-73.85709188502325,40.8052744653797,69
-73.85673213360705,40.80491256550171,69
-73.85786271888522,40.80529141934422,69
-73.8589511261993,40.80590971631442,69
-73.85934943067264,40.8065651776138,69
-73.85939171479865,40.80764991842528,69
-73.85920521690183,40.80763012026134,69
-73.85909989008275,40.806858394263266,69
-73.8585985977751,40.80690268389265,69
-73.85847434916695,40.807236345627175,69
-73.8585834442906,40.807506478002466,69
-73.85843281807857,40.80825025136096,69
-73.85863842534455,40.80855975216531,69
-73.858937244683,40.81022688055705,69
-73.85910121144761,40.80992019374651,69
-73.8600854358951,40.80958343425942,69
-73.8595404674983,40.80901980034406,69
-73.85932634055477,40.80899568774785,69
-73.85941842215276,40.80884039374568,69
-73.8592670459396,40.8080120425357,69
-73.85938607846917,40.80792303926288,69
-73.85961318432858,40.80877969790586,69
-73.86000832561697,40.80926723039932,69
-73.86063314835995,40.809633969095195,69
-73.8637215744577,40.81019489525216,69
-73.86770205685306,40.810602897459354,69
-73.86824225231727,40.81113678775607,69
-73.86976914320138,40.8134234787325,69
-73.87073326629935,40.81448833566079,69
-73.87175778651574,40.814934839056534,69
-73.87769548552527,40.81650830786671,69
-73.87893232059879,40.8171416949635,69
-73.88128342275706,40.81884383566802,69
-73.88247469228595,40.819790804979974,69
-73.88274663032047,40.82061608929264,69
-73.88367824641475,40.822368685589836,69
-73.88407803567355,40.822636880591304,69
-73.87342314884913,40.82407446184542,69
-73.87359452769965,40.82443281423652,69
-73.87200390404604,40.82465025492206,69
-73.86984338421631,40.82492549477131,69
-73.869603354989,40.824683654599134,69
-73.85952908285559,40.82589093752696,69
-73.85970333043633,40.82627736719667,69
-73.84699865453219,40.82799984626042,69
-73.93623227973836,40.82043594900477,70
-73.94180335488039,40.81281509007056,70
-73.94867681672001,40.815692310572906,70
-73.94475648732869,40.82403157957557,70
-73.93623227973836,40.82043594900477,70
-73.96568887491037,40.809026213085566,71
-73.96442407769575,40.81075515833336,71
-73.9634767146014,40.81037321316466,71
-73.96305843786453,40.810947220125954,71
-73.96401951743952,40.81133069121485,71
-73.96374596077916,40.81186442047553,71
-73.96197563381331,40.81389455285185,71
-73.96056136920501,40.815882203355564,71
-73.96050599080101,40.816421274981174,71
-73.96080354828415,40.817146553811455,71
-73.96067221902307,40.81750429175458,71
-73.96199929512878,40.818130631467476,71
-73.95999619034812,40.82038517703892,71
-73.95982083225715,40.82030054866017,71
-73.95881888777046,40.82151095286332,71
-73.95894488058231,40.82156053948571,71
-73.95865934118942,40.82190896187452,71
-73.95851699517196,40.82183908538706,71
-73.95793904646612,40.82277437701529,71
-73.95822838350293,40.82288788614587,71
-73.95814312643297,40.82302073871083,71
-73.95727774852912,40.82320648900828,71
-73.95574306955656,40.82287558489654,71
-73.95615427393327,40.82225797562543,71
-73.95746185705265,40.82111957376044,71
-73.95820656423024,40.82085070937795,71
-73.9588738926919,40.82000554269312,71
-73.95227185224422,40.817220667105836,71
-73.95170372594359,40.81794207332058,71
-73.95087990584247,40.81839445721214,71
-73.94800732455235,40.81711652474162,71
-73.94867681672001,40.815692310572906,71
-73.94180335488039,40.81281509007056,71
-73.94317184200837,40.810941947892104,71
-73.93994875480017,40.80958144661189,71
-73.94275366131305,40.805744036840075,71
-73.9411669041814,40.805063177834185,71
-73.94299315982731,40.80256157048077,71
-73.95634493435124,40.80817337871826,71
-73.9549665695574,40.81006458045247,71
-73.95780889444416,40.811264800761464,71
-73.95827207859104,40.810628889285645,71
-73.95729537567624,40.81015445288457,71
-73.95715403660243,40.809587131824394,71
-73.95794861587581,40.808053415239435,71
-73.9593567476704,40.80612090623688,71
-73.96105362531289,40.80682096756859,71
-73.9620082796616,40.80550928432515,71
-73.96484783057795,40.80670634773313,71
-73.96390317193045,40.80800388441653,71
-73.96590008432324,40.80880536649463,71
-73.96568887491037,40.809026213085566,71
-73.89542858297601,40.815844692940054,72
-73.89332276170828,40.817877895118976,72
-73.89288509046425,40.81761583187083,72
-73.89038753655056,40.820013836270995,72
-73.88741357789279,40.822156564826145,72
-73.88443220251824,40.8226208263391,72
-73.88296037866218,40.81950458521283,72
-73.88241499772117,40.8188961569232,72
-73.87958657694844,40.816734212454186,72
-73.87932872404156,40.81638091719767,72
-73.87651935614224,40.81525746417747,72
-73.87411055211314,40.81460822971646,72
-73.87253211360485,40.81392525518226,72
-73.87154596541015,40.81318075264341,72
-73.87096288898238,40.812139109286676,72
-73.87049719031235,40.81206873457017,72
-73.8704616550793,40.81109821393471,72
-73.86811164482357,40.80675174639319,72
-73.86864916227998,40.80562759864728,72
-73.8717312814333,40.80156434268755,72
-73.87353307829943,40.80085660088666,72
-73.87466096254042,40.800977173334125,72
-73.87473433190779,40.80125965886834,72
-73.87498881028164,40.80119249758594,72
-73.8752035471166,40.801381511960194,72
-73.87798124686952,40.80167515257975,72
-73.87813687822938,40.80250907190739,72
-73.8783563001296,40.80267125402008,72
-73.8800814742579,40.80274994172928,72
-73.8836651988945,40.80215926990779,72
-73.88399433940113,40.80190102132326,72
-73.88504873916614,40.80213025338864,72
-73.88523945705694,40.80240529390417,72
-73.885780843045,40.80264761483167,72
-73.88621602286528,40.8032367341418,72
-73.88727515157652,40.80391717716541,72
-73.88788283754296,40.80497460022669,72
-73.88873362058436,40.80481395151244,72
-73.8893698767707,40.80528284143175,72
-73.88929684789372,40.8058643523555,72
-73.88979138929326,40.80588766194835,72
-73.89000358850255,40.80570196379022,72
-73.89149747272961,40.80592739124269,72
-73.89171257908615,40.80639292003608,72
-73.89495204406977,40.8062169333469,72
-73.89502915582854,40.80686363471676,72
-73.89582369867051,40.8067978229892,72
-73.89628735248264,40.80671438928924,72
-73.89618994785411,40.80618632202301,72
-73.89720612684283,40.80601146511484,72
-73.89733575337449,40.80651315130009,72
-73.89825284717563,40.8064035992222,72
-73.89824609627256,40.80585818900078,72
-73.89801821801794,40.805729945693784,72
-73.89839735592003,40.80546179850118,72
-73.90147799924728,40.806776001304115,72
-73.90156701477514,40.80772301294962,72
-73.89985898713485,40.810239990301305,72
-73.89725562257286,40.81267857183607,72
-73.8963583781087,40.812309626276196,72
-73.89529171263543,40.81355858873168,72
-73.89642303306304,40.81420115315295,72
-73.89498559710309,40.81558051388226,72
-73.89542858297601,40.815844692940054,72
-73.90337473066617,40.818783819487955,73
-73.90160120929121,40.819694882330374,73
-73.90166320790993,40.81953184533151,73
-73.89498559710309,40.81558051388226,73
-73.89642303306304,40.81420115315295,73
-73.89529171263543,40.81355858873168,73
-73.8963583781087,40.812309626276196,73
-73.89725562257286,40.81267857183607,73
-73.89985898713485,40.810239990301305,73
-73.90156701477514,40.80772301294962,73
-73.90147799924728,40.806776001304115,73
-73.8984500615656,40.8053943174222,73
-73.9009478826327,40.80485448931791,73
-73.90208490812404,40.80478179265004,73
-73.90224022390369,40.804933241620624,73
-73.90307457067233,40.8098806265592,73
-73.90496022777906,40.80853161187961,73
-73.91036523392276,40.80964525942633,73
-73.90959635484278,40.8117767810278,73
-73.91022111681971,40.811912711318385,73
-73.91094778798086,40.81362093836451,73
-73.91295449382221,40.81426935769501,73
-73.91447425155131,40.81165126686078,73
-73.91798334769986,40.812812880591345,73
-73.9212111620155,40.81417382212535,73
-73.92034893087636,40.8146288822998,73
-73.91741656261301,40.82127727741208,73
-73.91304674876675,40.82015421282985,73
-73.91042954253814,40.81916144961969,73
-73.90531286970605,40.8179242793546,73
-73.90337473066617,40.818783819487955,73
-73.93382316715753,40.819499686157954,74
-73.93381203921719,40.81563948472332,74
-73.93392531668036,40.815563353227475,74
-73.93396871587535,40.81453910570468,74
-73.93385530360429,40.814242266491334,74
-73.9343389762541,40.80961458994445,74
-73.93409543307838,40.808617474408344,74
-73.9332564597127,40.807238209110274,74
-73.9337948616089,40.80701033866798,74
-73.93435249340358,40.807548725142304,74
-73.9351052781961,40.80753987351334,74
-73.94317184200837,40.810941947892104,74
-73.93623227973836,40.82043594900477,74
-73.93382316715753,40.819499686157954,74
-73.96590008432324,40.80880536649463,75
-73.96689075082833,40.80776451834099,75
-73.96880711754392,40.80442856683398,75
-73.97134705168688,40.800874529489015,75
-73.97277743106588,40.79972671810915,75
-73.9738635800676,40.798436239674814,75
-73.97414359285979,40.79776386384747,75
-73.9741145153181,40.796864758011104,75
-73.97425532410232,40.79658855857136,75
-73.97572323866528,40.795607654729636,75
-73.9760258411193,40.795216788568155,75
-73.97626246137298,40.79473546090477,75
-73.97636767715618,40.79368357423228,75
-73.97709165633408,40.792723582813835,75
-73.96700976022309,40.78847680965741,75
-73.97357116577913,40.77947788180905,75
-73.97642746465422,40.780654270730345,75
-73.97690313877095,40.77999737613274,75
-73.97974787055291,40.78119536260816,75
-73.97928494580403,40.78183902023342,75
-73.98081059690513,40.7824731961474,75
-73.98106345484025,40.78175075015363,75
-73.98445219960307,40.78319175363302,75
-73.98265479533252,40.784970606976074,75
-73.9841922514499,40.785616802690505,75
-73.98470913747732,40.785595702546885,75
-73.98473705705575,40.78504251482436,75
-73.98516250169958,40.7839982850751,75
-73.9865652634212,40.782064038410304,75
-73.98768599278554,40.78216290002316,75
-73.98039128153972,40.79280165603109,75
-73.97208360515059,40.804477453840406,75
-73.96860102560335,40.80902218301242,75
-73.96411270880478,40.815820174639875,75
-73.96199929512878,40.818130631467476,75
-73.96067221902307,40.81750429175458,75
-73.96080172434088,40.81711999754174,75
-73.96049221119767,40.816304561362045,75
-73.96062298848261,40.815741517263334,75
-73.96197563381331,40.81389455285185,75
-73.96374596077916,40.81186442047553,75
-73.96590008432324,40.80880536649463,75
-73.9317564471804,40.80793457778949,76
-73.93062294842971,40.80850914493453,76
-73.92880616854771,40.80989911693504,76
-73.92813462089917,40.80962158371083,76
-73.9271913789268,40.81086241571954,76
-73.9272232244666,40.811038428234276,76
-73.9212111620155,40.81417382212535,76
-73.91798334769986,40.812812880591345,76
-73.91447425155131,40.81165126686078,76
-73.91295449382221,40.81426935769501,76
-73.91094778798086,40.81362093836451,76
-73.91022111681971,40.811912711318385,76
-73.90959635484278,40.8117767810278,76
-73.91036523392276,40.80964525942633,76
-73.90496022777906,40.80853161187961,76
-73.90307457067233,40.8098806265592,76
-73.9021932110385,40.80479898416427,76
-73.90244072561018,40.80442149217203,76
-73.90320806421353,40.80388782244981,76
-73.903764151553,40.80375209292379,76
-73.90453556811724,40.80316418426033,76
-73.90757450496938,40.799952036310245,76
-73.90817625899794,40.79938949059361,76
-73.90843916774139,40.79951966254794,76
-73.90861465357715,40.799343561399105,76
-73.90823816920582,40.79910013547807,76
-73.9082908456194,40.7989569583098,76
-73.9109078907201,40.79701708716078,76
-73.91166880982979,40.7966327513219,76
-73.91395232494618,40.796808934296735,76
-73.92018708247443,40.79946749008783,76
-73.92077134923866,40.80015322464397,76
-73.92143101250711,40.80138605823438,76
-73.92299084796095,40.80243364854197,76
-73.92430416597533,40.80253404247705,76
-73.92670482229853,40.802376644961896,76
-73.92740226964288,40.80262243809558,76
-73.92767849866226,40.802571697506494,76
-73.9272807607111,40.80321752835037,76
-73.92741546598086,40.80327366030461,76
-73.92729308414934,40.80347674836135,76
-73.92753473836694,40.80385787371083,76
-73.92771987517568,40.80401912701634,76
-73.92827115459858,40.80398206102566,76
-73.92850364961397,40.804195579564094,76
-73.92871941299306,40.80411795600238,76
-73.93053961350294,40.80649585955843,76
-73.93050142983161,40.80671776259958,76
-73.9317564471804,40.80793457778949,76
-73.94459750483605,40.80322817350717,77
-73.94922045816276,40.79690988348276,77
-73.96107794068298,40.80180037261132,77
-73.9598267956781,40.80543487768492,77
-73.95794861587581,40.808053415239435,77
-73.95715403660243,40.809587131824394,77
-73.95729537567624,40.81015445288457,77
-73.95827207859104,40.810628889285645,77
-73.95780889444416,40.811264800761464,77
-73.9549665695574,40.81006458045247,77
-73.95634493435124,40.80817337871826,77
-73.94459750483605,40.80322817350717,77
-73.9332564597127,40.807238209110274,78
-73.9312930659983,40.805146038621224,78
-73.93030145791633,40.80379604589759,78
-73.92994789997809,40.80321327900868,78
-73.93002494995127,40.803070983927626,78
-73.92919790389367,40.80113478755312,78
-73.92903517334402,40.8010788052027,78
-73.92889711213249,40.79983848752264,78
-73.928962069822,40.798300574221344,78
-73.92903193431519,40.796764310546685,78
-73.929270224409,40.79585608846016,78
-73.93018374377134,40.794591928089446,78
-73.93091566910087,40.79419631649108,78
-73.94646132906085,40.80066532888591,78
