make,city_mpg,highway_mpg
GMC,13,18
GMC,14,18
GMC,13,17
GMC,14,19
Mazda,23,27
GMC,12,16
Chevrolet,17,24
Chrysler,17,24
Chrysler,17,24
Chrysler,16,23
Dodge,17,24
Dodge,17,24
Dodge,16,23
Ford,15,21
Ford,15,21
Mazda,24,31
Ford,15,21
Honda,16,23
Kia,14,21
Mazda,16,23
Mercury,15,21
Nissan,17,24
Nissan,16,23
Oldsmobile,17,24
Pontiac,17,24
Toyota,17,25
Mazda,21,26
Chevrolet,16,22
Chrysler,15,21
Dodge,15,21
Oldsmobile,16,22
Pontiac,16,22
Toyota,16,22
Buick,14,19
Buick,14,18
Buick,17,24
Cadillac,13,17
Mazda,23,29
Cadillac,15,21
Cadillac,14,19
Chevrolet,14,19
Chevrolet,14,19
Chevrolet,14,18
Chevrolet,14,18
Chevrolet,14,18
Chevrolet,13,17
Chevrolet,17,20
Chevrolet,17,20
Mazda,19,26
Chevrolet,14,19
Chevrolet,13,18
Chevrolet,14,18
Chrysler,15,21
Chrysler,17,24
Chrysler,19,24
Chrysler,19,25
Chrysler,19,26
Dodge,14,19
Dodge,13,17
Mercedes-Benz,16,20
Dodge,12,17
Ford,20,25
Ford,17,23
Ford,14,18
Ford,12,16
Ford,13,18
GMC,14,18
GMC,13,17
GMC,14,18
GMC,14,19
Mercedes-Benz,16,23
GMC,13,18
GMC,14,18
GMC,14,19
Honda,20,26
Honda,20,24
Honda,19,24
Hyundai,18,25
Hyundai,18,25
Hyundai,18,24
Hyundai,15,20
Mercedes-Benz,12,15
Infiniti,15,22
Infiniti,12,18
Isuzu,13,18
Isuzu,14,18
Isuzu,14,19
Isuzu,16,22
Isuzu,16,21
Isuzu,16,20
Isuzu,16,22
Jeep,14,19
Plymouth,22,33
Mitsubishi,18,24
Jeep,14,19
Jeep,17,22
Jeep,15,20
Jeep,14,20
Kia,14,18
Kia,14,18
Lexus,17,24
Lexus,17,24
Lincoln,12,17
Lincoln,11,16
Oldsmobile,20,29
Mazda,20,25
Mazda,17,23
Mercury,13,18
Mitsubishi,15,21
Mitsubishi,15,19
Mitsubishi,15,19
Mitsubishi,19,24
Nissan,18,23
Nissan,15,19
Nissan,12,18
Oldsmobile,21,31
Nissan,17,23
Nissan,14,18
Nissan,15,20
Nissan,15,19
Oldsmobile,14,19
Pontiac,17,24
Saturn,19,26
Saturn,21,26
Saturn,18,25
Suzuki,17,20
Oldsmobile,17,25
Suzuki,17,21
Suzuki,16,21
Suzuki,15,20
Suzuki,17,20
Suzuki,17,21
Toyota,16,20
Toyota,15,18
Toyota,19,25
Toyota,17,23
Toyota,21,27
Oldsmobile,21,28
Toyota,21,27
Toyota,13,17
Volvo,16,22
Acura,15,21
Audi,14,21
Audi,15,20
Audi,14,19
BMW,15,22
BMW,15,22
BMW,15,23
Oldsmobile,18,24
BMW,14,21
BMW,13,20
BMW,14,19
BMW,14,20
Buick,14,19
Buick,13,17
Buick,16,22
Buick,16,23
Cadillac,12,16
Cadillac,12,16
Oldsmobile,19,26
Cadillac,12,16
Cadillac,14,21
Cadillac,13,19
Chevrolet,13,17
Chevrolet,13,18
Chevrolet,13,17
Chevrolet,13,17
Chevrolet,13,17
Chevrolet,13,17
Chevrolet,13,17
Oldsmobile,23,34
Chevrolet,13,17
Chevrolet,17,20
Chevrolet,17,20
Chevrolet,17,20
Chevrolet,14,19
Chevrolet,14,19
Chevrolet,13,17
Chrysler,15,20
Dodge,12,17
Dodge,12,16
Oldsmobile,20,26
Ford,16,22
Ford,12,17
Ford,12,16
Ford,13,18
GMC,14,19
GMC,13,18
GMC,13,17
GMC,13,18
GMC,13,17
GMC,13,17
Oldsmobile,22,29
GMC,13,17
GMC,12,16
GMC,13,17
GMC,13,17
GMC,12,16
Honda,19,24
Honda,19,23
Honda,19,23
Honda,18,22
Honda,15,21
Plymouth,23,33
Oldsmobile,17,22
Hyundai,16,22
Hyundai,15,19
Infiniti,15,20
Infiniti,13,18
Infiniti,12,17
Isuzu,14,19
Isuzu,13,17
Isuzu,14,19
Isuzu,15,20
Isuzu,15,21
Oldsmobile,17,24
Isuzu,16,20
Isuzu,15,20
Jeep,14,19
Jeep,14,19
Jeep,17,22
Jeep,15,19
Jeep,14,20
Jeep,16,19
Jeep,16,19
Jeep,14,19
Peugeot,18,22
Jeep,14,18
Kia,14,18
Kia,14,18
Land Rover,16,19
Land Rover,11,14
Land Rover,11,15
Lexus,14,17
Lexus,12,16
Lexus,16,22
Lexus,16,22
Peugeot,18,22
Lincoln,12,16
Mazda,19,23
Mazda,16,22
Mercedes-Benz,11,13
Mercedes-Benz,12,14
Mercedes-Benz,14,17
Mercedes-Benz,13,16
Mercury,13,18
Mitsubishi,15,20
Mitsubishi,13,18
Peugeot,17,20
Mitsubishi,14,17
Mitsubishi,18,23
Nissan,18,23
Nissan,14,18
Nissan,12,17
Nissan,13,17
Nissan,14,19
Nissan,15,19
Oldsmobile,14,19
Pontiac,16,22
Peugeot,17,22
Porsche,14,18
Porsche,12,17
Porsche,12,17
Saturn,19,24
Saturn,17,23
Subaru,19,25
Subaru,16,22
Subaru,19,25
Subaru,16,21
Subaru,17,21
Peugeot,21,24
Subaru,19,25
Subaru,16,22
Subaru,19,25
Suzuki,17,20
Suzuki,17,20
Suzuki,15,20
Suzuki,15,20
Suzuki,17,20
Suzuki,17,20
Toyota,15,19
Peugeot,24,30
Toyota,14,17
Toyota,18,23
Toyota,16,22
Toyota,12,16
Toyota,20,24
Toyota,19,25
Toyota,13,16
Volkswagen,13,19
Volkswagen,12,17
Volkswagen,15,22
Plymouth,26,35
Volvo,17,23
Volvo,16,22
Volvo,14,19
Ford,11,15
Ford,11,14
Ford,11,14
Chevrolet,12,16
Chevrolet,13,18
GMC,13,18
GMC,12,16
Plymouth,24,30
Chevrolet,13,17
Chevrolet,13,17
Chevrolet,13,17
GMC,13,17
GMC,13,17
Chevrolet,13,17
Chevrolet,13,17
Chevrolet,13,17
Chevrolet,13,17
Chevrolet,13,17
Plymouth,18,27
Plymouth,21,26
Chevrolet,13,17
GMC,13,17
GMC,13,17
GMC,13,17
GMC,13,17
Chevrolet,21,29
Honda,26,31
Chevrolet,9,11
Chrysler,19,26
Chrysler,19,25
Plymouth,23,32
Chrysler,19,25
Dodge,19,25
Chrysler,19,26
Dodge,19,26
Ford,14,20
Ford,14,19
Ford,14,19
Ford,14,20
Mercury,14,20
Mercedes-Benz,17,23
Pontiac,20,29
Mercedes-Benz,18,24
Mercedes-Benz,18,24
Mercedes-Benz,17,23
Mercedes-Benz,18,24
Ford,13,18
Ford,13,18
Chevrolet,11,15
Chevrolet,11,15
GMC,11,15
GMC,11,15
Pontiac,20,31
Chevrolet,11,15
Chevrolet,11,15
GMC,11,15
GMC,11,15
Mercury,13,18
Ford,12,17
Mercury,17,25
Mercury,17,24
Ford,17,25
Ford,17,24
Pontiac,17,25
Dodge,11,14
Dodge,11,14
BMW,19,28
Volkswagen,23,34
BMW,13,21
Volkswagen,23,34
Ford,14,19
Mercury,14,19
BMW,14,20
Ford,14,19
Pontiac,21,28
Mercury,14,18
Acura,16,22
Acura,16,22
Audi,18,26
Audi,18,26
Audi,17,23
BMW,18,26
BMW,18,26
BMW,18,27
BMW,17,25
Pontiac,18,24
BMW,18,27
Cadillac,15,23
Chevrolet,16,24
Chevrolet,16,26
Chrysler,19,25
Chrysler,15,22
Chrysler,15,23
Chrysler,19,25
Chrysler,15,22
Chrysler,15,23
Pontiac,19,26
Dodge,11,19
Ferrari,10,15
Ferrari,10,15
Ferrari,9,15
Ferrari,9,16
Ford,12,19
Ford,16,22
Ford,16,22
Honda,45,49
Honda,48,58
Pontiac,23,34
Honda,17,23
Lamborghini,8,14
Lamborghini,9,16
Lamborghini,8,12
Lamborghini,9,14
Lotus,20,25
Maserati,10,15
Maserati,11,16
Mazda,20,26
Mazda,20,26
Pontiac,22,29
Mazda,20,26
Mazda,18,24
Mercedes-Benz,12,16
Mercedes-Benz,14,21
Mercedes-Benz,12,18
Mercedes-Benz,11,18
Mercedes-Benz,11,18
Mercedes-Benz,17,23
Mercedes-Benz,16,23
Mercedes-Benz,14,20
Pontiac,19,29
Renault,23,27
Nissan,17,24
Nissan,17,23
Nissan,17,23
Nissan,17,24
Nissan,16,23
Porsche,14,21
Porsche,9,15
Porsche,14,22
Toyota,23,29
Toyota,23,30
Renault,30,37
Aston Martin,11,18
Aston Martin,11,17
Aston Martin,10,16
Audi,18,27
Audi,18,26
Audi,17,24
BMW,17,25
BMW,16,24
BMW,17,26
BMW,16,23
Renault,27,35
BMW,17,25
BMW,14,21
BMW,14,20
Jaguar,16,24
Jaguar,14,21
Lexus,16,22
MINI,23,31
MINI,24,33
MINI,23,30
MINI,24,32
Renault,28,35
MINI,22,29
MINI,22,29
Mitsubishi,20,28
Mitsubishi,18,24
Mitsubishi,18,26
Mitsubishi,18,26
Mitsubishi,18,25
Mitsubishi,18,25
Porsche,17,24
Porsche,16,24
Renault,21,26
Porsche,16,24
Porsche,16,24
Porsche,16,24
Porsche,17,24
Porsche,16,24
Porsche,16,24
Porsche,16,24
Porsche,16,24
Porsche,17,24
Porsche,16,24
Renault,26,33
Porsche,17,24
Porsche,16,24
Porsche,15,22
Porsche,15,22
Porsche,15,22
Porsche,15,22
Porsche,15,22
Porsche,15,22
Porsche,15,22
Porsche,15,22
Rolls-Royce,7,10
Porsche,15,21
Porsche,15,22
Porsche,15,21
Porsche,15,22
Porsche,16,24
Porsche,16,24
Porsche,16,24
Porsche,16,24
Porsche,13,20
Porsche,13,20
Saab,16,20
Porsche,13,20
Porsche,14,21
Porsche,13,20
Porsche,14,21
Porsche,13,20
Porsche,14,21
Porsche,13,20
Porsche,13,20
Porsche,13,20
Porsche,13,20
Saab,17,21
Volkswagen,22,28
Volkswagen,19,28
Volkswagen,21,28
Volkswagen,19,28
Acura,24,31
Acura,20,28
Acura,22,31
Audi,20,28
Audi,18,26
Audi,16,24
Saab,18,22
Audi,13,20
Audi,14,20
BMW,18,27
BMW,17,25
BMW,18,27
BMW,17,25
BMW,18,27
BMW,15,23
BMW,16,24
BMW,15,22
Pontiac,19,26
Saab,18,24
BMW,13,21
BMW,16,24
BMW,13,21
BMW,15,22
BMW,15,21
Chevrolet,20,27
Chevrolet,21,29
Chevrolet,22,31
Ford,17,23
Ford,17,26
Saab,19,26
Ford,16,22
Ford,15,23
Hyundai,19,27
Hyundai,21,28
Hyundai,17,24
Hyundai,17,24
Hyundai,16,24
Jaguar,16,24
Jaguar,14,21
Maserati,10,15
Subaru,23,29
Maserati,11,16
Mazda,16,22
Mazda,16,22
Mercedes-Benz,18,26
Mercedes-Benz,18,24
Mercedes-Benz,15,23
Mercedes-Benz,15,23
Mercedes-Benz,14,21
Mercedes-Benz,14,21
Mitsubishi,19,25
Subaru,20,23
Mitsubishi,20,28
Mitsubishi,19,25
Mitsubishi,18,27
Mitsubishi,18,26
Mitsubishi,18,25
Mitsubishi,18,25
Saab,19,26
Saab,17,25
Subaru,17,24
Subaru,18,25
Subaru,22,24
Subaru,20,26
Subaru,20,27
Subaru,16,22
Toyota,25,33
Toyota,23,30
Toyota,21,30
Toyota,22,28
Scion,20,27
Scion,19,27
Scion,27,35
Subaru,22,28
Scion,27,34
Volkswagen,22,28
Volkswagen,19,28
Volkswagen,32,41
Volkswagen,30,38
Volkswagen,21,28
Volkswagen,19,28
Acura,19,27
Acura,20,28
Audi,20,27
Subaru,21,27
Audi,20,29
Audi,19,26
Audi,19,27
Audi,18,26
Audi,16,24
Audi,16,24
Audi,13,20
Audi,14,21
Bentley,10,16
BMW,18,27
Texas Coach Company,11,14
BMW,17,25
BMW,17,25
BMW,17,24
BMW,18,27
BMW,17,25
BMW,18,27
BMW,18,27
BMW,16,23
Chevrolet,23,31
Chevrolet,23,32
Toyota,26,33
Chevrolet,23,31
Chevrolet,23,32
Chevrolet,21,31
Chevrolet,23,33
Chevrolet,20,28
Chevrolet,20,27
Chevrolet,20,28
Chevrolet,20,27
Chrysler,19,26
Chrysler,21,29
Toyota,23,29
Chrysler,18,25
Chrysler,18,27
Chrysler,18,25
Chrysler,20,27
Dodge,22,29
Dodge,25,32
Dodge,19,28
Dodge,19,26
Dodge,21,29
Dodge,18,25
Pontiac,21,31
Toyota,24,31
Dodge,18,27
Dodge,18,25
Ford,22,29
Ford,22,32
Ford,20,28
Honda,29,36
Honda,25,34
Honda,26,35
Honda,27,34
Honda,31,39
Toyota,24,30
Honda,27,34
Honda,22,28
Honda,39,43
Honda,39,42
Honda,37,45
Honda,38,45
Hyundai,23,32
Hyundai,24,33
Hyundai,23,32
Hyundai,25,30
Toyota,24,32
Infiniti,17,24
Infiniti,16,23
Infiniti,16,22
Infiniti,16,23
Jaguar,16,24
Jaguar,17,25
Jaguar,16,23
Jaguar,16,25
Kia,21,29
Kia,22,29
Toyota,26,34
Lexus,16,23
Lexus,16,23
Mazda,24,32
Mazda,23,31
Mazda,22,29
Mazda,21,26
Mercedes-Benz,21,29
Mercedes-Benz,20,29
Mercedes-Benz,21,29
Mercedes-Benz,21,28
Toyota,17,21
Mercedes-Benz,17,23
Mercedes-Benz,17,24
Mercedes-Benz,17,24
Mercedes-Benz,16,22
Mercedes-Benz,14,20
Mercedes-Benz,14,22
Mercedes-Benz,13,20
Mercedes-Benz,12,17
Mercedes-Benz,11,18
Mitsubishi,22,28
Toyota,17,22
Mitsubishi,24,31
Mitsubishi,20,26
Mitsubishi,20,27
Mitsubishi,17,24
Mitsubishi,17,23
Nissan,24,31
Nissan,24,32
Nissan,20,26
Nissan,20,27
Pontiac,20,29
Volkswagen,31,40
Pontiac,19,26
Pontiac,22,31
Pontiac,18,27
Pontiac,15,23
Pontiac,21,31
Pontiac,23,32
Pontiac,23,31
Pontiac,23,32
Pontiac,23,31
Pontiac,23,32
Volkswagen,21,25
Saab,19,29
Saab,19,28
Saab,19,26
Saab,19,28
Saturn,20,27
Saturn,21,29
Saturn,23,32
Subaru,17,23
Subaru,20,27
Subaru,20,27
Volkswagen,23,31
Subaru,17,23
Suzuki,22,28
Suzuki,22,28
Suzuki,21,26
Suzuki,20,28
Suzuki,20,27
Suzuki,20,28
Suzuki,20,27
Suzuki,23,31
Suzuki,23,32
Volkswagen,23,29
Suzuki,23,31
Suzuki,23,32
Toyota,20,29
Toyota,21,30
Toyota,18,27
Toyota,18,26
Toyota,26,35
Toyota,28,37
Toyota,22,31
Toyota,28,36
Pontiac,16,24
Volkswagen,31,39
Toyota,30,38
Volkswagen,32,41
Volkswagen,28,39
Volkswagen,21,28
Volkswagen,21,28
Volkswagen,21,29
Volkswagen,19,27
Volkswagen,19,27
Volkswagen,21,29
Volkswagen,19,27
Volkswagen,31,40
Volkswagen,19,27
Volkswagen,32,41
Volkswagen,28,39
Volkswagen,21,28
Volkswagen,21,28
Volkswagen,19,28
Volkswagen,18,26
Volkswagen,17,24
Volvo,17,25
Volvo,18,25
Volkswagen,21,25
Volvo,19,27
Volvo,19,27
Volvo,19,29
Volvo,19,27
Volvo,17,24
Volvo,19,27
Volvo,19,27
Volvo,18,26
Volvo,18,26
Volvo,19,27
Volkswagen,23,31
Volvo,16,23
Volvo,16,22
Acura,16,24
Acura,18,26
Acura,18,26
Audi,16,22
Bentley,9,13
BMW,17,26
BMW,17,26
Volkswagen,21,24
BMW,18,27
BMW,18,27
BMW,17,26
BMW,15,23
BMW,16,24
BMW,15,22
Buick,18,27
Buick,17,25
Buick,18,27
Cadillac,16,25
Volkswagen,23,29
Cadillac,16,25
Cadillac,15,24
Cadillac,13,21
Cadillac,16,23
Cadillac,15,23
Cadillac,14,21
Chevrolet,22,31
Chevrolet,18,25
Chevrolet,21,32
Chevrolet,20,29
Volkswagen,16,20
Chevrolet,19,29
Chevrolet,17,26
Chevrolet,18,28
Chrysler,20,27
Dodge,20,27
Ferrari,10,15
Ferrari,9,16
Honda,21,31
Honda,23,31
Honda,19,28
Volkswagen,17,22
Honda,18,27
Hyundai,21,29
Hyundai,23,31
Hyundai,19,27
Hyundai,20,28
Hyundai,17,25
Hyundai,18,25
Hyundai,16,24
Infiniti,16,22
Jaguar,16,24
Volvo,18,22
Jaguar,16,24
Jaguar,16,25
Jaguar,15,22
Jaguar,17,24
Jaguar,17,25
Jaguar,16,23
Jaguar,16,25
Kia,19,28
Kia,20,27
Kia,18,25
Volvo,20,26
Kia,18,26
Kia,21,31
Kia,22,30
Lexus,18,27
Lexus,16,23
Lexus,16,22
Lincoln,17,24
Lincoln,17,24
Lincoln,16,22
Lincoln,16,22
Pontiac,16,24
Dodge,17,24
Mercury,18,25
Mercury,18,25
Mazda,21,28
Mazda,20,26
Mazda,17,24
Mazda,17,25
Mercedes-Benz,18,26
Mercedes-Benz,17,23
Mercedes-Benz,23,33
Mercedes-Benz,15,23
Audi,15,23
Mercedes-Benz,14,19
Mercedes-Benz,13,19
Mitsubishi,15,23
Mitsubishi,20,27
Mitsubishi,17,25
Nissan,21,27
Nissan,21,29
Nissan,19,25
Nissan,18,26
Nissan,18,28
Audi,16,20
Nissan,18,27
Nissan,18,26
Pontiac,17,26
Pontiac,18,27
Pontiac,16,24
Rolls-Royce,11,17
Saab,18,28
Saab,17,26
Saturn,18,26
Suzuki,18,25
Audi,16,20
Toyota,21,31
Toyota,21,30
Toyota,18,26
Toyota,18,27
Toyota,48,45
Volkswagen,19,28
Volkswagen,19,28
Volkswagen,23,34
Volkswagen,17,26
Volkswagen,17,25
Audi,17,24
Volvo,17,24
Volvo,18,27
Volvo,16,24
Audi,16,22
Audi,13,19
Bentley,9,13
BMW,16,24
BMW,16,24
BMW,13,21
BMW,13,21
Audi,16,24
Buick,18,27
Buick,17,26
Buick,18,27
Cadillac,13,18
Cadillac,15,22
Cadillac,16,24
Cadillac,13,18
Cadillac,13,20
Chevrolet,19,29
Chevrolet,17,26
Buick,19,29
Chevrolet,18,27
Chevrolet,20,28
Chrysler,15,22
Chrysler,15,22
Chrysler,18,26
Chrysler,17,25
Chrysler,15,23
Ford,16,23
Ford,17,23
Ford,18,25
Buick,17,24
Ford,19,26
Ford,18,25
Ford,18,25
Jaguar,15,22
Jaguar,16,25
Jaguar,16,25
Jaguar,16,25
Jaguar,15,22
Kia,15,23
Lexus,16,23
Buick,18,26
Mercury,16,23
Mercury,17,23
Mercury,18,25
Mercury,19,26
Lincoln,16,23
Maserati,11,14
Maybach,11,16
Maybach,11,16
Mercedes-Benz,16,24
Mercedes-Benz,15,21
Buick,17,26
Mercedes-Benz,14,22
Mercedes-Benz,14,20
Mercedes-Benz,13,20
Mercedes-Benz,11,17
Pontiac,18,27
Pontiac,15,22
Volkswagen,14,21
Volkswagen,11,17
Audi,19,28
Audi,18,26
Mazda,15,20
Pontiac,14,20
Buick,16,22
Audi,16,24
Audi,16,24
Audi,13,20
Audi,14,21
BMW,18,27
BMW,17,25
BMW,17,24
BMW,17,24
Chevrolet,18,26
Chevrolet,18,27
Buick,15,22
Mercedes-Benz,17,22
Mitsubishi,20,26
Pontiac,25,31
Pontiac,22,29
Pontiac,26,33
Pontiac,22,29
Saab,17,23
Saab,17,24
Saab,20,26
Saab,20,27
Buick,15,21
Subaru,17,24
Subaru,18,25
Subaru,20,26
Subaru,20,27
Suzuki,22,28
Suzuki,22,28
Suzuki,21,26
Suzuki,18,26
Suzuki,18,27
Toyota,25,31
Buick,16,23
Toyota,22,29
Toyota,26,33
Toyota,22,29
Scion,27,32
Scion,27,31
Volkswagen,21,29
Volkswagen,19,27
Volkswagen,31,39
Volkswagen,28,39
Volkswagen,20,27
Buick,17,27
Volkswagen,21,28
Volvo,17,25
Volvo,17,24
Volvo,19,27
Volvo,19,27
Volvo,19,29
Volvo,19,27
Ford,22,29
Ford,22,32
Ford,17,23
Cadillac,15,24
Ford,17,24
Mercury,17,23
Mercury,17,24
Mazda,17,24
Mazda,17,25
Mercedes-Benz,17,25
Mercedes-Benz,16,22
Mercedes-Benz,14,18
Mercedes-Benz,13,19
Saab,18,28
Cadillac,15,24
Saab,17,26
Saturn,18,26
Subaru,17,23
Subaru,20,27
Subaru,20,27
Subaru,17,23
Volkswagen,19,28
Volkswagen,19,28
Volkswagen,23,34
Volkswagen,17,26
Chevrolet,19,29
Volkswagen,17,25
Volkswagen,19,28
Volkswagen,18,26
Volkswagen,17,24
Volvo,17,24
Volvo,18,26
Volvo,19,27
Volvo,17,24
Volvo,17,24
Volvo,18,27
Chevrolet,21,29
Volvo,16,23
Volvo,16,22
Chevrolet,16,19
Chevrolet,14,19
Chevrolet,14,20
Chevrolet,15,19
Chevrolet,14,19
Chevrolet,14,19
Chevrolet,13,18
Chevrolet,16,23
Chevrolet,17,24
Chevrolet,18,24
Chevrolet,16,22
Chevrolet,17,23
Chevrolet,16,23
Chevrolet,18,24
Chevrolet,16,22
Chevrolet,14,18
Chevrolet,12,19
Dodge,15,20
Dodge,14,20
Pontiac,14,22
Chevrolet,18,26
Dodge,14,18
Dodge,14,19
Dodge,14,20
Dodge,13,17
Dodge,12,17
Dodge,8,11
Dodge,9,14
Ford,14,18
Ford,13,19
Ford,13,18
Chevrolet,16,23
Ford,13,17
Ford,19,24
Ford,21,27
Ford,16,21
Ford,16,21
Ford,15,21
Ford,16,21
GMC,16,19
GMC,14,20
GMC,14,20
Chevrolet,17,26
GMC,15,19
GMC,14,19
GMC,14,19
GMC,13,18
GMC,16,23
GMC,18,24
GMC,16,22
GMC,17,23
GMC,16,23
GMC,18,24
Chevrolet,16,22
GMC,16,22
Mazda,19,24
Mazda,21,27
Mazda,16,21
Mazda,16,21
Nissan,13,17
Toyota,18,24
Toyota,18,25
Toyota,16,21
Toyota,14,19
Chevrolet,16,24
Toyota,16,20
Toyota,14,19
Toyota,14,17
Chevrolet,15,21
Chevrolet,17,22
Chevrolet,16,21
Chevrolet,17,22
Chevrolet,15,21
Chevrolet,17,22
Chevrolet,16,21
Chevrolet,15,23
Chevrolet,15,18
Chevrolet,13,17
Chevrolet,13,18
Chevrolet,14,18
Chevrolet,14,18
Chevrolet,13,17
Chevrolet,12,15
Dodge,14,18
Dodge,15,19
Dodge,12,17
Chrysler,18,22
Dodge,12,16
Ford,12,16
Ford,13,17
Ford,15,19
Ford,15,19
Ford,14,18
Ford,14,17
GMC,15,21
GMC,17,22
GMC,16,21
Chrysler,21,24
GMC,17,22
GMC,15,21
GMC,17,22
GMC,16,21
GMC,15,18
GMC,13,17
GMC,13,18
GMC,14,18
GMC,14,18
GMC,13,17
Chrysler,20,23
GMC,12,15
Mazda,14,18
Mazda,14,17
Nissan,12,17
Toyota,17,21
Toyota,16,20
Toyota,14,18
Toyota,13,17
Chevrolet,15,20
Chevrolet,14,19
Chrysler,21,24
Chevrolet,14,18
Chevrolet,12,16
Chevrolet,13,17
Chevrolet,13,17
Chevrolet,14,19
Chevrolet,14,19
Chevrolet,13,17
Chevrolet,13,17
Ford,13,18
Ford,13,16
Pontiac,15,20
Chrysler,18,22
Ford,13,17
GMC,13,17
GMC,13,17
GMC,14,18
GMC,14,19
GMC,13,17
GMC,13,17
GMC,15,20
GMC,14,19
GMC,14,18
Chrysler,22,32
GMC,12,16
Chevrolet,14,20
Chevrolet,12,16
Chevrolet,13,18
Chevrolet,13,17
Chevrolet,13,17
Ford,13,17
Ford,12,15
GMC,13,18
GMC,13,17
Chrysler,17,26
GMC,13,17
GMC,14,20
GMC,12,16
Buick,16,23
Chevrolet,16,23
Chevrolet,17,24
Chrysler,17,24
Chrysler,16,23
Dodge,17,24
Dodge,17,24
Chrysler,20,23
Dodge,16,23
Ford,16,22
Ford,16,21
Ford,16,22
Ford,16,21
Honda,17,26
Honda,17,23
Kia,14,21
Mazda,16,23
Mercury,16,21
Chrysler,21,29
Nissan,17,24
Nissan,16,23
Pontiac,17,24
Pontiac,16,23
Saturn,16,23
Toyota,17,24
Buick,15,21
Chevrolet,15,21
Pontiac,15,21
Saturn,15,21
Chrysler,17,22
Toyota,16,22
Buick,14,20
Buick,14,19
Buick,17,24
Buick,16,24
Cadillac,14,19
Cadillac,13,17
Cadillac,15,22
Cadillac,14,19
Chevrolet,15,20
Chrysler,18,22
Chevrolet,14,20
Chevrolet,14,19
Chevrolet,14,19
Chevrolet,17,23
Chevrolet,14,20
Chevrolet,13,18
Chevrolet,13,19
Chrysler,15,21
Chrysler,16,23
Chrysler,17,24
Chrysler,20,23
Chrysler,19,24
Chrysler,19,25
Chrysler,19,26
Chrysler,17,24
Chrysler,19,24
Chrysler,19,25
Chrysler,19,26
Dodge,14,19
Dodge,13,17
Dodge,12,17
Chrysler,15,20
Dodge,18,26
Dodge,17,25
Dodge,15,23
Ford,19,23
Ford,21,27
Ford,17,23
Ford,30,28
Ford,13,18
Ford,14,19
Ford,13,18
Dodge,21,26
Ford,18,25
GMC,14,19
GMC,14,19
GMC,14,20
GMC,13,18
GMC,13,19
GMC,13,18
GMC,14,19
Honda,20,26
Hyundai,18,24
Pontiac,18,23
Dodge,21,24
Hyundai,18,25
Hyundai,17,23
Hyundai,16,22
Hyundai,19,25
Hyundai,20,25
Hyundai,18,24
Infiniti,15,22
Infiniti,12,18
Isuzu,14,20
Isuzu,13,18
Dodge,22,32
Isuzu,13,19
Jeep,15,21
Jeep,14,18
Jeep,18,24
Jeep,15,20
Jeep,16,20
Kia,14,20
Kia,15,19
Lexus,17,23
Lexus,17,23
Dodge,18,22
Lincoln,11,17
Lincoln,11,17
Mazda,19,23
Mazda,21,27
Mazda,17,23
Mercury,19,24
Mercury,17,23
Mercury,14,19
Mercury,13,18
Mitsubishi,16,21
Dodge,20,24
Mitsubishi,19,25
Mitsubishi,19,24
Nissan,12,18
Nissan,18,23
Nissan,14,21
Pontiac,17,24
Saturn,20,26
Saturn,19,25
Saturn,20,27
Saturn,18,25
Dodge,14,16
Suzuki,17,20
Suzuki,17,21
Suzuki,16,21
Suzuki,15,20
Toyota,16,20
Toyota,19,25
Toyota,17,23
Toyota,21,27
Toyota,21,27
Toyota,14,17
Dodge,15,20
Volvo,16,21
Acura,15,21
Audi,14,21
Audi,15,20
Audi,14,19
BMW,15,22
BMW,15,22
BMW,15,23
BMW,14,21
BMW,13,20
Dodge,11,14
BMW,14,19
BMW,14,20
BMW,14,20
Buick,14,19
Buick,14,17
Buick,16,22
Buick,16,23
Cadillac,12,16
Cadillac,12,16
Cadillac,12,16
Dodge,18,22
Cadillac,14,21
Cadillac,14,19
Chevrolet,14,18
Chevrolet,13,17
Chevrolet,17,23
Chevrolet,13,18
Chevrolet,14,19
Chevrolet,13,18
Chevrolet,13,18
Chevrolet,14,19
Dodge,21,24
Chevrolet,12,17
Chevrolet,13,18
Chrysler,15,20
Dodge,12,17
Dodge,12,17
Dodge,15,22
Dodge,15,22
Ford,17,20
Ford,19,24
Ford,16,20
Dodge,22,32
Ford,28,26
Ford,13,17
Ford,13,18
Ford,13,17
Ford,17,22
GMC,14,19
GMC,12,17
GMC,13,18
GMC,12,17
GMC,13,18
Pontiac,21,27
Dodge,17,26
GMC,14,19
GMC,13,18
GMC,13,18
GMC,12,16
GMC,12,16
Honda,20,25
Honda,19,24
Honda,15,20
Hyundai,16,21
Hyundai,15,21
Dodge,20,23
Hyundai,19,24
Hyundai,17,23
Infiniti,15,20
Infiniti,14,18
Infiniti,12,17
Isuzu,14,19
Isuzu,14,19
Isuzu,13,18
Jeep,15,19
Jeep,13,18
Dodge,21,29
Jeep,18,22
Jeep,15,20
Jeep,16,20
Jeep,16,19
Jeep,13,16
Jeep,13,17
Kia,13,18
Kia,14,18
Land Rover,16,19
Land Rover,13,18
Dodge,21,24
Land Rover,13,17
Land Rover,11,15
Lexus,12,16
Lexus,16,22
Lexus,16,22
Lincoln,11,16
Mazda,17,20
Mazda,19,24
Mazda,16,20
Mercedes-Benz,11,13
