id,GeoName,belief,perc
29199,"Scotland County, Missouri",human,49.521
29201,"Scott County, Missouri",happening,61.194
29201,"Scott County, Missouri",human,46.859
29203,"Shannon County, Missouri",happening,63.714
29203,"Shannon County, Missouri",human,50.74
29205,"Shelby County, Missouri",happening,60.512
29205,"Shelby County, Missouri",human,46.416
29207,"Stoddard County, Missouri",happening,59.05
29207,"Stoddard County, Missouri",human,45.856
29209,"Stone County, Missouri",happening,60.263
29209,"Stone County, Missouri",human,47.728
29211,"Sullivan County, Missouri",happening,66.376
29211,"Sullivan County, Missouri",human,52.529
29213,"Taney County, Missouri",happening,64.408
29213,"Taney County, Missouri",human,52.632
29215,"Texas County, Missouri",happening,60.068
29215,"Texas County, Missouri",human,45.363
29217,"Vernon County, Missouri",happening,63.332
29217,"Vernon County, Missouri",human,48.169
29219,"Warren County, Missouri",happening,62.831
29219,"Warren County, Missouri",human,46.418
29221,"Washington County, Missouri",happening,59.16
29221,"Washington County, Missouri",human,45.269
29223,"Wayne County, Missouri",happening,60.545
29223,"Wayne County, Missouri",human,46.662
29225,"Webster County, Missouri",happening,60.378
29225,"Webster County, Missouri",human,46.478
29227,"Worth County, Missouri",happening,62.59
29227,"Worth County, Missouri",human,47.742
29229,"Wright County, Missouri",happening,58.687
29229,"Wright County, Missouri",human,44.974
29510,"St. Louis city, Missouri",happening,79.783
29510,"St. Louis city, Missouri",human,64.893
30001,"Beaverhead County, Montana",happening,66.767
30001,"Beaverhead County, Montana",human,49.21
30003,"Big Horn County, Montana",happening,71.305
30003,"Big Horn County, Montana",human,57.124
30005,"Blaine County, Montana",happening,70.936
30005,"Blaine County, Montana",human,54.431
30007,"Broadwater County, Montana",happening,60.291
30007,"Broadwater County, Montana",human,43.551
30009,"Carbon County, Montana",happening,68.868
30009,"Carbon County, Montana",human,51.627
30011,"Carter County, Montana",happening,63.043
30011,"Carter County, Montana",human,46.425
30013,"Cascade County, Montana",happening,66.234
30013,"Cascade County, Montana",human,48.599
30015,"Chouteau County, Montana",happening,70.62
30015,"Chouteau County, Montana",human,53.286
30017,"Custer County, Montana",happening,65.753
30017,"Custer County, Montana",human,48.517
30019,"Daniels County, Montana",happening,64.749
30019,"Daniels County, Montana",human,48.196
30021,"Dawson County, Montana",happening,61.853
30021,"Dawson County, Montana",human,45.126
30023,"Deer Lodge County, Montana",happening,70.2
30023,"Deer Lodge County, Montana",human,53.693
30025,"Fallon County, Montana",happening,58.863
30025,"Fallon County, Montana",human,42.327
30027,"Fergus County, Montana",happening,66.517
30027,"Fergus County, Montana",human,49.278
30029,"Flathead County, Montana",happening,66.342
30029,"Flathead County, Montana",human,47.343
30031,"Gallatin County, Montana",happening,74.441
30031,"Gallatin County, Montana",human,55.695
30033,"Garfield County, Montana",happening,60.64
30033,"Garfield County, Montana",human,44.839
30035,"Glacier County, Montana",happening,75.778
30035,"Glacier County, Montana",human,60.572
30037,"Golden Valley County, Montana",happening,64.586
30037,"Golden Valley County, Montana",human,48.545
30039,"Granite County, Montana",happening,68.438
30039,"Granite County, Montana",human,51.568
30041,"Hill County, Montana",happening,69.633
30041,"Hill County, Montana",human,54.21
30043,"Jefferson County, Montana",happening,66.878
30043,"Jefferson County, Montana",human,49.048
30045,"Judith Basin County, Montana",happening,65.754
30045,"Judith Basin County, Montana",human,48.981
30047,"Lake County, Montana",happening,71.677
30047,"Lake County, Montana",human,56.536
30049,"Lewis and Clark County, Montana",happening,71.593
30049,"Lewis and Clark County, Montana",human,52.661
30051,"Liberty County, Montana",happening,65.01
30051,"Liberty County, Montana",human,49.126
30053,"Lincoln County, Montana",happening,62.861
30053,"Lincoln County, Montana",human,47.042
30055,"McCone County, Montana",happening,63.488
30055,"McCone County, Montana",human,47.33
30057,"Madison County, Montana",happening,69.738
30057,"Madison County, Montana",human,52.994
30059,"Meagher County, Montana",happening,67.349
30059,"Meagher County, Montana",human,50.568
30061,"Mineral County, Montana",happening,65.001
30061,"Mineral County, Montana",human,49.916
30063,"Missoula County, Montana",happening,76.504
30063,"Missoula County, Montana",human,59.526
30065,"Musselshell County, Montana",happening,62.477
30065,"Musselshell County, Montana",human,46.04
30067,"Park County, Montana",happening,70.888
30067,"Park County, Montana",human,53.515
30069,"Petroleum County, Montana",happening,66.743
30069,"Petroleum County, Montana",human,52.662
30071,"Phillips County, Montana",happening,64.186
30071,"Phillips County, Montana",human,48.122
30073,"Pondera County, Montana",happening,67.146
30073,"Pondera County, Montana",human,50.165
30075,"Powder River County, Montana",happening,63.509
30075,"Powder River County, Montana",human,46.848
30077,"Powell County, Montana",happening,64.681
30077,"Powell County, Montana",human,48.567
30079,"Prairie County, Montana",happening,63.64
30079,"Prairie County, Montana",human,47.906
30081,"Ravalli County, Montana",happening,68.258
30081,"Ravalli County, Montana",human,48.234
30083,"Richland County, Montana",happening,58.05
30083,"Richland County, Montana",human,42.325
30085,"Roosevelt County, Montana",happening,70.325
30085,"Roosevelt County, Montana",human,54.658
30087,"Rosebud County, Montana",happening,55.674
30087,"Rosebud County, Montana",human,44.609
30089,"Sanders County, Montana",happening,67.451
30089,"Sanders County, Montana",human,51.252
30091,"Sheridan County, Montana",happening,64.292
30091,"Sheridan County, Montana",human,47.257
30093,"Silver Bow County, Montana",happening,70.558
30093,"Silver Bow County, Montana",human,53.166
30095,"Stillwater County, Montana",happening,65.301
30095,"Stillwater County, Montana",human,48.451
30097,"Sweet Grass County, Montana",happening,66.101
30097,"Sweet Grass County, Montana",human,49.687
30099,"Teton County, Montana",happening,65.874
30099,"Teton County, Montana",human,50.304
30101,"Toole County, Montana",happening,64.576
30101,"Toole County, Montana",human,48.569
30103,"Treasure County, Montana",happening,58.282
30103,"Treasure County, Montana",human,43.255
30105,"Valley County, Montana",happening,64.182
30105,"Valley County, Montana",human,47.181
30107,"Wheatland County, Montana",happening,65.833
30107,"Wheatland County, Montana",human,49.771
30109,"Wibaux County, Montana",happening,60.504
30109,"Wibaux County, Montana",human,44.835
30111,"Yellowstone County, Montana",happening,62.857
30111,"Yellowstone County, Montana",human,48.983
31001,"Adams County, Nebraska",happening,61.211
31001,"Adams County, Nebraska",human,46.332
31003,"Antelope County, Nebraska",happening,60.004
31003,"Antelope County, Nebraska",human,44.548
31005,"Arthur County, Nebraska",happening,64.396
31005,"Arthur County, Nebraska",human,48.508
31007,"Banner County, Nebraska",happening,64.745
31007,"Banner County, Nebraska",human,49.022
31009,"Blaine County, Nebraska",happening,57.299
31009,"Blaine County, Nebraska",human,44.667
31011,"Boone County, Nebraska",happening,61.378
31011,"Boone County, Nebraska",human,45.386
31013,"Box Butte County, Nebraska",happening,60.963
31013,"Box Butte County, Nebraska",human,45.45
31015,"Boyd County, Nebraska",happening,63.692
31015,"Boyd County, Nebraska",human,48.086
31017,"Brown County, Nebraska",happening,60.607
31017,"Brown County, Nebraska",human,44.812
31019,"Buffalo County, Nebraska",happening,64.2
31019,"Buffalo County, Nebraska",human,49.777
31021,"Burt County, Nebraska",happening,61.635
31021,"Burt County, Nebraska",human,45.839
31023,"Butler County, Nebraska",happening,61.434
31023,"Butler County, Nebraska",human,45.808
31025,"Cass County, Nebraska",happening,63.614
31025,"Cass County, Nebraska",human,47.632
31027,"Cedar County, Nebraska",happening,61.075
31027,"Cedar County, Nebraska",human,45.279
31029,"Chase County, Nebraska",happening,59.638
31029,"Chase County, Nebraska",human,44.222
31031,"Cherry County, Nebraska",happening,67.044
31031,"Cherry County, Nebraska",human,53.27
31033,"Cheyenne County, Nebraska",happening,59.74
31033,"Cheyenne County, Nebraska",human,44.339
31035,"Clay County, Nebraska",happening,61.288
31035,"Clay County, Nebraska",human,45.72
31037,"Colfax County, Nebraska",happening,66.138
31037,"Colfax County, Nebraska",human,51.712
31039,"Cuming County, Nebraska",happening,60.61
31039,"Cuming County, Nebraska",human,45.403
31041,"Custer County, Nebraska",happening,61.449
31041,"Custer County, Nebraska",human,45.751
31043,"Dakota County, Nebraska",happening,65.523
31043,"Dakota County, Nebraska",human,53.118
31045,"Dawes County, Nebraska",happening,68.975
31045,"Dawes County, Nebraska",human,53.02
31047,"Dawson County, Nebraska",happening,66.146
31047,"Dawson County, Nebraska",human,52.14
31049,"Deuel County, Nebraska",happening,56.917
31049,"Deuel County, Nebraska",human,43.826
31051,"Dixon County, Nebraska",happening,61.998
31051,"Dixon County, Nebraska",human,46.651
31053,"Dodge County, Nebraska",happening,66.68
31053,"Dodge County, Nebraska",human,49.589
31055,"Douglas County, Nebraska",happening,71.784
31055,"Douglas County, Nebraska",human,54.452
31057,"Dundy County, Nebraska",happening,56.096
31057,"Dundy County, Nebraska",human,41.314
31059,"Fillmore County, Nebraska",happening,60.085
31059,"Fillmore County, Nebraska",human,44.465
31061,"Franklin County, Nebraska",happening,61.018
31061,"Franklin County, Nebraska",human,44.684
31063,"Frontier County, Nebraska",happening,61.541
31063,"Frontier County, Nebraska",human,45.389
31065,"Furnas County, Nebraska",happening,60.653
31065,"Furnas County, Nebraska",human,45.978
31067,"Gage County, Nebraska",happening,64.649
31067,"Gage County, Nebraska",human,47.701
31069,"Garden County, Nebraska",happening,62.072
31069,"Garden County, Nebraska",human,47.405
31071,"Garfield County, Nebraska",happening,61.41
31071,"Garfield County, Nebraska",human,45.026
31073,"Gosper County, Nebraska",happening,63.133
31073,"Gosper County, Nebraska",human,46.916
31075,"Grant County, Nebraska",happening,58.846
31075,"Grant County, Nebraska",human,45.537
31077,"Greeley County, Nebraska",happening,62.726
31077,"Greeley County, Nebraska",human,46.645
31079,"Hall County, Nebraska",happening,65.776
31079,"Hall County, Nebraska",human,50.835
31081,"Hamilton County, Nebraska",happening,60.023
31081,"Hamilton County, Nebraska",human,45.412
31083,"Harlan County, Nebraska",happening,60.973
31083,"Harlan County, Nebraska",human,45.805
31085,"Hayes County, Nebraska",happening,59.797
31085,"Hayes County, Nebraska",human,44.493
31087,"Hitchcock County, Nebraska",happening,60.254
31087,"Hitchcock County, Nebraska",human,45.216
31089,"Holt County, Nebraska",happening,60.845
31089,"Holt County, Nebraska",human,45.093
31091,"Hooker County, Nebraska",happening,62.474
31091,"Hooker County, Nebraska",human,48.523
31093,"Howard County, Nebraska",happening,61.597
31093,"Howard County, Nebraska",human,45.845
31095,"Jefferson County, Nebraska",happening,61.386
31095,"Jefferson County, Nebraska",human,46.011
31097,"Johnson County, Nebraska",happening,64.559
31097,"Johnson County, Nebraska",human,48.821
31099,"Kearney County, Nebraska",happening,61.69
31099,"Kearney County, Nebraska",human,44.9
31101,"Keith County, Nebraska",happening,59.975
31101,"Keith County, Nebraska",human,44.242
31103,"Keya Paha County, Nebraska",happening,66.057
31103,"Keya Paha County, Nebraska",human,52.236
31105,"Kimball County, Nebraska",happening,59.807
31105,"Kimball County, Nebraska",human,45.589
31107,"Knox County, Nebraska",happening,62.362
31107,"Knox County, Nebraska",human,46.727
31109,"Lancaster County, Nebraska",happening,74.776
31109,"Lancaster County, Nebraska",human,55.682
31111,"Lincoln County, Nebraska",happening,51.018
31111,"Lincoln County, Nebraska",human,41.121
31113,"Logan County, Nebraska",happening,61.778
31113,"Logan County, Nebraska",human,46.183
31115,"Loup County, Nebraska",happening,66.733
31115,"Loup County, Nebraska",human,50.33
31117,"McPherson County, Nebraska",happening,55.812
31117,"McPherson County, Nebraska",human,44.082
31119,"Madison County, Nebraska",happening,62.638
31119,"Madison County, Nebraska",human,47.728
31121,"Merrick County, Nebraska",happening,58.014
31121,"Merrick County, Nebraska",human,42.899
31123,"Morrill County, Nebraska",happening,61.69
31123,"Morrill County, Nebraska",human,47.597
31125,"Nance County, Nebraska",happening,61.751
31125,"Nance County, Nebraska",human,45.641
31127,"Nemaha County, Nebraska",happening,65.056
31127,"Nemaha County, Nebraska",human,50.428
31129,"Nuckolls County, Nebraska",happening,61.213
31129,"Nuckolls County, Nebraska",human,45.365
31131,"Otoe County, Nebraska",happening,54.399
31131,"Otoe County, Nebraska",human,43.461
31133,"Pawnee County, Nebraska",happening,59.317
31133,"Pawnee County, Nebraska",human,46.406
31135,"Perkins County, Nebraska",happening,61.058
31135,"Perkins County, Nebraska",human,45.515
31137,"Phelps County, Nebraska",happening,59.682
31137,"Phelps County, Nebraska",human,42.725
31139,"Pierce County, Nebraska",happening,58.607
31139,"Pierce County, Nebraska",human,43.195
31141,"Platte County, Nebraska",happening,63.481
31141,"Platte County, Nebraska",human,46.752
31143,"Polk County, Nebraska",happening,60.564
31143,"Polk County, Nebraska",human,44.704
31145,"Red Willow County, Nebraska",happening,59.136
31145,"Red Willow County, Nebraska",human,43.382
31147,"Richardson County, Nebraska",happening,59.073
31147,"Richardson County, Nebraska",human,44.922
31149,"Rock County, Nebraska",happening,59.534
31149,"Rock County, Nebraska",human,43.755
31151,"Saline County, Nebraska",happening,65.75
31151,"Saline County, Nebraska",human,50.802
31153,"Sarpy County, Nebraska",happening,63.044
31153,"Sarpy County, Nebraska",human,47.583
31155,"Saunders County, Nebraska",happening,62.812
31155,"Saunders County, Nebraska",human,46.55
31157,"Scotts Bluff County, Nebraska",happening,64.18
31157,"Scotts Bluff County, Nebraska",human,49.827
31159,"Seward County, Nebraska",happening,62.854
31159,"Seward County, Nebraska",human,45.839
31161,"Sheridan County, Nebraska",happening,66.185
31161,"Sheridan County, Nebraska",human,52.385
31163,"Sherman County, Nebraska",happening,59.668
31163,"Sherman County, Nebraska",human,43.883
31165,"Sioux County, Nebraska",happening,63.316
31165,"Sioux County, Nebraska",human,48.623
31167,"Stanton County, Nebraska",happening,59.421
31167,"Stanton County, Nebraska",human,43.398
31169,"Thayer County, Nebraska",happening,60.445
31169,"Thayer County, Nebraska",human,44.672
31171,"Thomas County, Nebraska",happening,56.331
31171,"Thomas County, Nebraska",human,43.561
31173,"Thurston County, Nebraska",happening,71.289
31173,"Thurston County, Nebraska",human,56.38
31175,"Valley County, Nebraska",happening,62.685
31175,"Valley County, Nebraska",human,47.605
31177,"Washington County, Nebraska",happening,62.964
31177,"Washington County, Nebraska",human,45.186
31179,"Wayne County, Nebraska",happening,63.877
31179,"Wayne County, Nebraska",human,47.077
31181,"Webster County, Nebraska",happening,62.087
31181,"Webster County, Nebraska",human,46.448
31183,"Wheeler County, Nebraska",happening,64.233
31183,"Wheeler County, Nebraska",human,48.621
31185,"York County, Nebraska",happening,62.633
31185,"York County, Nebraska",human,46.386
32001,"Churchill County, Nevada",happening,62.745
32001,"Churchill County, Nevada",human,45.961
32003,"Clark County, Nevada",happening,72.776
32003,"Clark County, Nevada",human,60.154
32005,"Douglas County, Nevada",happening,68.229
32005,"Douglas County, Nevada",human,50.698
32007,"Elko County, Nevada",happening,65.998
32007,"Elko County, Nevada",human,51.507
32009,"Esmeralda County, Nevada",happening,53.41
32009,"Esmeralda County, Nevada",human,43.369
32011,"Eureka County, Nevada",happening,52.445
32011,"Eureka County, Nevada",human,42.439
32013,"Humboldt County, Nevada",happening,62.214
32013,"Humboldt County, Nevada",human,50.349
32015,"Lander County, Nevada",happening,59.514
32015,"Lander County, Nevada",human,47.72
32017,"Lincoln County, Nevada",happening,59.887
32017,"Lincoln County, Nevada",human,43.958
32019,"Lyon County, Nevada",happening,65.161
32019,"Lyon County, Nevada",human,48.181
32021,"Mineral County, Nevada",happening,64.053
32021,"Mineral County, Nevada",human,48.58
32023,"Nye County, Nevada",happening,61.551
32023,"Nye County, Nevada",human,46.537
32027,"Pershing County, Nevada",happening,61.01
32027,"Pershing County, Nevada",human,49.564
32029,"Storey County, Nevada",happening,61.546
32029,"Storey County, Nevada",human,45.633
32031,"Washoe County, Nevada",happening,75.902
32031,"Washoe County, Nevada",human,59.098
32033,"White Pine County, Nevada",happening,61.731
32033,"White Pine County, Nevada",human,47.203
32510,"Carson City, Nevada",happening,71.158
32510,"Carson City, Nevada",human,55.301
33001,"Belknap County, New Hampshire",happening,68.416
33001,"Belknap County, New Hampshire",human,53.86
33003,"Carroll County, New Hampshire",happening,71.708
33003,"Carroll County, New Hampshire",human,55.716
33005,"Cheshire County, New Hampshire",happening,74.742
33005,"Cheshire County, New Hampshire",human,58.556
33007,"Coos County, New Hampshire",happening,71.423
33007,"Coos County, New Hampshire",human,57.255
33009,"Grafton County, New Hampshire",happening,74.467
33009,"Grafton County, New Hampshire",human,60.968
33011,"Hillsborough County, New Hampshire",happening,73.952
33011,"Hillsborough County, New Hampshire",human,58.606
33013,"Merrimack County, New Hampshire",happening,70.63
33013,"Merrimack County, New Hampshire",human,55.453
33015,"Rockingham County, New Hampshire",happening,70.675
33015,"Rockingham County, New Hampshire",human,57.171
33017,"Strafford County, New Hampshire",happening,72.882
33017,"Strafford County, New Hampshire",human,59.031
33019,"Sullivan County, New Hampshire",happening,70.211
33019,"Sullivan County, New Hampshire",human,56.072
34001,"Atlantic County, New Jersey",happening,74.753
34001,"Atlantic County, New Jersey",human,59.294
34003,"Bergen County, New Jersey",happening,82.06
34003,"Bergen County, New Jersey",human,67.67
34005,"Burlington County, New Jersey",happening,76.359
34005,"Burlington County, New Jersey",human,64.278
34007,"Camden County, New Jersey",happening,79.281
34007,"Camden County, New Jersey",human,62.903
34009,"Cape May County, New Jersey",happening,69.664
34009,"Cape May County, New Jersey",human,55.037
34011,"Cumberland County, New Jersey",happening,72.16
34011,"Cumberland County, New Jersey",human,61.513
34013,"Essex County, New Jersey",happening,80.274
34013,"Essex County, New Jersey",human,68.754
34015,"Gloucester County, New Jersey",happening,71.332
34015,"Gloucester County, New Jersey",human,55.433
34017,"Hudson County, New Jersey",happening,82.762
34017,"Hudson County, New Jersey",human,71.706
34019,"Hunterdon County, New Jersey",happening,67.831
34019,"Hunterdon County, New Jersey",human,56.167
34021,"Mercer County, New Jersey",happening,79.142
34021,"Mercer County, New Jersey",human,66.974
34023,"Middlesex County, New Jersey",happening,79.812
34023,"Middlesex County, New Jersey",human,62.393
34025,"Monmouth County, New Jersey",happening,75.009
34025,"Monmouth County, New Jersey",human,57.49
34027,"Morris County, New Jersey",happening,79.397
34027,"Morris County, New Jersey",human,60.473
34029,"Ocean County, New Jersey",happening,66.326
34029,"Ocean County, New Jersey",human,50.083
34031,"Passaic County, New Jersey",happening,77.405
34031,"Passaic County, New Jersey",human,63.403
34033,"Salem County, New Jersey",happening,67.991
34033,"Salem County, New Jersey",human,54.324
34035,"Somerset County, New Jersey",happening,79.869
34035,"Somerset County, New Jersey",human,63.834
34037,"Sussex County, New Jersey",happening,66.319
34037,"Sussex County, New Jersey",human,53.193
34039,"Union County, New Jersey",happening,79.027
34039,"Union County, New Jersey",human,64.415
34041,"Warren County, New Jersey",happening,68.06
34041,"Warren County, New Jersey",human,55.169
35001,"Bernalillo County, New Mexico",happening,76.031
35001,"Bernalillo County, New Mexico",human,60.863
35003,"Catron County, New Mexico",happening,66.463
35003,"Catron County, New Mexico",human,49.377
35005,"Chaves County, New Mexico",happening,66.194
35005,"Chaves County, New Mexico",human,52.809
35006,"Cibola County, New Mexico",happening,75.097
35006,"Cibola County, New Mexico",human,60.281
35007,"Colfax County, New Mexico",happening,67.794
35007,"Colfax County, New Mexico",human,53.133
35009,"Curry County, New Mexico",happening,66.117
35009,"Curry County, New Mexico",human,48.433
35011,"De Baca County, New Mexico",happening,63.91
35011,"De Baca County, New Mexico",human,49.82
35013,"Doña Ana County, New Mexico",happening,74.34
35013,"Doña Ana County, New Mexico",human,62.067
35015,"Eddy County, New Mexico",happening,61.224
35015,"Eddy County, New Mexico",human,45.017
35017,"Grant County, New Mexico",happening,72.772
35017,"Grant County, New Mexico",human,57.082
35019,"Guadalupe County, New Mexico",happening,69.054
35019,"Guadalupe County, New Mexico",human,54.953
35021,"Harding County, New Mexico",happening,71.609
35021,"Harding County, New Mexico",human,56.592
35023,"Hidalgo County, New Mexico",happening,69.973
35023,"Hidalgo County, New Mexico",human,54.617
35025,"Lea County, New Mexico",happening,63.632
35025,"Lea County, New Mexico",human,48.992
35027,"Lincoln County, New Mexico",happening,68.008
35027,"Lincoln County, New Mexico",human,51.336
35028,"Los Alamos County, New Mexico",happening,74.871
35028,"Los Alamos County, New Mexico",human,56.653
35029,"Luna County, New Mexico",happening,68.573
35029,"Luna County, New Mexico",human,54.234
35031,"McKinley County, New Mexico",happening,74.557
35031,"McKinley County, New Mexico",human,60.131
35033,"Mora County, New Mexico",happening,81.113
35033,"Mora County, New Mexico",human,66.779
35035,"Otero County, New Mexico",happening,67.883
35035,"Otero County, New Mexico",human,51.327
35037,"Quay County, New Mexico",happening,65.697
35037,"Quay County, New Mexico",human,50.002
35039,"Rio Arriba County, New Mexico",happening,76.886
35039,"Rio Arriba County, New Mexico",human,61.87
35041,"Roosevelt County, New Mexico",happening,68.409
35041,"Roosevelt County, New Mexico",human,51.416
35043,"Sandoval County, New Mexico",happening,75.13
35043,"Sandoval County, New Mexico",human,59.411
35045,"San Juan County, New Mexico",happening,59.55
35045,"San Juan County, New Mexico",human,47.056
35047,"San Miguel County, New Mexico",happening,79.319
35047,"San Miguel County, New Mexico",human,65.702
35049,"Santa Fe County, New Mexico",happening,77.553
35049,"Santa Fe County, New Mexico",human,62.582
35051,"Sierra County, New Mexico",happening,68.272
35051,"Sierra County, New Mexico",human,52.03
35053,"Socorro County, New Mexico",happening,76.872
35053,"Socorro County, New Mexico",human,63.221
35055,"Taos County, New Mexico",happening,81.02
35055,"Taos County, New Mexico",human,65.456
35057,"Torrance County, New Mexico",happening,66.876
35057,"Torrance County, New Mexico",human,51.42
35059,"Union County, New Mexico",happening,65.984
35059,"Union County, New Mexico",human,50.591
35061,"Valencia County, New Mexico",happening,71.781
35061,"Valencia County, New Mexico",human,54.445
36001,"Albany County, New York",happening,78.015
36001,"Albany County, New York",human,62.395
36003,"Allegany County, New York",happening,64.953
36003,"Allegany County, New York",human,48.618
36005,"Bronx County, New York",happening,80.71
36005,"Bronx County, New York",human,65.565
36007,"Broome County, New York",happening,67.861
36007,"Broome County, New York",human,54.646
36009,"Cattaraugus County, New York",happening,65.833
36009,"Cattaraugus County, New York",human,51.09
36011,"Cayuga County, New York",happening,68.517
36011,"Cayuga County, New York",human,53.453
36013,"Chautauqua County, New York",happening,67.62
36013,"Chautauqua County, New York",human,53.413
36015,"Chemung County, New York",happening,70.381
36015,"Chemung County, New York",human,51.966
36017,"Chenango County, New York",happening,67.349
36017,"Chenango County, New York",human,52.917
36019,"Clinton County, New York",happening,71.593
36019,"Clinton County, New York",human,58.172
36021,"Columbia County, New York",happening,74.337
36021,"Columbia County, New York",human,60.518
36023,"Cortland County, New York",happening,69.415
36023,"Cortland County, New York",human,52.831
36025,"Delaware County, New York",happening,69.469
36025,"Delaware County, New York",human,55.313
36027,"Dutchess County, New York",happening,72.96
36027,"Dutchess County, New York",human,60.665
36029,"Erie County, New York",happening,76.542
36029,"Erie County, New York",human,57.884
36031,"Essex County, New York",happening,70.54
36031,"Essex County, New York",human,55.393
36033,"Franklin County, New York",happening,71.233
36033,"Franklin County, New York",human,56.308
36035,"Fulton County, New York",happening,63.989
36035,"Fulton County, New York",human,49.124
36037,"Genesee County, New York",happening,65.211
36037,"Genesee County, New York",human,51.177
36039,"Greene County, New York",happening,66.895
36039,"Greene County, New York",human,55.261
36041,"Hamilton County, New York",happening,63.335
36041,"Hamilton County, New York",human,48.145
36043,"Herkimer County, New York",happening,65.829
36043,"Herkimer County, New York",human,52.305
36045,"Jefferson County, New York",happening,70.901
36045,"Jefferson County, New York",human,55.469
36047,"Kings County, New York",happening,76.078
36047,"Kings County, New York",human,62.131
36049,"Lewis County, New York",happening,65.292
36049,"Lewis County, New York",human,50.277
36051,"Livingston County, New York",happening,67.533
36051,"Livingston County, New York",human,51.305
36053,"Madison County, New York",happening,67.636
36053,"Madison County, New York",human,52.179
36055,"Monroe County, New York",happening,74.93
36055,"Monroe County, New York",human,58.702
36057,"Montgomery County, New York",happening,67.949
36057,"Montgomery County, New York",human,53.808
36059,"Nassau County, New York",happening,78.765
36059,"Nassau County, New York",human,59.015
36061,"New York County, New York",happening,84.614
36061,"New York County, New York",human,74.543
36063,"Niagara County, New York",happening,66.368
36063,"Niagara County, New York",human,48.072
36065,"Oneida County, New York",happening,66.932
36065,"Oneida County, New York",human,50.162
36067,"Onondaga County, New York",happening,74.176
36067,"Onondaga County, New York",human,58.411
36069,"Ontario County, New York",happening,73.691
36069,"Ontario County, New York",human,56.814
36071,"Orange County, New York",happening,75.682
36071,"Orange County, New York",human,59.214
36073,"Orleans County, New York",happening,63.483
36073,"Orleans County, New York",human,49.22
36075,"Oswego County, New York",happening,68.823
36075,"Oswego County, New York",human,50.378
36077,"Otsego County, New York",happening,69.716
36077,"Otsego County, New York",human,55.405
36079,"Putnam County, New York",happening,73.407
36079,"Putnam County, New York",human,57.835
36081,"Queens County, New York",happening,82.584
36081,"Queens County, New York",human,67.149
36083,"Rensselaer County, New York",happening,75.358
36083,"Rensselaer County, New York",human,58.054
36085,"Richmond County, New York",happening,75.145
36085,"Richmond County, New York",human,60.42
36087,"Rockland County, New York",happening,73.873
36087,"Rockland County, New York",human,57.376
36089,"St. Lawrence County, New York",happening,70.498
36089,"St. Lawrence County, New York",human,55.139
36091,"Saratoga County, New York",happening,74.207
36091,"Saratoga County, New York",human,56.46
36093,"Schenectady County, New York",happening,75.019
36093,"Schenectady County, New York",human,58.35
36095,"Schoharie County, New York",happening,68.691
36095,"Schoharie County, New York",human,53.593
36097,"Schuyler County, New York",happening,70.206
36097,"Schuyler County, New York",human,55.196
36099,"Seneca County, New York",happening,68.125
36099,"Seneca County, New York",human,52.769
36101,"Steuben County, New York",happening,66.848
36101,"Steuben County, New York",human,50.743
36103,"Suffolk County, New York",happening,77.44
36103,"Suffolk County, New York",human,62.413
36105,"Sullivan County, New York",happening,69.122
36105,"Sullivan County, New York",human,54.715
36107,"Tioga County, New York",happening,68.273
36107,"Tioga County, New York",human,52.621
36109,"Tompkins County, New York",happening,82.468
36109,"Tompkins County, New York",human,67.155
36111,"Ulster County, New York",happening,75.348
36111,"Ulster County, New York",human,60.203
36113,"Warren County, New York",happening,70.667
36113,"Warren County, New York",human,53.002
36115,"Washington County, New York",happening,69.681
36115,"Washington County, New York",human,55.154
36117,"Wayne County, New York",happening,64.495
36117,"Wayne County, New York",human,52.655
36119,"Westchester County, New York",happening,78.894
36119,"Westchester County, New York",human,63.517
36121,"Wyoming County, New York",happening,63.589
36121,"Wyoming County, New York",human,46.914
36123,"Yates County, New York",happening,69.393
36123,"Yates County, New York",human,54.848
37001,"Alamance County, North Carolina",happening,71.722
37001,"Alamance County, North Carolina",human,52.841
37003,"Alexander County, North Carolina",happening,61.126
37003,"Alexander County, North Carolina",human,43.632
37005,"Alleghany County, North Carolina",happening,62.511
37005,"Alleghany County, North Carolina",human,46.978
37007,"Anson County, North Carolina",happening,71.661
37007,"Anson County, North Carolina",human,50.619
37009,"Ashe County, North Carolina",happening,64.867
37009,"Ashe County, North Carolina",human,49.831
37011,"Avery County, North Carolina",happening,64.316
37011,"Avery County, North Carolina",human,48.31
37013,"Beaufort County, North Carolina",happening,66.404
37013,"Beaufort County, North Carolina",human,47.129
37015,"Bertie County, North Carolina",happening,74.188
37015,"Bertie County, North Carolina",human,53.987
37017,"Bladen County, North Carolina",happening,66.473
37017,"Bladen County, North Carolina",human,47.407
37019,"Brunswick County, North Carolina",happening,69.488
37019,"Brunswick County, North Carolina",human,50.061
37021,"Buncombe County, North Carolina",happening,75.478
37021,"Buncombe County, North Carolina",human,57.659
37023,"Burke County, North Carolina",happening,61.03
37023,"Burke County, North Carolina",human,45.756
37025,"Cabarrus County, North Carolina",happening,68.561
37025,"Cabarrus County, North Carolina",human,50.658
37027,"Caldwell County, North Carolina",happening,62.751
37027,"Caldwell County, North Carolina",human,47.736
37029,"Camden County, North Carolina",happening,61.71
37029,"Camden County, North Carolina",human,44.295
