FIPS,year,county_name,pincp,c02_055,c02_056,c02_057,c02_058,c04_055,c04_056,c04_057,c04_058,c06_055,c06_056,c06_057,c06_058,c01_001,c01_002,c01_003,c01_004,c01_005,c01_006,c01_007,c01_008,c01_009,c01_010,c01_011,c01_012,c01_013,c01_014,c01_015,c01_016,c01_017,c01_018,c01_019,c01_020,c01_021,c01_022,c01_023,c01_024,c01_025,c01_026,c01_027,c01_028,c01_029,c01_030,c01_031,c01_032,c01_033,c01_034,c01_035,c01_036,c01_037,c01_038,c01_039,c01_040,c01_041,c01_042,c01_043,c01_044,c01_045,c01_046,c01_047,c01_048,c01_049,c01_050,c01_051,c01_052,c01_053,c01_054,c03_001,c03_002,c03_003,c03_004,c03_005,c03_006,c03_007,c03_008,c03_009,c03_010,c03_011,c03_012,c03_013,c03_014,c03_015,c03_016,c03_017,c03_018,c03_019,c03_020,c03_021,c03_022,c03_023,c03_024,c03_025,c03_026,c03_027,c03_028,c03_029,c03_030,c03_031,c03_032,c03_033,c03_034,c03_035,c03_036,c03_037,c03_038,c03_039,c03_040,c03_041,c03_042,c03_043,c03_044,c03_045,c03_046,c03_047,c03_048,c03_049,c03_050,c03_051,c03_052,c03_053,c03_054,c05_001,c05_002,c05_003,c05_004,c05_005,c05_006,c05_007,c05_008,c05_009,c05_010,c05_011,c05_012,c05_013,c05_014,c05_015,c05_016,c05_017,c05_018,c05_019,c05_020,c05_021,c05_022,c05_023,c05_024,c05_025,c05_026,c05_027,c05_028,c05_029,c05_030,c05_031,c05_032,c05_033,c05_034,c05_035,c05_036,c05_037,c05_038,c05_039,c05_040,c05_041,c05_042,c05_043,c05_044,c05_045,c05_046,c05_047,c05_048,c05_049,c05_050,c05_051,c05_052,c05_053,c05_054
36067,2018,Onondaga,53398,32.4,14,10,4.6,28.6,11.8,8.1,4.6,36,16,11.5,4.7,48534,4398,11050,26530,6556,315658,9034,20308,79760,56575,38062,62616,49303,286316,111919,61565,55916,25294,51694,47426,21139,127364,117564,44085,75035,65410,21401,266712,248759,100519,259910,243266,98620,29394,22785,4088,1756,1425,382,9673,6621,4521,85,77,32,2569,1839,686,5469,4810,1691,10814,8461,2781,23589,2294,6322,12149,2824,149255,4308,9985,39078,26487,15236,32134,22027,,,30480,27560,11702,25057,22902,9601,61405,56040,21469,32313,28460,11389,126742,117563,49029,123322,114869,48049,13261,10318,1694,818,,163,4620,3223,2210,47,47,11,1085,864,331,2682,2251,723,5219,4111,1392,24945,2104,4728,14381,3732,166403,4726,10323,40682,30088,22826,30482,27276,(X),(X),31085,28356,13592,26637,24524,11538,65959,61524,22616,42722,36950,10012,139970,131196,51490,136588,128397,50571,16133,12467,2394,938,729,219,5053,3398,2311,38,30,21,1484,975,355,2787,2559,968,5595,4350,1389
36067,2019,Onondaga,55564,31.9,14.5,9.800000000000001,4.4,28.2,12.2,8.5,4.3,35.4,16.8,10.9,4.6,47911,4255,11228,25760,6668,315878,8883,19508,80217,56019,37884,63135,50232,287487,113367,61649,56464,25528,51724,47382,21541,125672,115909,43610,76833,67732,22688,265879,249118,101814,259206,243736,99786,29662,23183,4194,1786,1410,344,9637,6597,4489,85,67,18,2750,1917,649,6079,5195,1859,11191,8706,2860,23280,2247,6402,11749,2882,149393,4356,9482,39297,26532,15514,32449,21763,135555,54212,30521,27887,11616,25109,22925,9553,60522,55129,21209,33241,29614,11834,126386,117959,49043,123065,115282,48009,13349,10458,1746,840,,143,4581,3109,2155,55,49,10,1261,904,290,2921,2383,825,5414,4207,1458,24631,2008,4826,14011,3786,166485,4527,10026,40920,29487,22370,30686,28469,,,31128,28577,13912,26615,24457,11988,65150,60780,22401,43592,38118,10854,139493,131159,52771,136141,128454,51777,16313,12725,2448,946,717,201,5056,3488,2334,30,18,8,1489,1013,359,3158,2812,1034,5777,4499,1402
36069,2015,Ontario,49512,23.1,10.7,7.3,2.4,19.1,9,5.6,2,28,12.4,8.699999999999999,2.7,10511,964,2753,5841,953,75472,1819,4025,21391,14362,9972,12948,10955,,,11152,10284,3683,12580,11822,5097,33020,31292,10479,18720,16230,4644,71863,66681,23067,70553,65691,22794,1438,1183,313,186,96,7,638,553,328,9,9,0,656,525,78,682,581,110,2178,1597,372,5416,666,1442,2851,457,36203,979,2335,10762,6936,4202,5938,5051,,,5612,5059,1528,6133,5746,2103,16155,15083,4926,8303,7001,2432,34403,31474,10630,33725,30958,10483,719,589,147,144,,7,250,226,120,9,9,0,341,275,38,337,260,47,1202,858,194,5095,298,1311,2990,496,39269,840,1690,10629,7426,5770,7010,5904,(X),(X),5540,5225,2155,6447,6076,2994,16865,16209,5553,10417,9229,2212,37460,35207,12437,36828,34733,12311,719,594,166,42,40,0,388,327,208,0,0,0,315,250,40,345,321,63,976,739,178
36069,2016,Ontario,49584,22.6,11.2,7.3,2.8,15.6,8.699999999999999,5.2,2.9,31.7,13.7,9.1,2.7,10482,900,2824,5699,1059,76016,1766,3833,21577,14302,10153,13224,11161,,,11543,10645,3786,12224,11412,5224,32763,30991,10224,19486,17369,5151,72127,67133,23387,70808,66144,23150,1512,1252,344,242,152,54,697,644,363,60,60,8,667,545,116,711,631,113,2301,1705,424,5345,566,1540,2710,529,36524,924,2282,10813,7195,4072,6223,5015,,,5919,5375,1573,5956,5537,2212,15989,14890,4761,8660,7516,2692,34539,31683,10785,33859,31177,10642,750,612,157,187,,37,274,247,128,52,52,0,353,307,78,369,320,53,1273,922,247,5137,334,1284,2989,530,39492,842,1551,10764,7107,6081,7001,6146,(X),(X),5624,5270,2213,6268,5875,3012,16774,16101,5463,10826,9853,2459,37588,35450,12602,36949,34967,12508,762,640,187,55,55,17,423,397,235,8,8,8,314,238,38,342,311,60,1028,783,177
36069,2017,Ontario,52197,26.2,11.5,7.1,2.6,23,8.6,5.2,2.9,29.9,14.6,8.800000000000001,2.4,10353,991,2918,5167,1277,76354,1598,3567,21491,13633,10351,14319,11395,,,11674,10830,4218,12074,11292,5354,32680,30849,10649,19926,18218,5493,72169,67816,24701,70932,66824,24454,1522,1254,421,261,158,87,679,566,263,58,58,10,965,711,121,700,626,111,2430,1805,421,5296,670,1603,2540,483,36713,866,1947,10905,6819,4072,6963,5141,,,5913,5495,1797,5915,5528,2431,15983,14831,4924,8902,8046,2952,34614,32176,11595,33946,31632,11432,733,579,200,149,,37,280,243,121,48,48,0,533,432,82,356,342,69,1341,1030,253,5057,321,1315,2627,794,39641,732,1620,10586,6814,6279,7356,6254,(X),(X),5761,5335,2421,6159,5764,2923,16697,16018,5725,11024,10172,2541,37555,35640,13106,36986,35192,13022,789,675,221,112,78,50,399,323,142,10,10,10,432,279,39,344,284,42,1089,775,168
36069,2018,Ontario,53303,27.4,12.1,7.2,2.7,25.2,9,5.4,3,29.8,15.3,8.699999999999999,2.4,10173,852,3202,4737,1382,76734,1555,3491,20535,14161,10518,14511,11963,71688,26474,11845,11028,4126,11886,11190,5502,32433,30554,11010,20570,18916,5836,72464,68199,25452,71109,67029,25119,1538,1310,348,262,161,97,703,577,269,37,37,13,959,704,137,771,700,158,2551,1997,516,5207,528,1853,2276,550,36910,764,1980,10412,6853,4408,6972,5521,,,6005,5590,1743,5838,5466,2502,15872,14661,5094,9195,8449,3154,34781,32473,12026,34042,31855,11835,737,559,143,116,,44,305,271,126,24,24,0,544,379,60,403,382,94,1395,1044,259,4966,324,1349,2461,832,39824,791,1511,10123,7308,6110,7539,6442,(X),(X),5840,5438,2383,6048,5724,3000,16561,15893,5916,11375,10467,2682,37683,35726,13426,37067,35174,13284,801,751,205,146,83,53,398,306,143,13,13,13,415,325,77,368,318,64,1156,953,257
36069,2019,Ontario,55541,21.3,11.8,6.5,2.8,19.3,8,4.8,3.5,23.5,15.5,7.9,2.2,10020,725,3383,4451,1461,77172,1420,3284,20395,13680,10369,15189,12835,72468,28024,12001,11285,4378,11907,11379,5838,32057,30105,11347,21207,19699,6461,72737,68803,26798,71364,67587,26423,1718,1471,406,248,191,118,704,630,364,36,36,13,1032,719,145,697,618,180,2648,2100,647,5175,431,1965,2135,644,37034,743,1811,10278,6597,4285,7568,5752,34480,13320,6085,5674,1938,5787,5503,2696,15688,14484,5281,9474,8819,3405,34932,32775,12731,34151,32113,12513,781,581,190,105,,60,263,253,156,23,23,0,535,381,73,395,376,110,1424,1114,363,4845,294,1418,2316,817,40138,677,1473,10117,7083,6084,7621,7083,,,5916,5611,2440,6120,5876,3142,16369,15621,6066,11733,10880,3056,37805,36028,14067,37213,35474,13910,937,890,216,143,100,58,441,377,208,13,13,13,497,338,72,302,242,70,1224,986,284
36071,2015,Orange,47145,25.5,11.5,7.6,3.6,22.2,9.9,6.5,3.6,28.7,13.1,8.6,3.7,39554,5203,12452,18317,3582,237282,9477,16464,69556,49806,22794,40920,28265,,,41807,36751,12553,47828,43395,15400,102169,93533,31105,45478,37662,10127,184940,167535,56321,166482,152619,52217,23292,21002,5910,720,580,239,6327,5493,3267,36,4,0,17529,12893,2325,4438,3834,1123,38719,30079,6790,22351,3245,7082,10434,1590,114829,4512,8376,34666,25581,9685,19769,12240,,,21136,18402,5523,23472,21183,6595,50370,45754,14468,19851,16602,5423,89179,80642,26424,80277,73442,24752,11440,10166,2485,327,,111,2844,2480,1559,36,4,0,8774,6464,868,2229,1881,562,19046,14736,2690,17203,1958,5370,7883,1992,122453,4965,8088,34890,24225,13109,21151,16025,(X),(X),20671,18349,7030,24356,22212,8805,51799,47779,16637,25627,21060,4704,95761,86893,29897,86205,79177,27465,11852,10836,3425,393,276,128,3483,3013,1708,0,0,0,8755,6429,1457,2209,1953,561,19673,15343,4100
36071,2016,Orange,47943,26.9,11.5,7.2,3.3,23.8,9.4,6.1,3.3,29.8,13.6,8.199999999999999,3.4,40168,4877,12627,18853,3811,238224,9005,16212,71105,49570,23968,39527,28837,,,42061,37324,12255,46689,42349,15051,102293,93901,30236,47181,39433,10822,184672,167931,55519,165751,152406,51203,24024,21905,5794,874,667,199,6594,5816,3383,53,12,0,17505,12818,2283,4502,3858,1186,39603,31006,7160,22720,3021,6970,10912,1817,115201,4388,8088,35800,25689,10010,18970,12256,,,21243,18669,5093,22968,20779,6507,50345,45894,13946,20645,17383,5680,89103,81068,25811,79994,73516,24047,11715,10410,2406,413,,111,2943,2583,1569,44,12,0,8844,6512,729,2139,1785,600,19444,15238,2693,17448,1856,5657,7941,1994,123023,4617,8124,35305,23881,13958,20557,16581,(X),(X),20818,18655,7162,23721,21570,8544,51948,48007,16290,26536,22050,5142,95569,86863,29708,85757,78890,27156,12309,11495,3388,461,312,88,3651,3233,1814,9,0,0,8661,6306,1554,2363,2073,586,20159,15768,4467
36071,2017,Orange,49964,27,11,7.2,3.4,24.6,8.1,5.7,3.2,29.4,13.9,8.5,3.5,40184,4611,12725,18665,4183,240447,8570,15924,71195,49182,24590,41214,29772,,,42875,38471,12475,46008,41500,15255,102552,94240,31382,49012,41742,11874,184616,168700,56789,165622,152953,52544,25004,22985,6558,865,703,192,6641,5832,3571,151,78,0,18534,13638,2632,4636,4017,1244,40928,32292,7658,22815,2730,7161,10873,2051,116393,4157,8009,35792,25274,10676,19690,12795,,,21734,19282,5207,22655,20363,6535,50467,45905,14451,21537,18677,6292,89117,81454,26353,79958,73839,24616,12208,11050,2893,397,,103,2939,2582,1703,82,25,0,9406,6821,853,2244,1924,580,20161,15750,2814,17369,1881,5564,7792,2132,124054,4413,7915,35403,23908,13914,21524,16977,(X),(X),21141,19189,7268,23353,21137,8720,52085,48335,16931,27475,23065,5582,95499,87246,30436,85664,79114,27928,12796,11935,3665,468,332,89,3702,3250,1868,69,53,0,9128,6817,1779,2392,2093,664,20767,16542,4844
36071,2018,Orange,51343,25.7,11.6,7.3,2.9,22.9,8.5,5.9,2.4,28.5,14.7,8.6,3.4,40210,4631,12731,18576,4272,240918,8661,16113,71452,48146,24755,41463,30328,216144,71791,43203,38664,12052,45245,40723,15402,102018,93624,31700,50452,43133,12637,183809,167768,57390,164536,151724,52930,25818,23522,6438,847,681,218,6822,6055,3616,149,111,0,18880,13993,2806,4593,4014,1323,41817,33199,8191,22833,3042,7265,10450,2076,116729,4293,8100,36341,24686,10960,19647,12702,,,21964,19558,4749,22317,19958,6571,50247,45644,14538,22201,19176,6491,88722,80780,26123,79440,73067,24349,12625,11461,2753,406,,133,3066,2756,1790,52,28,0,9611,7026,933,2247,1907,617,20583,16097,2955,17377,1589,5466,8126,2196,124189,4368,8013,35111,23460,13795,21816,17626,(X),(X),21239,19106,7303,22928,20765,8831,51771,47980,17162,28251,23957,6146,95087,86988,31267,85096,78657,28581,13193,12061,3685,441,303,85,3756,3299,1826,97,83,0,9269,6967,1873,2346,2107,706,21234,17102,5236
36071,2019,Orange,53656,25.1,11.4,7.3,3.6,21.3,8.5,6,3.1,28.8,14.6,8.5,4.1,40018,4582,12922,17769,4745,242775,8694,16209,71028,48339,24870,42291,31344,217872,73635,43974,39783,12535,45132,40764,15639,101718,93224,32260,51951,44101,13201,184660,168466,58618,163599,151233,53820,26633,24018,6837,977,824,204,7028,6299,3708,214,103,0,18279,13777,2805,4984,4385,1463,43403,34509,8581,22619,2989,7394,9772,2464,117775,4294,8159,36557,24848,11018,19695,13204,105322,32899,22426,20411,5155,22273,19867,6448,50144,45343,14526,22932,19701,6770,89158,80962,26480,79029,72797,24581,12931,11717,2792,502,,140,3145,2839,1754,73,15,0,9467,7165,1007,2499,2163,726,21402,16753,3236,17399,1593,5528,7997,2281,125000,4400,8050,34471,23491,13852,22596,18140,,,21548,19372,7380,22859,20897,9191,51574,47881,17734,29019,24400,6431,95502,87504,32138,84570,78436,29239,13702,12301,4045,475,363,64,3883,3460,1954,141,88,0,8812,6612,1798,2485,2222,737,22001,17756,5345
36073,2015,Orleans,35595,24.8,14,10.5,4.5,23.5,12.5,8.5,4.2,26.7,15.5,12.1,4.8,3940,917,1516,1262,245,29584,1306,3010,11769,6004,2928,2839,1728,,,5113,4164,670,5006,4420,649,12857,11367,2131,6608,5317,1117,26906,23517,4343,26381,23220,4302,1751,1155,120,190,179,11,153,139,61,19,19,0,335,127,0,230,132,32,941,473,54,2115,569,822,579,145,14488,799,1687,5939,2823,1146,1379,715,,,2586,1965,284,2474,2128,294,6432,5586,969,2996,2323,547,13024,11066,1969,12712,10939,1936,943,607,50,128,,11,91,80,42,19,19,0,211,39,0,72,63,22,527,168,33,1825,348,694,683,100,15096,507,1323,5830,3181,1782,1460,1013,(X),(X),2527,2199,386,2532,2292,355,6425,5781,1162,3612,2994,570,13882,12451,2374,13669,12281,2366,808,548,70,62,51,0,62,59,19,0,0,0,124,88,0,158,69,10,414,305,21
36073,2016,Orleans,36171,28.4,12.1,10.7,3.8,24.8,10.2,8.1,3.4,33.4,14,13.1,4.1,3754,825,1397,1292,240,29695,1411,2650,11728,6209,2985,2891,1821,,,5240,4370,719,4866,4296,675,12788,11276,2108,6801,5692,1210,26902,23751,4436,26297,23386,4383,1891,1297,143,134,122,13,203,195,103,20,20,0,302,48,0,243,201,17,1009,474,58,2053,443,837,631,142,14605,844,1390,5907,3062,1198,1399,805,,,2690,2184,293,2410,2075,272,6396,5525,1008,3109,2587,631,13054,11326,2047,12684,11135,2000,1009,704,59,75,,13,115,112,68,20,20,0,202,12,0,130,122,17,587,215,47,1701,382,560,661,98,15090,567,1260,5821,3147,1787,1492,1016,(X),(X),2550,2186,426,2456,2221,403,6392,5751,1100,3692,3105,579,13848,12425,2389,13613,12251,2383,882,593,84,59,47,0,88,83,35,0,0,0,100,36,0,113,79,0,422,259,11
36073,2017,Orleans,38301,31.7,11.9,10.7,3.7,27.7,8.1,7.2,3.4,37.3,15.8,13.8,3.9,3535,695,1333,1343,164,29704,1231,2657,11706,6449,2945,2874,1842,,,5417,4585,724,4692,4171,704,12750,11230,2107,6845,5830,1181,26730,23705,4429,26178,23351,4390,1954,1434,143,113,100,20,236,198,101,20,20,0,386,144,0,265,215,23,1042,537,45,1925,348,839,650,88,14576,668,1509,5968,3222,1148,1269,792,,,2779,2264,250,2347,2050,254,6355,5454,936,3095,2631,621,12982,11252,1923,12640,11045,1893,1106,815,33,52,,20,127,123,66,20,20,0,184,43,0,105,97,19,539,264,30,1610,347,494,693,76,15128,563,1148,5738,3227,1797,1605,1050,(X),(X),2638,2321,474,2345,2121,450,6395,5776,1171,3750,3199,560,13748,12453,2506,13538,12306,2497,848,619,110,61,51,0,109,75,35,0,0,0,202,101,0,160,118,4,503,273,15
36073,2018,Orleans,39087,34,11.7,9.4,2.9,26,8.699999999999999,7.2,2,45.3,14.7,11.4,3.6,3378,617,1278,1345,138,29632,1089,2732,11503,6342,3259,2925,1782,25811,4707,5491,4689,729,4607,3998,686,12590,11225,2138,6944,5899,1154,26523,23683,4471,26055,23335,4424,1916,1424,132,103,86,5,249,204,73,21,21,0,537,171,0,283,222,26,1112,553,55,1872,318,834,647,73,14522,614,1571,5835,3159,1307,1288,748,,,2818,2328,205,2319,1941,302,6255,5394,913,3130,2674,616,12908,11238,1948,12618,11027,1908,1070,790,22,43,,5,115,108,39,21,21,0,270,56,0,95,84,22,560,270,40,1506,299,444,698,65,15110,475,1161,5668,3183,1952,1637,1034,(X),(X),2673,2361,524,2288,2057,384,6335,5831,1225,3814,3225,538,13615,12445,2523,13437,12308,2516,846,634,110,60,46,0,134,96,34,0,0,0,267,115,0,188,138,4,552,283,15
36073,2019,Orleans,41050,32.9,10.7,8.9,2.9,26,7.4,5.2,1.3,42.5,14.3,12,4.1,3351,644,1246,1338,123,29499,951,2669,11300,6257,3546,3021,1755,25879,4776,5354,4612,693,4721,4065,860,12326,11185,1985,7098,6017,1238,26483,23715,4491,25981,23336,4442,1755,1292,150,96,85,6,209,178,84,0,0,0,526,256,0,430,353,45,1127,657,59,1865,341,807,662,55,14417,555,1518,5985,2998,1320,1311,730,12344,2041,2755,2252,209,2323,1933,354,6111,5433,842,3228,2726,636,12887,11281,1915,12589,11068,1892,1014,755,40,49,,6,94,92,54,0,0,0,268,85,0,105,88,26,569,301,23,1486,303,439,676,68,15082,396,1151,5315,3259,2226,1710,1025,,,2599,2360,484,2398,2132,506,6215,5752,1143,3870,3291,602,13596,12434,2576,13392,12268,2550,741,537,110,47,42,0,115,86,30,0,0,0,258,171,0,325,265,19,558,356,36
36075,2015,Oswego,36249,29.7,15.2,9.800000000000001,3.9,26.3,13,6.9,2.9,33.8,17.6,12.2,4.7,14556,1494,3819,8393,850,79996,3091,7816,31920,14057,9060,8252,5800,,,13930,12432,2928,13983,12152,2557,35427,31319,6328,16656,13186,2239,77876,67415,13592,77281,66935,13453,448,370,159,166,156,31,361,278,89,10,10,10,453,317,59,682,543,112,1126,876,248,7422,794,1976,4288,364,39561,1792,4125,16795,6814,3660,3972,2403,,,7160,6333,1243,6828,5717,917,17954,15540,2919,7619,6054,1296,38430,32789,6147,38139,32565,6083,312,254,115,90,,21,114,110,35,0,0,0,257,147,0,358,264,57,592,418,95,7134,700,1843,4105,486,40435,1299,3691,15125,7243,5400,4280,3397,(X),(X),6770,6099,1685,7155,6435,1640,17473,15779,3409,9037,7132,943,39446,34626,7445,39142,34370,7370,136,116,44,76,76,10,247,168,54,10,10,10,196,170,59,324,279,55,534,458,153
36075,2016,Oswego,36980,30.9,15.3,9.300000000000001,3.9,28.7,11.9,6.4,3.8,33.6,19.1,11.8,4.1,14170,1408,3618,8227,917,80149,2871,7917,31198,14343,9367,8349,6104,,,14100,12696,2955,13563,11808,2708,35293,31226,6312,17193,13631,2478,78007,67660,14045,77333,67090,13863,468,366,93,120,107,29,436,355,118,9,9,9,369,284,42,740,580,117,1179,984,280,7187,806,1933,4031,417,39673,1727,4281,16380,6938,3910,4005,2432,,,7338,6455,1227,6611,5556,982,17818,15418,2866,7906,6236,1362,38558,32799,6237,38218,32527,6176,318,246,77,55,,21,133,129,49,9,9,9,192,132,0,408,303,44,624,483,87,6983,602,1685,4196,500,40476,1144,3636,14818,7405,5457,4344,3672,(X),(X),6762,6241,1728,6952,6252,1726,17475,15808,3446,9287,7395,1116,39449,34861,7808,39115,34563,7687,150,120,16,65,60,8,303,226,69,0,0,0,177,152,42,332,277,73,555,501,193
36075,2017,Oswego,39326,31.5,14.7,9.800000000000001,4.5,29.8,11.1,6.9,4.7,33.7,18.8,12.3,4.4,13908,1228,3724,8111,845,80201,2828,7643,30749,14327,9951,8412,6291,,,14173,12610,3079,13324,11870,2895,35019,30965,6070,17685,14285,2659,78109,68089,14214,77379,67519,14038,439,336,95,128,97,18,450,355,183,9,9,9,286,201,46,780,643,138,1227,980,328,7086,725,1991,3983,387,39663,1694,4294,16218,6894,4126,3935,2502,,,7328,6296,1311,6525,5678,1038,17674,15225,2698,8136,6476,1390,38641,32896,6221,38257,32602,6155,283,214,71,57,,17,108,104,55,9,9,9,117,50,0,448,353,64,625,460,134,6822,503,1733,4128,458,40538,1134,3349,14531,7433,5825,4477,3789,(X),(X),6845,6314,1768,6799,6192,1857,17345,15740,3372,9549,7809,1269,39468,35193,7993,39122,34917,7883,156,122,24,71,48,1,342,251,128,0,0,0,169,151,46,332,290,74,602,520,194
36075,2018,Oswego,40161,31.2,14.9,9.800000000000001,5.2,28.6,11,6.4,5.5,34.6,19.3,12.6,4.9,13526,1163,3610,8022,731,80149,2684,7120,30175,14783,10493,8774,6120,70345,14894,14223,12658,3076,13043,11914,2840,34645,30809,6074,18238,14964,2904,78009,68640,14470,77320,68139,14347,443,343,65,140,107,6,490,405,177,6,6,6,230,168,0,831,676,170,1248,957,230,6860,675,1863,3942,380,39622,1620,4005,15822,6914,4518,4303,2440,,,7374,6331,1378,6376,5751,1139,17450,15128,2683,8422,6787,1543,38644,33225,6545,38252,32945,6507,236,178,45,61,,5,152,152,73,6,6,6,80,45,0,443,340,69,636,466,103,6666,488,1747,4080,351,40527,1064,3115,14353,7869,5975,4471,3680,(X),(X),6849,6327,1698,6667,6163,1701,17195,15681,3391,9816,8177,1361,39365,35415,7925,39068,35194,7840,207,165,20,79,56,1,338,253,104,0,0,0,150,123,0,388,336,101,612,491,127
36075,2019,Oswego,42025,32.3,14,8.6,4.9,30.2,9.5,5.1,5.1,35.1,19,11.6,4.8,13124,1143,3561,7644,776,80093,2560,6895,30006,14787,10642,8881,6322,70638,15203,14213,12568,3156,12875,11926,2967,34337,30459,5871,18668,15685,3209,77944,68933,14732,77194,68374,14548,471,369,48,123,90,9,486,418,202,10,10,10,243,102,27,816,716,175,1230,889,306,6633,636,1788,3824,385,39635,1489,3887,15809,7021,4685,4147,2597,34259,6744,7368,6305,1389,6378,5843,1156,17257,14831,2526,8632,7280,1673,38602,33455,6573,38196,33157,6502,245,195,17,50,,7,179,175,82,10,10,10,114,27,0,435,358,55,648,455,123,6491,507,1773,3820,391,40458,1071,3008,14197,7766,5957,4734,3725,,,6845,6263,1767,6497,6083,1811,17080,15628,3345,10036,8405,1536,39342,35478,8159,38998,35217,8046,226,174,31,73,51,2,307,243,120,0,0,0,129,75,27,381,358,120,582,434,183
36077,2015,Otsego,39183,23,13.3,9,5.3,22.2,11.7,7.1,5.9,24.2,14.8,10.5,4.7,10762,836,2602,6714,610,40102,1148,2889,13822,6754,4364,5707,5418,,,5722,5330,1668,5937,5387,1687,17387,15896,5080,11056,9452,2690,38720,34942,10590,38142,34455,10503,351,241,79,106,95,26,402,352,251,0,0,0,173,129,47,350,306,132,854,712,149,5007,479,1300,3032,196,19446,675,1666,6838,3306,1860,2635,2466,,,2973,2722,755,2973,2619,748,8452,7559,2268,5048,4205,1330,18743,16529,4805,18426,16244,4766,182,126,45,71,,7,168,145,126,0,0,0,55,37,12,227,205,106,440,385,49,5755,357,1302,3682,414,20656,473,1223,6984,3448,2504,3072,2952,(X),(X),2749,2608,913,2964,2768,939,8935,8337,2812,6008,5247,1360,19977,18413,5785,19716,18211,5737,169,115,34,35,32,19,234,207,125,0,0,0,118,92,35,123,101,26,414,327,100
36077,2016,Otsego,40239,24.1,13,9.199999999999999,5.9,23.4,11.7,6.3,7,25,14.3,11.8,5.1,10836,1006,2567,6602,661,39869,1065,2733,13226,6999,4482,6067,5297,,,5777,5371,1749,5737,5254,1857,17053,15714,4791,11302,9732,2967,38506,34897,10852,37933,34421,10738,356,276,106,113,104,27,387,341,233,0,0,0,157,131,37,350,322,109,829,694,153,5000,520,1226,3003,251,19288,672,1478,6624,3506,1869,2805,2334,,,3019,2765,746,2857,2561,855,8211,7436,2092,5201,4376,1446,18655,16608,4901,18353,16356,4853,148,100,42,80,,11,141,121,98,0,0,0,63,50,11,201,184,76,430,356,51,5836,486,1341,3599,410,20581,393,1255,6602,3493,2613,3262,2963,(X),(X),2758,2606,1003,2880,2693,1002,8842,8278,2699,6101,5356,1521,19851,18289,5951,19580,18065,5885,208,176,64,33,29,16,246,220,135,0,0,0,94,81,26,149,138,33,399,338,102
36077,2017,Otsego,42289,25.9,13.7,9.800000000000001,5.8,25,11.7,7.2,6.8,27,15.9,12.1,5.1,10664,1039,2615,6254,756,40004,981,2606,13077,6755,4750,6124,5711,,,5793,5400,1728,5713,5251,1853,16796,15519,4868,11702,10247,3386,38417,35081,11271,37882,34632,11159,526,386,148,65,50,12,411,363,254,0,0,0,206,177,38,379,360,112,865,717,145,4856,588,1303,2626,339,19350,610,1412,6710,3381,1962,2834,2441,,,2984,2728,716,2868,2580,799,8119,7361,2142,5379,4659,1618,18568,16703,4995,18296,16464,4941,303,185,77,30,,0,150,131,109,0,0,0,98,89,12,201,193,82,423,349,54,5808,451,1312,3628,417,20654,371,1194,6367,3374,2788,3290,3270,(X),(X),2809,2672,1012,2845,2671,1054,8677,8158,2726,6323,5588,1768,19849,18378,6276,19586,18168,6218,223,201,71,35,23,12,261,232,145,0,0,0,108,88,26,178,167,30,442,368,91
36077,2018,Otsego,43759,25.6,13.7,9.300000000000001,5.3,25.1,11.4,7.1,5.9,26.2,16,11.1,4.9,10459,1056,3002,5695,706,39907,952,2545,12780,6766,4539,6456,5869,36410,12325,5817,5393,1885,5600,5141,1753,16469,15177,4888,12021,10699,3799,38281,34997,11683,37774,34591,11561,544,428,170,68,55,17,421,378,282,0,0,0,212,184,42,381,368,131,845,698,164,4855,541,1508,2515,291,19213,578,1383,6507,3302,1920,2988,2535,,,2950,2691,757,2783,2524,713,7937,7169,2170,5543,4868,1883,18480,16633,5248,18242,16452,5195,261,169,51,39,,6,147,138,122,0,0,0,93,87,11,193,188,85,393,312,53,5604,515,1494,3180,415,20694,374,1162,6273,3464,2619,3468,3334,(X),(X),2867,2702,1128,2817,2617,1040,8532,8008,2718,6478,5831,1916,19801,18364,6435,19532,18139,6366,283,259,119,29,18,11,274,240,160,0,0,0,119,97,31,188,180,46,452,386,111
36077,2019,Otsego,45774,25.9,14,11.2,5,26.6,12.1,8.5,5.1,25.1,16.1,13.4,4.9,10330,1101,3383,5076,770,39939,945,2363,12494,6932,4803,6735,5667,36631,12402,5844,5548,1980,5613,5164,1850,16149,14962,4602,12333,10957,3970,38307,35169,11805,37692,34685,11645,544,470,135,61,54,12,440,395,308,0,0,0,175,142,48,412,401,94,913,734,208,4730,601,1643,2163,323,19235,566,1313,6356,3433,1966,3165,2436,17356,5601,2972,2784,761,2793,2539,806,7768,7030,2023,5702,5003,2011,18524,16734,5351,18218,16512,5288,282,211,64,41,,4,165,156,133,0,0,0,82,75,15,141,139,34,450,344,70,5600,500,1740,2913,447,20704,379,1050,6138,3499,2837,3570,3231,,,2872,2764,1219,2820,2625,1044,8381,7932,2579,6631,5954,1959,19783,18435,6454,19474,18173,6357,262,259,71,20,13,8,275,239,175,0,0,0,93,67,33,271,262,60,463,390,138
