yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,DivWin,WCWin,LgWin,WSWin,R,AB,H,X2B,X3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro,TB,WinPct,rpg,hrpg,tbpg,kpg,k2bb,whip
2013,AL,MIN,MIN,C,4,162,81,66,96,N,N,N,N,614,5564,1346,285,15,151,533,1430,52,33,52,32,788,733,4.55,1,7,40,4351,1591,168,458,985,81,178,0.987,Minnesota Twins,Target Field,2477644,99,101,MIN,MIN,MIN,2114,0.4074074074074074,3.7901234567901234,0.9320987654320988,13.049382716049385,8.82716049382716,2.682926829268293,1.2955642381061825
2013,AL,NYA,NYY,E,4,162,81,85,77,N,N,N,N,650,5449,1321,247,24,144,466,1214,115,31,57,36,671,633,3.94,7,10,49,4342,1452,171,437,1233,69,139,0.988,New York Yankees,Yankee Stadium III,3279589,102,101,NYY,NYA,NYA,2048,0.5246913580246914,4.012345679012346,0.8888888888888888,12.641975308641976,7.493827160493828,2.6051502145922747,1.2346844771994472
2013,NL,NYN,NYM,E,4,162,81,74,88,N,N,N,N,619,5559,1318,263,32,130,512,1384,114,35,51,32,684,618,3.77,4,10,40,4430,1442,152,458,1209,93,127,0.985,New York Mets,Citi Field,2135657,94,95,NYM,NYN,NYN,2035,0.4567901234567901,3.820987654320988,0.8024691358024691,12.561728395061728,8.54320987654321,2.703125,1.2392776523702032
2013,AL,OAK,OAK,W,1,162,81,96,66,Y,N,N,N,767,5521,1403,301,25,186,573,1178,74,28,45,49,625,574,3.56,6,13,46,4356,1339,163,428,1183,97,112,0.983,Oakland Athletics,O.co Coliseum,1809302,95,93,OAK,OAK,OAK,2312,0.5925925925925926,4.734567901234568,1.148148148148148,14.271604938271604,7.271604938271605,2.055846422338569,1.3608815426997245
2013,NL,PHI,PHI,E,4,162,81,73,89,N,N,N,N,610,5456,1355,255,32,140,417,1205,73,29,53,31,749,689,4.32,6,3,32,4309,1465,152,506,1199,97,141,0.984,Philadelphia Phillies,Citizens Bank Park,3012403,101,102,PHI,PHI,PHI,2094,0.4506172839506173,3.765432098765432,0.8641975308641975,12.925925925925926,7.438271604938271,2.8896882494004794,1.2336969134369924
2013,NL,PIT,PIT,C,2,162,81,94,68,N,Y,N,N,634,5486,1346,273,35,161,469,1330,94,42,88,29,577,533,3.26,3,16,55,4412,1299,101,515,1261,106,154,0.984,Pittsburgh Pirates,PNC Park,2256862,94,94,PIT,PIT,PIT,2172,0.5802469135802469,3.91358024691358,0.9938271604938272,13.407407407407408,8.209876543209877,2.8358208955223883,1.234134179510426
2013,NL,SDN,SDP,W,3,162,81,76,86,N,N,N,N,618,5517,1349,246,26,146,467,1309,118,34,52,34,700,643,3.98,3,6,40,4365,1407,156,525,1171,83,140,0.986,San Diego Padres,Petco Park,2166691,91,91,SDP,SDN,SDN,2085,0.4691358024691358,3.814814814814815,0.9012345679012346,12.87037037037037,8.080246913580247,2.8029978586723767,1.2481099656357388
2013,AL,SEA,SEA,W,4,162,81,71,91,N,N,N,N,624,5558,1318,249,17,188,529,1353,49,23,31,28,754,702,4.31,4,14,43,4395,1467,174,478,1297,88,149,0.986,Seattle Mariners,Safeco Field,1761546,92,92,SEA,SEA,SEA,2165,0.4382716049382716,3.851851851851851,1.160493827160494,13.364197530864198,8.351851851851851,2.55765595463138,1.2607508532423208
2013,NL,SFN,SFG,W,4,162,82,76,86,N,N,N,N,629,5552,1446,280,35,107,469,1078,67,26,39,42,691,643,4,2,13,41,4342,1380,145,521,1256,107,128,0.982,San Francisco Giants,AT&T Park,3326796,90,89,SFG,SFN,SFN,2117,0.4691358024691358,3.882716049382716,0.6604938271604939,13.067901234567902,6.654320987654321,2.298507462686567,1.3231229847996315
2013,NL,SLN,STL,C,1,162,81,97,65,Y,N,Y,N,783,5557,1494,322,20,125,481,1110,45,22,64,44,596,555,3.42,7,15,44,4379,1366,112,451,1254,75,177,0.988,St. Louis Cardinals,Busch Stadium III,3369769,99,97,STL,SLN,SLN,2231,0.5987654320987654,4.833333333333333,0.7716049382716049,13.771604938271604,6.851851851851852,2.3076923076923075,1.3530486412422928
2013,AL,TBA,TBD,E,2,163,81,92,71,N,Y,N,N,700,5538,1421,296,23,165,589,1171,73,38,36,55,646,608,3.74,9,17,42,4392,1315,153,482,1310,59,147,0.99,Tampa Bay Rays,Tropicana Field,1510300,96,95,TBR,TBA,TBA,2258,0.5644171779141104,4.294478527607362,1.012269938650307,13.85276073619632,7.184049079754601,1.9881154499151104,1.3729508196721312
2013,AL,TEX,TEX,W,2,163,82,91,72,N,N,N,N,730,5585,1465,262,23,176,462,1067,149,46,61,42,636,589,3.62,4,10,46,4390,1370,157,498,1309,86,146,0.986,Texas Rangers,Rangers Ballpark in Arlington,3178273,104,103,TEX,TEX,TEX,2301,0.558282208588957,4.478527607361963,1.0797546012269938,14.116564417177914,6.54601226993865,2.3095238095238093,1.316856492027335
2013,AL,TOR,TOR,E,5,162,81,74,88,N,N,N,N,712,5537,1398,273,24,185,510,1123,112,41,38,38,756,685,4.25,4,11,39,4356,1451,195,500,1208,111,145,0.982,Toronto Blue Jays,Rogers Centre,2536562,102,102,TOR,TOR,TOR,2274,0.4567901234567901,4.395061728395062,1.1419753086419753,14.037037037037036,6.932098765432099,2.2019607843137257,1.3140495867768596
2013,NL,WAS,WSN,E,2,162,81,86,76,N,N,N,N,656,5436,1365,259,27,161,464,1192,88,28,40,39,626,576,3.59,6,13,47,4337,1367,142,405,1236,107,146,0.982,Washington Nationals,Nationals Park,2652422,102,101,WSN,MON,WAS,2161,0.5308641975308642,4.049382716049383,0.9938271604938272,13.339506172839506,7.358024691358024,2.568965517241379,1.26516024902006
2014,NL,ARI,ARI,W,5,162,81,64,98,N,N,N,N,615,5552,1379,259,47,118,398,1165,86,33,43,36,742,683,4.26,2,4,35,4333,1467,154,469,1278,101,147,0.983,Arizona Diamondbacks,Chase Field,2073730,102,102,ARI,ARI,ARI,2086,0.3950617283950617,3.796296296296296,0.7283950617283951,12.876543209876544,7.191358024691358,2.92713567839196,1.230325409646896
2014,NL,ATL,ATL,E,2,162,81,79,83,N,N,N,N,573,5468,1316,240,22,123,472,1369,95,33,43,27,597,547,3.38,5,13,54,4365,1369,121,472,1301,85,143,0.986,Atlanta Braves,Turner Field,2354305,99,99,ATL,ATL,ATL,1969,0.4876543209876543,3.537037037037037,0.7592592592592593,12.15432098765432,8.450617283950617,2.9004237288135593,1.2288659793814434
2014,AL,BAL,BAL,E,1,162,81,96,66,Y,N,N,N,705,5596,1434,264,16,211,401,1285,44,20,62,36,593,557,3.43,3,13,53,4384,1342,151,472,1174,87,156,0.986,Baltimore Orioles,Oriole Park at Camden Yards,2464473,100,100,BAL,BAL,BAL,2363,0.5925925925925926,4.351851851851852,1.3024691358024691,14.58641975308642,7.932098765432099,3.2044887780548628,1.2557025547445255
2014,AL,BOS,BOS,E,5,162,81,71,91,N,N,N,N,634,5551,1355,282,20,123,535,1337,63,25,68,52,715,653,4.01,3,7,36,4397,1458,154,482,1213,92,155,0.985,Boston Red Sox,Fenway Park II,2956089,102,101,BOS,BOS,BOS,2046,0.4382716049382716,3.91358024691358,0.7592592592592593,12.62962962962963,8.253086419753087,2.499065420560748,1.2895155788037298
2014,AL,CHA,CHW,C,4,162,81,73,89,N,N,N,N,660,5543,1400,279,32,155,417,1362,85,36,60,38,758,687,4.29,3,6,36,4323,1468,140,557,1152,107,170,0.982,Chicago White Sox,U.S. Cellular Field,1650821,100,101,CHW,CHA,CHA,2208,0.4506172839506173,4.074074074074074,0.9567901234567902,13.62962962962963,8.407407407407407,3.2661870503597124,1.2609299097848716
2014,NL,CHN,CHC,C,5,162,81,73,89,N,N,N,N,614,5508,1315,270,31,157,442,1477,65,40,54,41,707,636,3.91,1,11,37,4390,1398,115,504,1311,103,137,0.983,Chicago Cubs,Wrigley Field,2652113,103,104,CHC,CHN,CHN,2118,0.4506172839506173,3.7901234567901234,0.9691358024691358,13.074074074074074,9.117283950617283,3.341628959276018,1.2006833712984055
2014,NL,CIN,CIN,C,4,162,81,76,86,N,N,N,N,595,5395,1282,254,20,131,415,1252,122,52,52,37,612,576,3.59,5,13,44,4338,1282,163,507,1290,72,120,0.988,Cincinnati Reds,Great American Ball Park,2476664,98,98,CIN,CIN,CIN,1969,0.4691358024691358,3.6728395061728394,0.808641975308642,12.15432098765432,7.728395061728395,3.016867469879518,1.173582295988935
2014,AL,CLE,CLE,C,3,162,81,85,77,N,N,N,N,669,5575,1411,284,23,142,504,1189,104,27,42,49,653,581,3.56,6,15,40,4405,1398,135,464,1450,116,139,0.981,Cleveland Indians,Progressive Field,1437393,97,97,CLE,CLE,CLE,2167,0.5246913580246914,4.12962962962963,0.8765432098765432,13.376543209876544,7.339506172839506,2.359126984126984,1.304199772985244
2014,NL,COL,COL,W,4,162,81,66,96,N,N,N,N,755,5612,1551,307,41,186,397,1281,85,48,48,48,818,770,4.84,1,4,24,4293,1528,173,531,1074,106,166,0.983,Colorado Rockies,Coors Field,2680329,115,116,COL,COL,COL,2498,0.4074074074074074,4.660493827160494,1.148148148148148,15.419753086419751,7.907407407407407,3.2267002518891688,1.3612858141160027
2014,AL,DET,DET,C,1,162,81,90,72,Y,N,N,N,757,5630,1557,325,26,155,443,1144,106,41,44,61,705,648,4.01,5,8,41,4362,1475,127,462,1244,101,153,0.983,Detroit Tigers,Comerica Park,2917209,105,104,DET,DET,DET,2399,0.5555555555555556,4.672839506172839,0.9567901234567902,14.808641975308642,7.061728395061729,2.5823927765237022,1.375515818431912
2014,AL,HOU,HOU,W,4,162,81,70,92,N,N,N,N,629,5447,1317,240,19,163,495,1442,122,37,55,36,723,657,4.11,7,3,31,4316,1437,139,484,1137,106,151,0.983,Houston Astros,Minute Maid Park,1751829,101,102,HOU,HOU,HOU,2084,0.43209876543209874,3.882716049382716,1.0061728395061729,12.864197530864198,8.901234567901234,2.9131313131313132,1.2594995366079704
2014,AL,KCA,KCR,C,2,162,81,89,73,N,Y,Y,N,651,5545,1456,286,29,95,380,985,153,36,53,47,624,565,3.51,3,14,53,4352,1386,128,440,1168,104,122,0.983,Kansas City Royals,Kauffman Stadium,1956482,105,104,KCR,KCA,KCA,2085,0.5493827160493827,4.018518518518518,0.5864197530864198,12.87037037037037,6.080246913580247,2.5921052631578947,1.265625
2014,AL,LAA,ANA,W,1,162,81,98,64,Y,N,N,N,773,5652,1464,304,31,155,492,1266,81,39,60,54,630,590,3.58,3,13,46,4448,1307,126,504,1342,83,127,0.986,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,3095935,96,95,LAA,ANA,ANA,2295,0.6049382716049383,4.771604938271605,0.9567901234567902,14.166666666666666,7.814814814814815,2.573170731707317,1.3192446043165469
2014,NL,LAN,LAD,W,1,162,81,94,68,Y,N,N,N,718,5560,1476,302,38,134,519,1246,138,50,61,43,617,554,3.4,7,16,47,4394,1338,142,429,1373,107,145,0.983,Los Angeles Dodgers,Dodger Stadium,3782337,96,95,LAD,LAN,LAN,2256,0.5802469135802469,4.432098765432099,0.8271604938271605,13.925925925925926,7.691358024691358,2.4007707129094413,1.362084660901229
2014,NL,MIA,FLA,E,4,162,81,77,85,N,N,N,N,645,5538,1399,254,36,122,501,1419,58,21,35,39,674,613,3.78,3,16,42,4373,1481,114,458,1190,97,154,0.984,Miami Marlins,Marlins Park,1732283,103,104,MIA,FLO,MIA,2091,0.47530864197530864,3.9814814814814814,0.7530864197530864,12.907407407407408,8.75925925925926,2.832335329341318,1.303453007088955
2014,NL,MIL,MIL,C,3,162,81,82,80,N,N,N,N,650,5462,1366,297,28,150,423,1197,102,43,73,37,657,594,3.67,3,9,45,4373,1386,167,431,1246,99,130,0.984,Milwaukee Brewers,Miller Park,2797384,102,103,MIL,ML4,MIL,2169,0.5061728395061729,4.012345679012346,0.925925925925926,13.38888888888889,7.388888888888889,2.8297872340425534,1.2273039103590213
2014,AL,MIN,MIN,C,5,162,81,70,92,N,N,N,N,715,5567,1412,316,27,128,544,1329,99,36,53,44,777,728,4.57,2,7,38,4305,1588,147,408,1031,97,136,0.984,Minnesota Twins,Target Field,2250606,102,103,MIN,MIN,MIN,2166,0.43209876543209874,4.41358024691358,0.7901234567901234,13.37037037037037,8.203703703703704,2.443014705882353,1.3630662020905924
2014,AL,NYA,NYY,E,2,162,81,84,78,N,N,N,N,633,5497,1349,247,26,147,452,1133,112,26,56,47,664,605,3.75,5,10,48,4359,1392,164,398,1370,92,107,0.984,New York Yankees,Yankee Stadium III,3401624,100,101,NYY,NYA,NYA,2089,0.5185185185185185,3.907407407407407,0.9074074074074074,12.895061728395062,6.993827160493828,2.506637168141593,1.2395044735030971
2014,NL,NYN,NYM,E,3,162,81,79,83,N,N,N,N,629,5472,1306,275,19,125,516,1264,101,34,54,44,618,568,3.49,1,11,42,4391,1370,141,509,1303,104,158,0.983,New York Mets,Citi Field,2148808,94,95,NYM,NYN,NYN,1994,0.4876543209876543,3.882716049382716,0.7716049382716049,12.308641975308642,7.802469135802469,2.449612403100775,1.2448189478478706
2014,AL,OAK,OAK,W,2,162,81,88,74,N,Y,N,N,729,5545,1354,253,33,146,586,1104,83,20,49,43,572,524,3.22,7,13,31,4390,1269,147,406,1244,111,150,0.982,Oakland Athletics,O.co Coliseum,2003628,99,97,OAK,OAK,OAK,2111,0.5432098765432098,4.5,0.9012345679012346,13.030864197530864,6.814814814814815,1.8839590443686007,1.325740318906606
2014,NL,PHI,PHI,E,5,162,81,73,89,N,N,N,N,619,5603,1356,251,27,125,443,1306,109,26,55,37,687,619,3.79,2,12,40,4405,1396,134,521,1255,83,133,0.987,Philadelphia Phillies,Citizens Bank Park,2423852,100,101,PHI,PHI,PHI,2036,0.4506172839506173,3.820987654320988,0.7716049382716049,12.567901234567902,8.061728395061728,2.9480812641083523,1.2251986379114643
2014,NL,PIT,PIT,C,2,162,81,88,74,N,Y,N,N,682,5536,1436,275,30,156,520,1244,104,47,78,35,631,562,3.47,2,7,48,4369,1341,128,499,1228,109,148,0.983,Pittsburgh Pirates,PNC Park,2442564,98,97,PIT,PIT,PIT,2239,0.5432098765432098,4.209876543209877,0.9629629629629628,13.820987654320987,7.679012345679013,2.392307692307692,1.343099107347219
2014,NL,SDN,SDP,W,3,162,81,77,85,N,N,N,N,535,5294,1199,224,30,109,468,1294,91,34,41,45,577,523,3.27,4,10,41,4316,1300,117,462,1284,101,124,0.983,San Diego Padres,Petco Park,2195373,91,91,SDP,SDN,SDN,1810,0.47530864197530864,3.302469135802469,0.6728395061728395,11.17283950617284,7.987654320987654,2.764957264957265,1.1587117701575531
2014,AL,SEA,SEA,W,3,162,81,87,75,N,N,N,N,634,5450,1328,247,32,136,396,1232,96,42,60,34,554,512,3.17,2,9,51,4356,1240,137,463,1317,82,139,0.986,Seattle Mariners,Safeco Field,2064334,95,95,SEA,SEA,SEA,2047,0.5370370370370371,3.91358024691358,0.8395061728395061,12.635802469135802,7.604938271604938,3.111111111111111,1.18732782369146
2014,NL,SFN,SFG,W,2,162,81,88,74,N,Y,Y,Y,665,5523,1407,257,42,132,427,1245,56,27,43,49,614,564,3.5,8,12,46,4347,1305,133,389,1211,100,155,0.984,San Francisco Giants,AT&T Park,3368697,95,95,SFG,SFN,SFN,2144,0.5432098765432098,4.104938271604938,0.8148148148148148,13.234567901234568,7.685185185185185,2.9156908665105385,1.2657004830917875
2014,NL,SLN,STL,C,1,162,81,90,72,Y,N,N,N,619,5426,1371,275,21,105,471,1133,57,32,86,39,603,564,3.5,8,23,55,4346,1321,123,470,1221,88,145,0.985,St. Louis Cardinals,Busch Stadium III,3540649,101,100,STL,SLN,SLN,2003,0.5555555555555556,3.820987654320988,0.6481481481481481,12.364197530864198,6.993827160493828,2.40552016985138,1.2715140358950758
2014,AL,TBA,TBD,E,4,162,81,77,85,N,N,N,N,612,5516,1361,263,24,117,527,1124,63,27,66,53,625,579,3.56,3,22,37,4391,1292,145,482,1437,88,96,0.985,Tampa Bay Rays,Tropicana Field,1446464,97,97,TBR,TBA,TBA,2023,0.47530864197530864,3.7777777777777777,0.7222222222222222,12.487654320987655,6.938271604938271,2.1328273244781784,1.2899111819631064
2014,AL,TEX,TEX,W,5,162,81,67,95,N,N,N,N,637,5460,1400,260,28,111,417,1162,105,59,61,45,773,711,4.49,6,17,33,4279,1510,160,505,1110,106,155,0.982,Texas Rangers,Rangers Ballpark in Arlington,2718733,101,101,TEX,TEX,TEX,2049,0.41358024691358025,3.932098765432099,0.6851851851851852,12.648148148148149,7.172839506172839,2.786570743405276,1.2738957700397289
2014,AL,TOR,TOR,E,3,162,81,83,79,N,N,N,N,723,5549,1435,282,24,177,502,1151,78,21,41,40,686,642,4,3,16,45,4329,1400,151,490,1199,87,130,0.985,Toronto Blue Jays,Rogers Centre,2375525,102,102,TOR,TOR,TOR,2296,0.5123456790123457,4.462962962962963,1.0925925925925926,14.17283950617284,7.104938271604938,2.2928286852589643,1.3423423423423424
2014,NL,WAS,WSN,E,1,162,81,96,66,Y,N,N,N,686,5542,1403,265,27,152,517,1304,101,23,56,41,555,495,3.03,5,19,45,4412,1351,110,352,1288,100,139,0.984,Washington Nationals,Nationals Park,2579389,104,102,WSN,MON,WAS,2178,0.5925925925925926,4.234567901234568,0.9382716049382716,13.444444444444445,8.049382716049383,2.5222437137330753,1.3055303717135087
2015,NL,ARI,ARI,W,3,162,81,79,83,N,N,N,N,720,5649,1494,289,48,154,490,1312,132,44,33,57,713,659,4.04,1,12,44,4400,1450,182,500,1215,86,146,0.986,Arizona Diamondbacks,Chase Field,2080145,107,106,ARI,ARI,ARI,2341,0.4876543209876543,4.444444444444445,0.9506172839506172,14.450617283950615,8.098765432098766,2.6775510204081634,1.3527272727272728
2015,NL,ATL,ATL,E,4,162,81,67,95,N,N,N,N,573,5420,1361,251,18,100,471,1107,69,33,44,31,760,698,4.41,3,10,44,4276,1462,170,550,1148,90,186,0.985,Atlanta Braves,Turner Field,2001392,97,97,ATL,ATL,ATL,1948,0.41358024691358025,3.537037037037037,0.6172839506172839,12.024691358024691,6.833333333333333,2.35031847133758,1.285313376987839
2015,AL,BAL,BAL,E,3,162,78,81,81,N,N,N,N,713,5485,1370,246,20,217,418,1331,44,25,51,32,693,646,4.05,0,10,43,4304,1406,174,483,1233,77,134,0.987,Baltimore Orioles,Oriole Park at Camden Yards,2281202,103,104,BAL,BAL,BAL,2307,0.5,4.401234567901234,1.339506172839506,14.24074074074074,8.216049382716049,3.1842105263157894,1.246282527881041
2015,AL,BOS,BOS,E,5,162,81,78,84,N,N,N,N,748,5640,1495,294,33,161,478,1148,71,27,46,42,753,694,4.31,3,10,40,4345,1486,178,478,1218,97,148,0.984,Boston Red Sox,Fenway Park II,2880694,104,107,BOS,BOS,BOS,2338,0.48148148148148145,4.617283950617284,0.9938271604938272,14.432098765432098,7.08641975308642,2.401673640167364,1.3622554660529345
2015,AL,CHA,CHW,C,4,162,81,76,86,N,N,N,N,622,5533,1381,260,27,136,404,1231,68,42,65,37,701,643,3.98,7,9,37,4358,1443,162,474,1359,101,159,0.983,Chicago White Sox,U.S. Cellular Field,1755810,92,93,CHW,CHA,CHA,2103,0.4691358024691358,3.8395061728395063,0.8395061728395061,12.98148148148148,7.598765432098766,3.047029702970297,1.2287746672785682
2015,NL,CHN,CHC,C,3,162,81,97,65,N,Y,N,N,689,5491,1341,272,30,171,567,1518,95,37,74,35,608,546,3.36,6,21,48,4384,1276,134,407,1431,111,120,0.982,Chicago Cubs,Wrigley Field,2919122,100,100,CHC,CHN,CHN,2186,0.5987654320987654,4.253086419753086,1.0555555555555556,13.493827160493828,9.37037037037037,2.677248677248677,1.3056569343065694
2015,NL,CIN,CIN,C,5,162,81,64,98,N,N,N,N,640,5571,1382,257,27,167,496,1255,134,38,42,40,754,700,4.33,2,8,35,4360,1436,177,544,1252,90,131,0.985,Cincinnati Reds,Great American Ball Park,2419506,101,101,CIN,CIN,CIN,2194,0.3950617283950617,3.950617283950617,1.030864197530864,13.54320987654321,7.746913580246914,2.530241935483871,1.2922018348623854
2015,AL,CLE,CLE,C,3,161,80,81,80,N,N,N,N,669,5439,1395,303,29,141,533,1157,86,28,39,50,640,584,3.67,11,10,38,4298,1274,161,425,1407,79,136,0.987,Cleveland Indians,Progressive Field,1388905,106,106,CLE,CLE,CLE,2179,0.5031055900621118,4.15527950310559,0.8757763975155279,13.53416149068323,7.186335403726708,2.1707317073170733,1.3457422056770592
2015,NL,COL,COL,W,5,162,81,68,94,N,N,N,N,737,5572,1479,274,49,186,388,1283,97,43,33,34,844,799,5.04,4,4,36,4279,1579,183,579,1112,95,171,0.985,Colorado Rockies,Coors Field,2506789,119,118,COL,COL,COL,2409,0.41975308641975306,4.549382716049383,1.148148148148148,14.87037037037037,7.919753086419753,3.306701030927835,1.3089506894134144
2015,AL,DET,DET,C,5,161,81,74,87,N,N,N,N,689,5605,1515,289,49,151,455,1259,83,51,41,35,803,746,4.64,7,12,35,4341,1491,193,489,1100,86,165,0.986,Detroit Tigers,Comerica Park,2726048,97,98,DET,DET,DET,2355,0.45962732919254656,4.279503105590062,0.937888198757764,14.627329192546584,7.819875776397516,2.767032967032967,1.3614374568071872
2015,AL,HOU,HOU,W,2,162,81,86,76,N,Y,N,N,729,5459,1363,278,26,230,486,1392,121,48,56,43,618,572,3.57,5,13,39,4323,1308,148,423,1280,85,131,0.986,Houston Astros,Minute Maid Park,2153585,97,99,HOU,HOU,HOU,2383,0.5308641975308642,4.5,1.4197530864197532,14.709876543209877,8.592592592592593,2.864197530864198,1.2831367106176266
2015,AL,KCA,KCR,C,1,162,81,95,67,Y,N,Y,Y,724,5575,1497,300,42,139,383,973,104,34,77,47,641,601,3.73,2,8,56,4356,1372,155,489,1160,88,138,0.985,Kansas City Royals,Kauffman Stadium,2708549,104,103,KCR,KCA,KCA,2298,0.5864197530864198,4.469135802469136,0.8580246913580247,14.185185185185183,6.006172839506172,2.5404699738903394,1.2947658402203857
2015,AL,LAA,ANA,W,3,162,81,85,77,N,N,N,N,661,5417,1331,243,21,176,435,1150,52,34,58,40,675,630,3.94,2,12,46,4322,1355,166,466,1221,93,108,0.984,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,3012765,94,95,LAA,ANA,ANA,2144,0.5246913580246914,4.080246913580247,1.0864197530864197,13.234567901234568,7.098765432098766,2.6436781609195403,1.2258213789912078
2015,NL,LAN,LAD,W,1,162,81,92,70,Y,N,N,N,667,5385,1346,263,26,187,563,1258,59,34,60,30,595,553,3.44,6,21,47,4337,1317,145,395,1396,75,133,0.988,Los Angeles Dodgers,Dodger Stadium,3764815,101,98,LAD,LAN,LAN,2222,0.5679012345679012,4.117283950617284,1.154320987654321,13.716049382716047,7.765432098765432,2.2344582593250446,1.3204980401198985
2015,NL,MIA,FLA,E,3,162,81,71,91,N,N,N,N,613,5463,1420,236,40,120,375,1150,112,45,39,40,678,638,4.02,0,12,35,4281,1374,141,508,1152,77,162,0.987,Miami Marlins,Marlins Park,1752235,98,97,MIA,FLO,MIA,2096,0.4382716049382716,3.7839506172839505,0.7407407407407407,12.938271604938272,7.098765432098766,3.066666666666667,1.2578836720392432
2015,NL,MIL,MIL,C,4,162,81,68,94,N,N,N,N,655,5480,1378,274,34,145,412,1299,84,29,41,34,737,682,4.28,1,7,40,4305,1432,176,517,1260,116,164,0.981,Milwaukee Brewers,Miller Park,2542558,101,101,MIL,ML4,MIL,2155,0.41975308641975306,4.04320987654321,0.8950617283950617,13.302469135802468,8.018518518518519,3.1529126213592233,1.2473867595818815
2015,AL,MIN,MIN,C,2,162,81,83,79,N,N,N,N,696,5467,1349,277,44,156,439,1264,70,38,40,41,700,653,4.07,2,12,45,4329,1506,163,413,1046,86,150,0.986,Minnesota Twins,Target Field,2220054,103,104,MIN,MIN,MIN,2182,0.5123456790123457,4.296296296296297,0.9629629629629628,13.469135802469136,7.802469135802469,2.879271070615034,1.2390852390852392
2015,AL,NYA,NYY,E,2,162,81,87,75,N,Y,N,N,764,5567,1397,272,19,212,554,1227,63,25,63,54,698,652,4.03,3,4,48,4373,1416,182,474,1370,93,135,0.985,New York Yankees,Yankee Stadium III,3193795,99,101,NYY,NYA,NYA,2343,0.5370370370370371,4.716049382716049,1.308641975308642,14.462962962962964,7.574074074074074,2.2148014440433212,1.3384404299108164
2015,NL,NYN,NYM,E,1,162,81,90,72,Y,N,Y,N,683,5527,1351,295,17,177,488,1290,51,25,68,32,613,557,3.43,1,14,50,4388,1341,152,383,1337,88,131,0.986,New York Mets,Citi Field,2569753,94,92,NYM,NYN,NYN,2211,0.5555555555555556,4.216049382716049,1.0925925925925926,13.648148148148149,7.962962962962963,2.6434426229508197,1.2572926162260711
2015,AL,OAK,OAK,W,5,162,81,68,94,N,N,N,N,694,5600,1405,277,46,146,475,1119,78,29,40,38,729,664,4.14,5,15,28,4334,1402,172,474,1179,126,154,0.979,Oakland Athletics,O.co Coliseum,1768175,97,98,OAK,OAK,OAK,2212,0.41975308641975306,4.283950617283951,0.9012345679012346,13.65432098765432,6.907407407407407,2.3557894736842107,1.3013382556529764
2015,NL,PHI,PHI,E,5,162,81,63,99,N,N,N,N,626,5529,1374,272,37,130,387,1274,88,32,54,29,809,749,4.69,1,7,35,4309,1592,191,488,1153,117,145,0.981,Philadelphia Phillies,Citizens Bank Park,1831080,98,98,PHI,PHI,PHI,2110,0.3888888888888889,3.864197530864198,0.8024691358024691,13.024691358024691,7.864197530864198,3.291989664082687,1.226038524019494
2015,NL,PIT,PIT,C,2,162,81,98,64,N,Y,N,N,697,5631,1462,292,27,140,461,1322,98,45,89,41,596,532,3.21,0,13,54,4469,1392,110,453,1338,122,177,0.981,Pittsburgh Pirates,PNC Park,2498596,99,97,PIT,PIT,PIT,2228,0.6049382716049383,4.302469135802469,0.8641975308641975,13.753086419753089,8.160493827160494,2.8676789587852496,1.2908928171850529
2015,NL,SDN,SDP,W,4,162,81,74,88,N,N,N,N,650,5457,1324,260,36,148,426,1327,82,29,40,42,731,655,4.09,1,6,41,4321,1371,171,516,1393,92,138,0.985,San Diego Padres,Petco Park,2459742,98,97,SDP,SDN,SDN,2100,0.4567901234567901,4.012345679012346,0.9135802469135802,12.962962962962964,8.191358024691358,3.115023474178404,1.2149965285813469
2015,AL,SEA,SEA,W,4,162,81,76,86,N,N,N,N,656,5544,1379,262,22,198,478,1336,69,45,36,35,726,677,4.16,6,12,45,4389,1430,181,491,1283,94,155,0.985,Seattle Mariners,Safeco Field,2193581,92,94,SEA,SEA,SEA,2279,0.4691358024691358,4.049382716049383,1.2222222222222223,14.067901234567902,8.246913580246913,2.794979079497908,1.2693096377306905
2015,NL,SFN,SFG,W,2,162,81,84,78,N,N,N,N,696,5565,1486,288,39,136,457,1159,93,36,49,37,627,597,3.72,7,18,41,4333,1344,155,431,1165,78,145,0.987,San Francisco Giants,AT&T Park,3375882,99,97,SFG,SFN,SFN,2260,0.5185185185185185,4.296296296296297,0.8395061728395061,13.950617283950615,7.154320987654321,2.536105032822757,1.3452573274867297
2015,NL,SLN,STL,C,1,162,81,100,62,Y,N,N,N,647,5484,1386,288,39,137,506,1267,69,38,66,42,525,478,2.94,1,15,62,4394,1359,123,477,1329,96,159,0.984,St. Louis Cardinals,Busch Stadium III,3520889,102,101,STL,SLN,SLN,2163,0.6172839506172839,3.993827160493827,0.845679012345679,13.351851851851851,7.820987654320987,2.5039525691699605,1.2917614929449248
