play_id,game_id,drive,week,posteam,qtr,down,half_seconds_remaining,pass,wp
133,2022_06_DEN_LAC,1,6,LAC,1,3,1754,1,0.6146442294120789
155,2022_06_DEN_LAC,1,6,LAC,1,4,1750,1,0.5561255812644958
179,2022_06_DEN_LAC,1,6,LAC,1,1,1708,0,0.6323757171630859
200,2022_06_DEN_LAC,1,6,LAC,1,2,1671,1,0.6100544929504395
222,2022_06_DEN_LAC,1,6,LAC,1,3,1665,0,0.5752636790275574
245,2022_06_DEN_LAC,1,6,LAC,1,3,1665,1,0.557333767414093
267,2022_06_DEN_LAC,1,6,LAC,1,4,1659,0,0.5163965225219727
286,2022_06_DEN_LAC,2,6,DEN,1,1,1651,0,0.4892652928829193
318,2022_06_DEN_LAC,2,6,DEN,1,1,1632,0,0.46333643794059753
339,2022_06_DEN_LAC,2,6,DEN,1,2,1591,1,0.45817697048187256
363,2022_06_DEN_LAC,2,6,DEN,1,3,1549,0,0.45144692063331604
386,2022_06_DEN_LAC,2,6,DEN,1,3,1521,1,0.4395291805267334
419,2022_06_DEN_LAC,2,6,DEN,1,1,1516,1,0.5224343538284302
443,2022_06_DEN_LAC,2,6,DEN,1,2,1485,1,0.5286057591438293
556,2022_06_DEN_LAC,2,6,DEN,1,1,1460,1,0.5968817472457886
467,2022_06_DEN_LAC,2,6,DEN,1,2,1424,0,0.5894153118133545
512,2022_06_DEN_LAC,2,6,DEN,1,3,1384,1,0.582042396068573
532,2022_06_DEN_LAC,2,6,DEN,1,4,1345,0,0.5189130902290344
574,2022_06_DEN_LAC,3,6,LAC,1,NA,1340,0,0.43841397762298584
602,2022_06_DEN_LAC,3,6,LAC,1,1,1334,0,0.44522824883461
634,2022_06_DEN_LAC,3,6,LAC,1,1,1313,1,0.4172525107860565
658,2022_06_DEN_LAC,3,6,LAC,1,2,1289,1,0.4118176996707916
680,2022_06_DEN_LAC,3,6,LAC,1,3,1283,1,0.38333481550216675
704,2022_06_DEN_LAC,3,6,LAC,1,4,1242,0,0.3920881748199463
733,2022_06_DEN_LAC,4,6,DEN,1,1,1230,1,0.6149331331253052
767,2022_06_DEN_LAC,4,6,DEN,1,2,1199,0,0.6025608777999878
788,2022_06_DEN_LAC,4,6,DEN,1,3,1161,1,0.5949538946151733
817,2022_06_DEN_LAC,4,6,DEN,1,1,1143,1,0.6326115727424622
841,2022_06_DEN_LAC,4,6,DEN,1,2,1104,1,0.6179187297821045
865,2022_06_DEN_LAC,4,6,DEN,1,3,1060,1,0.5814063549041748
889,2022_06_DEN_LAC,4,6,DEN,1,1,1017,1,0.7025614976882935
914,2022_06_DEN_LAC,4,6,DEN,1,NA,1009,0,0.7417223617637339
930,2022_06_DEN_LAC,5,6,LAC,1,NA,1009,0,0.2580120265483856
952,2022_06_DEN_LAC,5,6,LAC,1,1,1005,1,0.24579022824764252
976,2022_06_DEN_LAC,5,6,LAC,1,2,963,1,0.23959581553936005
1000,2022_06_DEN_LAC,5,6,LAC,1,1,924,1,0.2541030943393707
1024,2022_06_DEN_LAC,5,6,LAC,1,NA,900,0,0.2780333161354065
1043,2022_06_DEN_LAC,5,6,LAC,2,1,900,0,0.2780333161354065
1064,2022_06_DEN_LAC,5,6,LAC,2,2,863,1,0.26262858510017395
1090,2022_06_DEN_LAC,5,6,LAC,2,3,835,1,0.25660714507102966
1114,2022_06_DEN_LAC,5,6,LAC,2,1,797,1,0.29920491576194763
1136,2022_06_DEN_LAC,5,6,LAC,2,2,792,1,0.2853466272354126
1160,2022_06_DEN_LAC,5,6,LAC,2,3,752,1,0.2879118025302887
1184,2022_06_DEN_LAC,5,6,LAC,2,1,710,0,0.3233576714992523
1205,2022_06_DEN_LAC,5,6,LAC,2,2,677,1,0.3088737726211548
1229,2022_06_DEN_LAC,5,6,LAC,2,3,637,1,0.3067254424095154
1253,2022_06_DEN_LAC,5,6,LAC,2,1,600,0,0.33977311849594116
1274,2022_06_DEN_LAC,5,6,LAC,2,2,581,1,0.32490700483322144
1298,2022_06_DEN_LAC,5,6,LAC,2,3,556,0,0.349609911441803
1320,2022_06_DEN_LAC,5,6,LAC,2,NA,549,0,0.3637425738059068
1336,2022_06_DEN_LAC,6,6,DEN,2,NA,549,0,0.6351868510246277
1358,2022_06_DEN_LAC,6,6,DEN,2,1,541,1,0.6371435523033142
1379,2022_06_DEN_LAC,6,6,DEN,2,2,506,0,0.6272152662277222
1400,2022_06_DEN_LAC,6,6,DEN,2,3,462,1,0.630649983882904
1422,2022_06_DEN_LAC,6,6,DEN,2,4,457,0,0.6028413772583008
1441,2022_06_DEN_LAC,7,6,LAC,2,1,449,1,0.4092210829257965
1465,2022_06_DEN_LAC,7,6,LAC,2,2,424,1,0.4109014868736267
1489,2022_06_DEN_LAC,7,6,LAC,2,3,384,0,0.4183853268623352
1510,2022_06_DEN_LAC,7,6,LAC,2,1,346,0,0.43133410811424255
1531,2022_06_DEN_LAC,7,6,LAC,2,2,306,1,0.42531561851501465
1550,2022_06_DEN_LAC,7,6,LAC,2,3,262,1,0.3677334189414978
1583,2022_06_DEN_LAC,7,6,LAC,2,1,253,1,0.5103206038475037
1618,2022_06_DEN_LAC,7,6,LAC,2,1,237,1,0.4518214464187622
1647,2022_06_DEN_LAC,7,6,LAC,2,2,204,0,0.5335643291473389
1668,2022_06_DEN_LAC,7,6,LAC,2,3,166,1,0.5116188526153564
1701,2022_06_DEN_LAC,7,6,LAC,2,1,161,1,0.5550745725631714
1736,2022_06_DEN_LAC,7,6,NA,2,NA,120,0,0.5400792360305786
1725,2022_06_DEN_LAC,7,6,LAC,2,2,120,0,0.5400792360305786
1753,2022_06_DEN_LAC,7,6,NA,2,NA,111,0,0.5441712141036987
1760,2022_06_DEN_LAC,7,6,LAC,2,3,111,0,0.5441712141036987
1781,2022_06_DEN_LAC,7,6,LAC,2,1,74,1,0.5645100474357605
1805,2022_06_DEN_LAC,7,6,NA,2,NA,65,0,0.5479720830917358
1812,2022_06_DEN_LAC,7,6,LAC,2,2,65,1,0.5479720830917358
1831,2022_06_DEN_LAC,7,6,NA,2,NA,61,0,0.5015232563018799
1838,2022_06_DEN_LAC,7,6,LAC,2,3,61,1,0.5015232563018799
1860,2022_06_DEN_LAC,7,6,LAC,2,4,57,0,0.4556363523006439
1879,2022_06_DEN_LAC,8,6,DEN,2,NA,53,0,0.49235600233078003
1894,2022_06_DEN_LAC,8,6,DEN,2,1,53,1,0.49235600233078003
1916,2022_06_DEN_LAC,8,6,DEN,2,2,50,1,0.4766940474510193
1940,2022_06_DEN_LAC,8,6,DEN,2,1,26,1,0.6154865622520447
1980,2022_06_DEN_LAC,8,6,NA,2,NA,22,0,0.6252148151397705
1969,2022_06_DEN_LAC,8,6,DEN,2,1,22,1,0.6252148151397705
2009,2022_06_DEN_LAC,8,6,DEN,2,1,17,1,0.6340802907943726
2031,2022_06_DEN_LAC,8,6,DEN,2,2,12,1,0.615799069404602
2053,2022_06_DEN_LAC,8,6,DEN,2,3,8,1,0.591902494430542
2075,2022_06_DEN_LAC,8,6,DEN,2,4,5,0,0.556145429611206
2094,2022_06_DEN_LAC,8,6,NA,2,NA,0,0,0.5896167755126953
2111,2022_06_DEN_LAC,9,6,DEN,3,NA,1800,0,0.5896167755126953
2126,2022_06_DEN_LAC,9,6,DEN,3,1,1800,0,0.5896167755126953
2147,2022_06_DEN_LAC,9,6,DEN,3,2,1762,0,0.5971752405166626
2168,2022_06_DEN_LAC,9,6,DEN,3,3,1726,1,0.5816380977630615
2190,2022_06_DEN_LAC,9,6,DEN,3,4,1719,0,0.5495738983154297
2215,2022_06_DEN_LAC,10,6,LAC,3,1,1707,0,0.4471333622932434
2236,2022_06_DEN_LAC,10,6,LAC,3,1,1669,1,0.4686022996902466
2260,2022_06_DEN_LAC,10,6,LAC,3,2,1632,0,0.46783149242401123
2292,2022_06_DEN_LAC,10,6,LAC,3,2,1615,1,0.42406165599823
2316,2022_06_DEN_LAC,10,6,LAC,3,3,1590,0,0.46279463171958923
2337,2022_06_DEN_LAC,10,6,LAC,3,1,1550,1,0.4807445704936981
2370,2022_06_DEN_LAC,10,6,LAC,3,1,1544,1,0.5440667271614075
2399,2022_06_DEN_LAC,10,6,LAC,3,1,1506,0,0.5742096304893494
2425,2022_06_DEN_LAC,10,6,LAC,3,2,1473,0,0.5748450756072998
2446,2022_06_DEN_LAC,10,6,LAC,3,3,1455,1,0.5934385061264038
2468,2022_06_DEN_LAC,10,6,LAC,3,4,1452,0,0.5325030088424683
2487,2022_06_DEN_LAC,11,6,DEN,3,NA,1448,0,0.46597331762313843
2502,2022_06_DEN_LAC,11,6,DEN,3,1,1448,1,0.46597331762313843
2524,2022_06_DEN_LAC,11,6,DEN,3,2,1443,0,0.4477766454219818
2545,2022_06_DEN_LAC,11,6,DEN,3,3,1399,1,0.4331474006175995
2569,2022_06_DEN_LAC,11,6,DEN,3,1,1370,0,0.48723670840263367
2590,2022_06_DEN_LAC,11,6,DEN,3,2,1339,0,0.48559650778770447
2611,2022_06_DEN_LAC,11,6,DEN,3,1,1310,0,0.5039332509040833
2632,2022_06_DEN_LAC,11,6,DEN,3,2,1270,1,0.4827902019023895
2654,2022_06_DEN_LAC,11,6,DEN,3,3,1262,1,0.4407026767730713
2673,2022_06_DEN_LAC,11,6,DEN,3,4,1222,0,0.39289817214012146
2698,2022_06_DEN_LAC,12,6,LAC,3,1,1213,1,0.5700810551643372
2727,2022_06_DEN_LAC,12,6,LAC,3,2,1210,1,0.5492354035377502
2751,2022_06_DEN_LAC,12,6,LAC,3,3,1171,0,0.5439357757568359
2774,2022_06_DEN_LAC,12,6,LAC,3,3,1159,0,0.5711709260940552
2795,2022_06_DEN_LAC,12,6,LAC,3,1,1117,1,0.5899627208709717
2823,2022_06_DEN_LAC,12,6,LAC,3,1,1074,0,0.6086488366127014
2844,2022_06_DEN_LAC,12,6,LAC,3,2,1039,1,0.5889658331871033
2866,2022_06_DEN_LAC,12,6,LAC,3,3,1033,1,0.5455043315887451
2890,2022_06_DEN_LAC,12,6,LAC,3,1,988,1,0.658383309841156
2914,2022_06_DEN_LAC,12,6,LAC,3,2,950,1,0.6380107998847961
2936,2022_06_DEN_LAC,12,6,LAC,3,3,944,1,0.5961794853210449
2960,2022_06_DEN_LAC,12,6,LAC,3,NA,900,0,0.5742778778076172
2979,2022_06_DEN_LAC,12,6,LAC,4,4,900,1,0.5742778778076172
3001,2022_06_DEN_LAC,13,6,DEN,4,1,895,0,0.47707703709602356
3022,2022_06_DEN_LAC,13,6,DEN,4,2,865,1,0.4685717821121216
3046,2022_06_DEN_LAC,13,6,DEN,4,1,823,1,0.5025658011436462
3068,2022_06_DEN_LAC,13,6,DEN,4,2,820,1,0.47746503353118896
3089,2022_06_DEN_LAC,13,6,DEN,4,3,776,0,0.49757495522499084
3110,2022_06_DEN_LAC,13,6,DEN,4,1,736,0,0.5609115362167358
3131,2022_06_DEN_LAC,13,6,DEN,4,2,696,0,0.49899768829345703
3152,2022_06_DEN_LAC,13,6,DEN,4,3,658,1,0.5091516375541687
3174,2022_06_DEN_LAC,13,6,DEN,4,4,649,0,0.45203906297683716
3193,2022_06_DEN_LAC,14,6,LAC,4,1,641,1,0.5591568350791931
3235,2022_06_DEN_LAC,15,6,DEN,4,1,628,0,0.595427393913269
3256,2022_06_DEN_LAC,15,6,DEN,4,2,585,1,0.5877234935760498
3285,2022_06_DEN_LAC,15,6,DEN,4,3,544,1,0.5703739523887634
3304,2022_06_DEN_LAC,15,6,DEN,4,4,506,0,0.47136539220809937
3323,2022_06_DEN_LAC,16,6,LAC,4,NA,501,0,0.4072227478027344
3338,2022_06_DEN_LAC,16,6,LAC,4,1,501,0,0.4072227478027344
3370,2022_06_DEN_LAC,16,6,LAC,4,1,482,1,0.4350385069847107
3394,2022_06_DEN_LAC,16,6,LAC,4,2,447,0,0.47934049367904663
3415,2022_06_DEN_LAC,16,6,LAC,4,3,402,0,0.4337847828865051
3447,2022_06_DEN_LAC,16,6,NA,4,NA,388,0,0.5706549286842346
3461,2022_06_DEN_LAC,16,6,LAC,4,1,384,1,0.5706549286842346
3485,2022_06_DEN_LAC,16,6,LAC,4,2,346,1,0.48256585001945496
3506,2022_06_DEN_LAC,16,6,LAC,4,3,304,1,0.5154247283935547
3539,2022_06_DEN_LAC,16,6,LAC,4,1,299,0,0.6112439632415771
3571,2022_06_DEN_LAC,16,6,LAC,4,1,294,1,0.5520661473274231
3595,2022_06_DEN_LAC,16,6,LAC,4,2,250,1,0.5664483308792114
3617,2022_06_DEN_LAC,16,6,LAC,4,3,246,1,0.5307513475418091
3639,2022_06_DEN_LAC,16,6,LAC,4,4,242,0,0.46687331795692444
3658,2022_06_DEN_LAC,17,6,DEN,4,NA,238,0,0.47378918528556824
3673,2022_06_DEN_LAC,17,6,DEN,4,1,238,0,0.47378918528556824
3694,2022_06_DEN_LAC,17,6,DEN,4,1,204,0,0.5048865079879761
3715,2022_06_DEN_LAC,17,6,DEN,4,2,159,1,0.5012379884719849
3748,2022_06_DEN_LAC,17,6,NA,4,NA,151,0,0.45622673630714417
3737,2022_06_DEN_LAC,17,6,DEN,4,3,151,1,0.45622673630714417
3763,2022_06_DEN_LAC,17,6,DEN,4,4,120,0,0.4116355776786804
3782,2022_06_DEN_LAC,NA,6,NA,4,NA,111,0,0.6493465304374695
3789,2022_06_DEN_LAC,18,6,LAC,4,1,111,1,0.6493465304374695
3813,2022_06_DEN_LAC,18,6,LAC,4,2,87,1,0.6428074836730957
3837,2022_06_DEN_LAC,18,6,LAC,4,3,63,1,0.6350643634796143
3861,2022_06_DEN_LAC,18,6,LAC,4,1,43,1,0.6627042293548584
3898,2022_06_DEN_LAC,18,6,NA,4,NA,38,0,0.65509033203125
3905,2022_06_DEN_LAC,18,6,LAC,4,2,38,1,0.65509033203125
3950,2022_06_DEN_LAC,18,6,NA,4,NA,33,0,0.6760695576667786
3939,2022_06_DEN_LAC,18,6,LAC,4,3,33,1,0.6760695576667786
3981,2022_06_DEN_LAC,18,6,NA,4,NA,1,0,0.6487717032432556
3970,2022_06_DEN_LAC,18,6,LAC,4,4,1,1,0.6487717032432556
3999,2022_06_DEN_LAC,18,6,NA,4,NA,0,0,0.5719371773302555
4027,2022_06_DEN_LAC,19,6,DEN,5,NA,600,0,0.5719371773302555
4042,2022_06_DEN_LAC,19,6,DEN,5,1,600,0,0.5719371773302555
4063,2022_06_DEN_LAC,19,6,DEN,5,2,563,0,0.5496331696631387
4084,2022_06_DEN_LAC,19,6,DEN,5,3,519,1,0.5598728138720617
4121,2022_06_DEN_LAC,19,6,NA,5,NA,512,0,0.38482209644280374
4106,2022_06_DEN_LAC,19,6,DEN,5,4,512,0,0.38482209644280374
4147,2022_06_DEN_LAC,20,6,LAC,5,1,502,0,0.5283011007122695
4179,2022_06_DEN_LAC,20,6,LAC,5,1,489,1,0.4134239221457392
4203,2022_06_DEN_LAC,20,6,LAC,5,2,451,1,0.3823622933123261
4225,2022_06_DEN_LAC,20,6,LAC,5,3,444,1,0.3160236794501543
4247,2022_06_DEN_LAC,20,6,LAC,5,4,439,0,0.23062994866631925
4266,2022_06_DEN_LAC,21,6,DEN,5,1,430,0,0.5414540290366858
4287,2022_06_DEN_LAC,21,6,DEN,5,2,391,0,0.48326180258300155
4308,2022_06_DEN_LAC,21,6,DEN,5,3,350,1,0.41588105564005673
4330,2022_06_DEN_LAC,21,6,DEN,5,4,344,0,0.27533218753524125
4349,2022_06_DEN_LAC,22,6,LAC,5,1,336,1,0.4335075451526791
4371,2022_06_DEN_LAC,22,6,LAC,5,2,332,1,0.38950681686401367
4393,2022_06_DEN_LAC,22,6,LAC,5,3,328,0,0.3349273055791855
4416,2022_06_DEN_LAC,22,6,LAC,5,3,328,1,0.2677597280126065
4440,2022_06_DEN_LAC,22,6,LAC,5,4,298,0,0.22985839238390326
4469,2022_06_DEN_LAC,23,6,LAC,5,1,286,0,0.811461589706596
4490,2022_06_DEN_LAC,23,6,LAC,5,2,245,0,0.7688465743558481
4511,2022_06_DEN_LAC,23,6,LAC,5,3,203,1,0.7276761591201648
4552,2022_06_DEN_LAC,23,6,NA,5,NA,163,0,0.880699701579028
4535,2022_06_DEN_LAC,23,6,LAC,5,4,163,0,0.880699701579028
4561,2022_06_DEN_LAC,23,6,NA,5,NA,158,0,NA
1,2022_06_JAX_IND,NA,6,NA,1,NA,1800,0,0.5462617874145508
41,2022_06_JAX_IND,1,6,IND,1,NA,1800,0,0.5462617874145508
63,2022_06_JAX_IND,1,6,IND,1,1,1793,1,0.5363776683807373
85,2022_06_JAX_IND,1,6,IND,1,2,1789,1,0.5232465267181396
114,2022_06_JAX_IND,1,6,IND,1,1,1766,1,0.5663902163505554
138,2022_06_JAX_IND,1,6,IND,1,2,1742,1,0.5847775936126709
162,2022_06_JAX_IND,1,6,IND,1,1,1708,1,0.5799764394760132
200,2022_06_JAX_IND,1,6,IND,1,1,1703,1,0.5583555698394775
224,2022_06_JAX_IND,1,6,IND,1,2,1678,1,0.5620130300521851
248,2022_06_JAX_IND,1,6,IND,1,3,1650,1,0.5355600714683533
277,2022_06_JAX_IND,1,6,IND,1,4,1639,0,0.5137546062469482
301,2022_06_JAX_IND,2,6,JAX,1,1,1631,1,0.4767901599407196
325,2022_06_JAX_IND,2,6,JAX,1,2,1608,0,0.4947814643383026
346,2022_06_JAX_IND,2,6,JAX,1,1,1570,0,0.49370694160461426
372,2022_06_JAX_IND,2,6,JAX,1,1,1536,0,0.6117609739303589
393,2022_06_JAX_IND,2,6,JAX,1,2,1499,1,0.6031607985496521
415,2022_06_JAX_IND,2,6,JAX,1,3,1493,1,0.5790154933929443
434,2022_06_JAX_IND,2,6,JAX,1,4,1451,0,0.4963770806789398
453,2022_06_JAX_IND,3,6,IND,1,1,1444,0,0.5285018086433411
479,2022_06_JAX_IND,3,6,IND,1,2,1414,1,0.5175021290779114
503,2022_06_JAX_IND,3,6,IND,1,3,1384,1,0.5093379020690918
527,2022_06_JAX_IND,3,6,IND,1,4,1347,0,0.47385138273239136
552,2022_06_JAX_IND,4,6,JAX,1,1,1338,0,0.5319510698318481
573,2022_06_JAX_IND,4,6,JAX,1,1,1298,1,0.5495824813842773
597,2022_06_JAX_IND,4,6,JAX,1,1,1258,0,0.6221994161605835
618,2022_06_JAX_IND,4,6,JAX,1,1,1202,0,0.6621917486190796
641,2022_06_JAX_IND,4,6,JAX,1,2,1166,0,0.634688675403595
675,2022_06_JAX_IND,4,6,NA,1,NA,1131,0,0.6272479891777039
662,2022_06_JAX_IND,4,6,JAX,1,3,1131,0,0.6272479891777039
688,2022_06_JAX_IND,4,6,JAX,1,NA,1128,0,0.6729791956335829
704,2022_06_JAX_IND,5,6,IND,1,NA,1128,0,0.32581260800361633
726,2022_06_JAX_IND,5,6,IND,1,1,1122,1,0.3241756558418274
755,2022_06_JAX_IND,5,6,IND,1,2,1100,0,0.34933143854141235
776,2022_06_JAX_IND,5,6,IND,1,1,1068,1,0.3496892750263214
800,2022_06_JAX_IND,5,6,IND,1,1,1040,1,0.36535024642944336
828,2022_06_JAX_IND,5,6,IND,1,2,1000,1,0.34907689690589905
850,2022_06_JAX_IND,5,6,IND,1,3,995,1,0.3247149884700775
879,2022_06_JAX_IND,5,6,IND,1,1,969,0,0.39373478293418884
900,2022_06_JAX_IND,5,6,IND,1,2,939,0,0.4179747700691223
921,2022_06_JAX_IND,5,6,IND,1,NA,900,0,0.4051685333251953
940,2022_06_JAX_IND,5,6,IND,2,3,900,1,0.4051685333251953
964,2022_06_JAX_IND,5,6,IND,2,1,859,1,0.4444112777709961
986,2022_06_JAX_IND,5,6,IND,2,2,852,1,0.4279344081878662
1008,2022_06_JAX_IND,5,6,IND,2,3,846,1,0.4041995108127594
1030,2022_06_JAX_IND,5,6,IND,2,4,840,0,0.3607724606990814
1049,2022_06_JAX_IND,6,6,JAX,2,NA,836,0,0.6539397239685059
1064,2022_06_JAX_IND,6,6,JAX,2,1,836,1,0.6539397239685059
1083,2022_06_JAX_IND,6,6,JAX,2,2,796,1,0.639613926410675
1127,2022_06_JAX_IND,6,6,JAX,2,1,770,1,0.6603536009788513
1151,2022_06_JAX_IND,6,6,JAX,2,2,739,1,0.6647440195083618
1176,2022_06_JAX_IND,6,6,JAX,2,3,696,0,0.6556701064109802
1201,2022_06_JAX_IND,6,6,JAX,2,NA,687,0,0.7848379166644116
1217,2022_06_JAX_IND,7,6,IND,2,NA,687,0,0.2126781940460205
1232,2022_06_JAX_IND,7,6,IND,2,1,687,1,0.2126781940460205
1256,2022_06_JAX_IND,7,6,IND,2,1,644,1,0.23082974553108215
1278,2022_06_JAX_IND,7,6,IND,2,2,639,1,0.21725337207317352
1302,2022_06_JAX_IND,7,6,IND,2,1,609,0,0.2481687217950821
1323,2022_06_JAX_IND,7,6,IND,2,2,579,0,0.2446729987859726
1344,2022_06_JAX_IND,7,6,IND,2,3,532,1,0.235692098736763
1366,2022_06_JAX_IND,7,6,IND,2,4,529,0,0.17982934415340424
1397,2022_06_JAX_IND,8,6,JAX,2,1,523,0,0.8222656846046448
1418,2022_06_JAX_IND,8,6,JAX,2,2,485,1,0.8298385739326477
1442,2022_06_JAX_IND,8,6,JAX,2,3,447,1,0.8229348659515381
1461,2022_06_JAX_IND,8,6,JAX,2,4,410,0,0.792313277721405
1504,2022_06_JAX_IND,9,6,IND,2,1,394,1,0.22857673466205597
1538,2022_06_JAX_IND,9,6,IND,2,1,370,1,0.2471584677696228
1560,2022_06_JAX_IND,9,6,IND,2,2,366,1,0.23490281403064728
1589,2022_06_JAX_IND,9,6,IND,2,1,323,1,0.2731565237045288
1634,2022_06_JAX_IND,9,6,IND,2,2,273,1,0.24374687671661377
1658,2022_06_JAX_IND,9,6,IND,2,3,232,1,0.23767796158790588
1691,2022_06_JAX_IND,9,6,IND,2,1,226,1,0.29521068930625916
1724,2022_06_JAX_IND,9,6,IND,2,1,220,1,0.2643795311450958
1748,2022_06_JAX_IND,9,6,IND,2,2,177,0,0.25874319672584534
1769,2022_06_JAX_IND,9,6,IND,2,3,131,1,0.2733728587627411
1794,2022_06_JAX_IND,9,6,IND,2,NA,126,0,0.3344352129315269
1810,2022_06_JAX_IND,10,6,JAX,2,NA,126,0,0.6616705060005188
1832,2022_06_JAX_IND,10,6,JAX,2,1,121,1,0.6585812568664551
1862,2022_06_JAX_IND,10,6,NA,2,NA,117,0,0.6259434819221497
1851,2022_06_JAX_IND,10,6,JAX,2,2,117,1,0.6259434819221497
1893,2022_06_JAX_IND,10,6,NA,2,NA,109,0,0.617005467414856
1882,2022_06_JAX_IND,10,6,JAX,2,3,109,1,0.617005467414856
1924,2022_06_JAX_IND,10,6,NA,2,NA,104,0,0.5878891348838806
1913,2022_06_JAX_IND,10,6,JAX,2,4,104,0,0.5878891348838806
1957,2022_06_JAX_IND,11,6,IND,2,1,91,1,0.3892201781272888
1981,2022_06_JAX_IND,11,6,IND,2,2,72,1,0.3937187194824219
2005,2022_06_JAX_IND,11,6,IND,2,1,54,1,0.4358428120613098
2027,2022_06_JAX_IND,11,6,IND,2,2,50,1,0.4167414903640747
2049,2022_06_JAX_IND,11,6,IND,2,3,47,1,0.38485968112945557
2078,2022_06_JAX_IND,11,6,IND,2,1,40,1,0.4841426610946655
2107,2022_06_JAX_IND,11,6,IND,2,2,36,1,0.5036347508430481
2141,2022_06_JAX_IND,11,6,IND,2,3,31,1,0.47132566571235657
2163,2022_06_JAX_IND,11,6,IND,2,4,25,0,0.3930164575576782
2182,2022_06_JAX_IND,12,6,JAX,2,NA,21,0,0.5949409008026123
2197,2022_06_JAX_IND,12,6,JAX,2,1,21,0,0.5949409008026123
2218,2022_06_JAX_IND,12,6,NA,2,NA,0,0,0.5368156433105469
2237,2022_06_JAX_IND,13,6,JAX,3,NA,1800,0,0.5368156433105469
2252,2022_06_JAX_IND,13,6,JAX,3,1,1800,0,0.5368156433105469
2279,2022_06_JAX_IND,13,6,JAX,3,1,1757,0,0.5965871214866638
2300,2022_06_JAX_IND,13,6,JAX,3,2,1717,0,0.5906405448913574
2321,2022_06_JAX_IND,13,6,JAX,3,3,1678,1,0.5937418341636658
2354,2022_06_JAX_IND,13,6,JAX,3,1,1672,0,0.6171979904174805
2387,2022_06_JAX_IND,13,6,JAX,3,2,1650,1,0.6334454417228699
2411,2022_06_JAX_IND,13,6,JAX,3,1,1615,0,0.6645309329032898
2434,2022_06_JAX_IND,13,6,JAX,3,1,1596,1,0.6389737129211426
2458,2022_06_JAX_IND,13,6,JAX,3,1,1558,0,0.7073630094528198
2480,2022_06_JAX_IND,13,6,JAX,3,NA,1555,0,0.7557851239416575
2496,2022_06_JAX_IND,14,6,IND,3,NA,1555,0,0.2411469668149948
2511,2022_06_JAX_IND,14,6,IND,3,1,1555,1,0.2411469668149948
2533,2022_06_JAX_IND,14,6,IND,3,2,1551,0,0.22157804667949677
2554,2022_06_JAX_IND,14,6,IND,3,3,1511,1,0.21491152048110962
2578,2022_06_JAX_IND,14,6,IND,3,1,1464,0,0.28321629762649536
2599,2022_06_JAX_IND,14,6,IND,3,2,1428,1,0.26140958070755005
2623,2022_06_JAX_IND,14,6,IND,3,3,1380,1,0.23079678416252136
2656,2022_06_JAX_IND,14,6,IND,3,1,1375,0,0.28620946407318115
2677,2022_06_JAX_IND,14,6,IND,3,2,1347,1,0.26425719261169434
2704,2022_06_JAX_IND,14,6,IND,3,1,1315,1,0.308389276266098
2728,2022_06_JAX_IND,14,6,IND,3,1,1279,0,0.324409157037735
2749,2022_06_JAX_IND,14,6,IND,3,1,1247,0,0.36826658248901367
2771,2022_06_JAX_IND,14,6,IND,3,NA,1244,1,0.4668429215401412
2785,2022_06_JAX_IND,15,6,JAX,3,NA,1244,0,0.5910571813583374
2807,2022_06_JAX_IND,15,6,JAX,3,1,1239,0,0.577453076839447
2828,2022_06_JAX_IND,15,6,JAX,3,1,1199,1,0.6020599007606506
2857,2022_06_JAX_IND,15,6,JAX,3,1,1170,0,0.637811005115509
2901,2022_06_JAX_IND,15,6,JAX,3,2,1133,1,0.618049144744873
2926,2022_06_JAX_IND,15,6,JAX,3,3,1089,1,0.6028794050216675
2950,2022_06_JAX_IND,15,6,JAX,3,1,1054,1,0.685241162776947
2979,2022_06_JAX_IND,15,6,JAX,3,2,1023,0,0.6996067762374878
3000,2022_06_JAX_IND,15,6,JAX,3,3,979,1,0.6970613598823547
3022,2022_06_JAX_IND,15,6,JAX,3,4,974,0,0.6468818187713623
3050,2022_06_JAX_IND,16,6,IND,3,1,969,1,0.5007660388946533
3074,2022_06_JAX_IND,16,6,IND,3,2,941,1,0.48077139258384705
3108,2022_06_JAX_IND,16,6,IND,3,3,911,1,0.45052170753479004
3132,2022_06_JAX_IND,16,6,IND,3,NA,900,0,0.5512728691101074
3151,2022_06_JAX_IND,16,6,IND,4,1,900,1,0.5512728691101074
3175,2022_06_JAX_IND,16,6,IND,4,1,873,0,0.5972350835800171
3196,2022_06_JAX_IND,16,6,IND,4,2,841,1,0.5847752690315247
3220,2022_06_JAX_IND,16,6,IND,4,3,815,0,0.5966682434082031
3241,2022_06_JAX_IND,16,6,IND,4,1,782,1,0.6157925128936768
3274,2022_06_JAX_IND,16,6,IND,4,1,777,1,0.6589944362640381
3296,2022_06_JAX_IND,16,6,IND,4,2,772,1,0.6375362873077393
3321,2022_06_JAX_IND,16,6,IND,4,NA,767,0,0.7214004812300885
3337,2022_06_JAX_IND,17,6,JAX,4,NA,767,0,0.2762463688850403
3359,2022_06_JAX_IND,17,6,JAX,4,1,762,0,0.26123613119125366
3380,2022_06_JAX_IND,17,6,JAX,4,2,726,0,0.2508217394351959
3404,2022_06_JAX_IND,17,6,JAX,4,3,682,1,0.2053014189004898
