hh_id,gender,schooling,region,year,saving3000below,pension_saving,family_size,net_asset,public_pension,home_owner,age,age_sq,hh_expenditure,hh_income
5436,Male,Associate's Degree,"New York, NY",2006,TRUE,2043.8283963782792,1,5677.3022,FALSE,FALSE,32,1024,1362.552284845963,3133.8701832700763
5443,Male,Associate's Degree,"Philadelphia, PA",2005,TRUE,1811.0261421740374,4,19735.543,TRUE,FALSE,31,961,1114.4779856929317,2646.8851167979756
5445,Male,Bachelor's Degree,"Houston, TX",2005,TRUE,2786.1948559047646,3,24611.384,TRUE,FALSE,33,1089,2786.1937609469933,5851.006051176156
5445,Male,Bachelor's Degree,"Houston, TX",2006,TRUE,2725.1046035761487,3,17031.909,FALSE,FALSE,34,1156,2738.730579839977,5995.233405111117
5498,Male,Associate's Degree,"Denver, CO",2005,TRUE,1393.0975401802398,4,-38310.173,TRUE,TRUE,29,841,2646.8851167979756,3250.558803232362
5507,Male,Bachelor's Degree,"New York, NY",2005,TRUE,696.5487565491742,4,11609.143,TRUE,FALSE,36,1296,3343.43399496622,6094.798003373102
5528,Male,Bachelor's Degree,"Los Angeles, CA",2005,TRUE,1393.0975401802398,3,23218.286,TRUE,TRUE,32,1024,2646.8851167979756,6965.4848768970005
5543,Male,Bachelor's Degree,"Los Angeles, CA",2005,FALSE,6965.484131548688,4,156723.44,TRUE,FALSE,35,1225,4457.909887140334,6756.519029856737
5543,Male,Master's Degree,"Los Angeles, CA",2006,FALSE,4087.656872220828,4,278187.79,FALSE,FALSE,36,1296,4496.422681752933,10491.651241363443
5565,Male,Bachelor's Degree,"Charlotte, NC",2005,TRUE,2786.1948559047646,3,5804.5715,TRUE,FALSE,36,1296,1950.336108425355,4341.820460109227
5565,Male,Bachelor's Degree,"Charlotte, NC",2006,TRUE,2725.1046035761487,3,18848.645,FALSE,FALSE,37,1369,2180.083591995392,3678.8931078224255
5572,Male,Associate's Degree,"Oklahoma City, OK",2005,TRUE,2786.1948559047646,3,12305.692,TRUE,FALSE,34,1156,2507.5744241154566,3801.9957301724808
5573,Male,Associate's Degree,"Los Angeles, CA",2005,TRUE,2089.646293327163,4,-27861.943,TRUE,FALSE,32,1024,2368.264529837018,2507.5744241154566
5574,Male,Master's Degree,"Seattle, WA",2005,FALSE,5293.77029941922,3,-5224.1143999999995,TRUE,TRUE,35,1225,2507.5744241154566,3482.744112115419
5574,Male,Master's Degree,"Seattle, WA",2006,FALSE,3542.6364647913692,3,3974.1113,FALSE,TRUE,36,1296,2507.0962752657197,4087.6569008587653
5609,Female,Bachelor's Degree,"Los Angeles, CA",2005,TRUE,2089.646293327163,3,70815.781,TRUE,FALSE,34,1156,3622.0541911635464,5851.006051176156
5627,Male,Associate's Degree,"Los Angeles, CA",2005,TRUE,1393.0975401802398,3,117252.35,TRUE,TRUE,30,900,5572.387630221508,9287.317139971063
5627,Male,Associate's Degree,"Los Angeles, CA",2006,TRUE,2725.1046035761487,3,17031.907,FALSE,TRUE,31,961,6335.870534703072,9083.682036264927
5630,Male,Bachelor's Degree,"Los Angeles, CA",2005,TRUE,1393.0975401802398,3,169493.48,TRUE,FALSE,40,1600,2786.1937609469933,4179.292697179938
5630,Male,Bachelor's Degree,"Los Angeles, CA",2006,TRUE,1362.5522752999839,3,-99920.518,FALSE,TRUE,41,1681,3270.125688490926,5807.8817706244745
5660,Male,Bachelor's Degree,"Jacksonville, FL",2005,TRUE,1671.7169532728687,3,6965.4858,TRUE,FALSE,37,1369,1671.7169649848413,2786.1937609469933
5660,Male,Bachelor's Degree,"Jacksonville, FL",2006,TRUE,1635.0626374983042,3,10446.234999999999,FALSE,FALSE,38,1444,2043.828615080099,3351.8784533139337
5673,Male,Bachelor's Degree,"Oklahoma City, OK",2005,FALSE,5572.389820137094,4,0,TRUE,FALSE,43,1849,5851.006051176156,8358.5813775595
5673,Male,Bachelor's Degree,"Oklahoma City, OK",2006,FALSE,8175.313903370206,4,172589.97999999998,FALSE,FALSE,44,1936,5055.068589462471,8402.411273435677
5727,Male,High School Diploma,"Chicago, IL",2005,TRUE,2786.1948559047646,2,4063.2001,TRUE,TRUE,42,1764,3064.814731344643,4388.256611621282
5727,Male,High School Diploma,"Chicago, IL",2006,TRUE,2725.1046035761487,3,23163.394,FALSE,TRUE,43,1849,2725.104622668107,4087.6569008587653
5743,Male,Associate's Degree,"Denver, CO",2005,TRUE,2786.1948559047646,1,92873.145,TRUE,FALSE,28,784,557.2389820137093,3993.54545284821
5767,Male,Bachelor's Degree,"Chicago, IL",2005,TRUE,2368.265697377617,3,-37149.26,TRUE,TRUE,33,1089,2089.6452631442376,3482.744112115419
5767,Male,Bachelor's Degree,"Chicago, IL",2006,TRUE,2180.083576721824,3,-30657.432,TRUE,TRUE,34,1156,2180.083591995392,3133.8701832700763
5788,Male,High School Diploma,"Los Angeles, CA",2005,TRUE,1393.0975401802398,3,-13930.972,FALSE,TRUE,31,961,1393.0968533916168,1532.4073358822395
5799,Female,Bachelor's Degree,"Los Angeles, CA",2005,TRUE,696.5487565491742,3,-102160.46,TRUE,TRUE,32,1024,2786.1937609469933,11005.468889452695
5799,Female,Bachelor's Degree,"Los Angeles, CA",2006,TRUE,545.021036496271,3,-121494.26,FALSE,TRUE,33,1089,4087.6569008587653,13761.783253476355
5856,Female,Ph.D. Degree,"Los Angeles, CA",2005,FALSE,5572.389820137094,3,-104482.29,TRUE,FALSE,38,1444,8344.650885082265,21198.285823311453
5895,Male,Associate's Degree,"Jacksonville, FL",2005,TRUE,2786.1948559047646,2,-14627.52,TRUE,TRUE,32,1024,3482.744112115419,5433.081242693007
5895,Male,Associate's Degree,"Jacksonville, FL",2006,TRUE,4087.656872220828,3,-22709.209000000003,FALSE,TRUE,33,1089,2861.360814733778,4314.750585030463
5997,Male,Bachelor's Degree,"New York, NY",2005,TRUE,975.1680284233744,3,-54562.974,TRUE,TRUE,37,1369,2368.264529837018,4597.222059741935
5997,Male,Bachelor's Degree,"New York, NY",2006,TRUE,1090.0417671704408,4,-76075.85,FALSE,TRUE,38,1444,3133.8701832700763,4360.1694488368485
6014,Male,Associate's Degree,"Washington, DC",2005,TRUE,1671.7169532728687,3,9287.3145,TRUE,FALSE,30,900,1671.7169649848413,2786.1937609469933
6058,Male,Bachelor's Degree,"Los Angeles, CA",2005,TRUE,2786.1948559047646,3,-23218.286,TRUE,FALSE,31,961,2228.9560147168886,7429.853350248558
6058,Male,Bachelor's Degree,"Los Angeles, CA",2006,TRUE,2997.6151244726243,3,13625.525,FALSE,FALSE,32,1024,5450.2120763939365,7630.2912863150195
6070,Male,Bachelor's Degree,"Seattle, WA",2005,TRUE,2786.1948559047646,4,33666.516,TRUE,FALSE,32,1024,2368.264529837018,5920.66468827422
6081,Male,Bachelor's Degree,"Jacksonville, FL",2005,TRUE,1532.4065589427935,3,17413.715,TRUE,FALSE,34,1156,2089.6452631442376,3482.744112115419
6081,Male,Bachelor's Degree,"Jacksonville, FL",2006,TRUE,1498.807533099411,3,14397.637999999999,FALSE,FALSE,35,1225,1771.3182103709369,4076.3016582215705
6209,Male,Bachelor's Degree,"Columbus, OH",2005,FALSE,3482.742346343866,3,73137.603,TRUE,TRUE,31,961,2786.1937609469933,4504.345605991885
6252,Male,High School Diploma,"New York, NY",2005,TRUE,696.5487565491742,3,13930.972,TRUE,FALSE,27,729,2089.6452631442376,2321.8280338054833
6267,Female,Associate's Degree,"Los Angeles, CA",2005,TRUE,975.1680284233744,3,22057.373,TRUE,FALSE,30,900,1950.336108425355,6733.303742275706
6271,Male,Master's Degree,"New York, NY",2005,TRUE,1393.0975401802398,3,60367.549,TRUE,FALSE,33,1089,1490.6140080574376,3366.6504590294994
6271,Male,Master's Degree,"New York, NY",2006,TRUE,1362.5522752999839,3,27705.234,FALSE,FALSE,34,1156,2220.960857675398,3633.4743837093115
6293,Male,High School Diploma,"Los Angeles, CA",2005,TRUE,2786.1948559047646,3,5804.5715,TRUE,FALSE,31,961,2786.1937609469933,3482.744112115419
6333,Male,Bachelor's Degree,"Los Angeles, CA",2005,TRUE,2786.1948559047646,3,3482.7429,TRUE,FALSE,32,1024,1532.4073358822395,3784.5807743945575
6333,Male,Bachelor's Degree,"Los Angeles, CA",2006,TRUE,1362.5522752999839,3,5677.3022,FALSE,FALSE,33,1089,1498.807543599988,3133.8701832700763
6363,Male,Bachelor's Degree,"Los Angeles, CA",2005,TRUE,1671.7169532728687,1,17251.188,TRUE,FALSE,32,1024,1393.0968533916168,2228.9560147168886
6378,Male,Bachelor's Degree,"Los Angeles, CA",2005,TRUE,2786.1948559047646,3,-5224.1138,TRUE,TRUE,38,1444,3204.124291375578,10448.227230629564
6378,Male,Bachelor's Degree,"Los Angeles, CA",2006,TRUE,2725.1046035761487,3,4541.8408,FALSE,TRUE,39,1521,4087.6569008587653,8856.595370027515
6381,Male,Associate's Degree,"Houston, TX",2005,TRUE,2089.646293327163,2,0,TRUE,FALSE,33,1089,2089.6452631442376,3482.744112115419
6386,Male,Associate's Degree,"Los Angeles, CA",2005,TRUE,1393.0975401802398,3,197355.43000000002,TRUE,FALSE,34,1156,4179.292697179938,8706.85564933583
6391,Male,Bachelor's Degree,"Los Angeles, CA",2005,TRUE,1393.0975401802398,1,5804.5715,TRUE,FALSE,28,784,1393.0968533916168,2925.5044314679926
6391,Male,Bachelor's Degree,"Los Angeles, CA",2006,TRUE,1498.807533099411,1,18167.367,FALSE,FALSE,29,841,1771.3182103709369,3440.445679604186
6410,Male,Bachelor's Degree,"Los Angeles, CA",2005,FALSE,3761.3615793235185,2,102160.47,TRUE,FALSE,31,961,2089.6452631442376,5293.767689622628
6435,Female,Bachelor's Degree,"Los Angeles, CA",2005,TRUE,3064.8131774657204,2,17413.715,TRUE,TRUE,30,900,2507.5744241154566,4388.256611621282
6494,Male,Bachelor's Degree,"Los Angeles, CA",2005,TRUE,2786.1948559047646,1,29022.858999999997,TRUE,FALSE,27,729,2061.7835744011304,5572.387630221508
6494,Male,Bachelor's Degree,"Los Angeles, CA",2006,TRUE,5450.209313104665,1,48824.799999999996,FALSE,FALSE,28,784,2656.977294013196,3270.125688490926
6536,Male,Associate's Degree,"Los Angeles, CA",2005,TRUE,2089.646293327163,2,-13930.972,TRUE,TRUE,31,961,2786.1937609469933,5108.021876832231
6536,Male,Associate's Degree,"Los Angeles, CA",2006,TRUE,2043.8283963782792,2,-17031.907,FALSE,TRUE,32,1024,2997.6151454737815,4087.6569008587653
6545,Female,Bachelor's Degree,"Los Angeles, CA",2005,TRUE,696.5487565491742,2,0,TRUE,FALSE,28,784,2089.6452631442376,5804.57047995496
6555,Male,Associate's Degree,"Nashville, TN",2005,TRUE,696.5487565491742,2,13466.606,TRUE,FALSE,32,1024,2270.748291528482,3854.237224953646
6555,Male,Associate's Degree,"Nashville, TN",2006,TRUE,681.2761244059466,3,28386.511,FALSE,FALSE,33,1089,2180.083591995392,2691.041574315041
6566,Male,Bachelor's Degree,"Los Angeles, CA",2005,FALSE,4179.292667900005,2,11609.143,TRUE,FALSE,30,900,3064.814731344643,5293.767689622628
6566,Male,Bachelor's Degree,"Los Angeles, CA",2006,FALSE,2043.8283963782792,3,91972.295,FALSE,FALSE,31,961,3406.3809441774815,8584.082541475225
6567,Female,Master's Degree,"Los Angeles, CA",2005,TRUE,1393.0975401802398,1,11609.143,TRUE,FALSE,30,900,3928.5355428093117,2382.1966424181974
6567,Female,Master's Degree,"New York, NY",2006,TRUE,1362.5522752999839,2,-72896.563,FALSE,TRUE,31,961,3406.3809441774815,6245.034831211946
6568,Female,High School Diploma,"Columbus, OH",2005,FALSE,3900.6722653520583,1,10448.229,TRUE,FALSE,23,529,835.858549829137,1775.0376270094182
6568,Female,High School Diploma,"Columbus, OH",2006,FALSE,5722.721128352312,1,18508.005,FALSE,FALSE,24,576,1635.062812459752,2441.2402784958504
6570,Male,High School Diploma,"Los Angeles, CA",2005,TRUE,2786.1948559047646,2,1741.3715,TRUE,FALSE,26,676,2786.1937609469933,3482.744112115419
6570,Male,High School Diploma,"Los Angeles, CA",2006,TRUE,3406.3809203125293,2,7494.0387,FALSE,FALSE,27,729,4360.1694488368485,6017.940077928968
6581,Male,Bachelor's Degree,"Columbus, OH",2005,TRUE,1393.0975401802398,1,-11609.143,TRUE,FALSE,27,729,835.858549829137,2275.391717318757
6581,Male,Bachelor's Degree,"Los Angeles, CA",2006,TRUE,2043.8283963782792,1,10219.144,FALSE,FALSE,28,784,1090.0417748072236,3519.9283032858402
6586,Male,High School Diploma,"Indianapolis, IN",2005,FALSE,4179.292667900005,2,29022.858999999997,TRUE,FALSE,34,1156,4179.292697179938,6895.833033700359
6641,Male,Associate's Degree,"Los Angeles, CA",2005,TRUE,1393.0975401802398,2,19503.361,TRUE,FALSE,35,1225,1950.336108425355,3505.9612046376274
6646,Male,Bachelor's Degree,"Phoenix, AZ",2005,TRUE,557.2386994902988,3,272814.84,TRUE,FALSE,31,961,2103.5767727761627,4597.222059741935
6671,Male,Associate's Degree,"Houston, TX",2005,FALSE,4179.292667900005,2,1160.9143,TRUE,FALSE,30,900,3064.814731344643,5422.6299100098095
6671,Male,Associate's Degree,"Houston, TX",2006,FALSE,4087.656872220828,2,-54388.55499999999,FALSE,TRUE,31,961,2043.828615080099,5027.817639204532
6673,Male,High School Diploma,"Los Angeles, CA",2005,TRUE,696.5487565491742,2,21941.282,TRUE,FALSE,30,900,2228.9560147168886,2484.356869488206
6680,Male,Bachelor's Degree,"New York, NY",2005,TRUE,2786.1948559047646,3,2321.8286,TRUE,FALSE,29,841,2089.6452631442376,3482.744112115419
